"","lat","lon","elevation"
"221",44.1750000005818,-175.841666666329,0
"222",44.1750000005818,-167.508333332988,0
"223",44.1750000005818,-159.174999999647,0
"224",44.1750000005818,-150.841666666306,0
"225",44.1750000005818,-142.508333332965,0
"226",44.1750000005818,-134.174999999624,0
"227",44.1750000005818,-125.841666666283,4161
"228",44.1750000005818,-117.508333332942,3461
"229",44.1750000005818,-109.174999999601,3945
"230",44.1750000005818,-100.84166666626,2149
"231",44.1750000005818,-92.508333332919,655
"232",44.1750000005818,-84.174999999578,637
"233",44.1750000005818,-75.8416666662369,1378
"234",44.1750000005818,-67.5083333328959,1667
"235",44.1750000005818,-59.1749999995548,625
"236",44.1750000005818,-50.8416666662138,328
"237",44.1750000005818,-42.5083333328728,0
"238",44.1750000005818,-34.1749999995317,0
"239",44.1750000005818,-25.8416666661907,0
"240",44.1750000005818,-17.5083333328496,0
"241",44.1750000005818,-9.17499999950857,2337
"242",44.1750000005818,-0.841666666167527,3044
"243",44.1750000005818,7.49166666717352,4452
"244",44.1750000005818,15.8250000005146,3327
"245",44.1750000005818,24.1583333338556,2656
"246",44.1750000005818,32.4916666671967,2365
"247",44.1750000005818,40.8250000005377,5381
"248",44.1750000005818,49.1583333338787,4115
"249",44.1750000005818,57.4916666672198,508
"250",44.1750000005818,65.8250000005608,3036
"251",44.1750000005818,74.1583333339019,5208
"252",44.1750000005818,82.491666667243,6944
"253",44.1750000005818,90.8250000005839,4496
"254",44.1750000005818,99.158333333925,3805
"255",44.1750000005818,107.491666667266,2664
"256",44.1750000005818,115.825000000607,2150
"257",44.1750000005818,124.158333333948,2472
"258",44.1750000005818,132.491666667289,2274
"259",44.1750000005818,140.82500000063,2087
"260",44.1750000005818,149.158333333971,1511
"261",44.1750000005818,157.491666667312,0
"262",44.1750000005818,165.825000000653,31
"263",44.1750000005818,174.158333333994,24
"264",44.1750000005818,182.491666667335,0
"265",35.841666667233,-175.841666666329,9
"266",35.841666667233,-167.508333332988,0
"267",35.841666667233,-159.174999999647,0
"268",35.841666667233,-150.841666666306,0
"269",35.841666667233,-142.508333332965,0
"270",35.841666667233,-134.174999999624,0
"271",35.841666667233,-125.841666666283,2120
"272",35.841666667233,-117.508333332942,4015
"273",35.841666667233,-109.174999999601,4096
"274",35.841666667233,-100.84166666626,3627
"275",35.841666667233,-92.508333332919,745
"276",35.841666667233,-84.174999999578,1852
"277",35.841666667233,-75.8416666662369,1413
"278",35.841666667233,-67.5083333328959,166
"279",35.841666667233,-59.1749999995548,0
"280",35.841666667233,-50.8416666662138,1
"281",35.841666667233,-42.5083333328728,0
"282",35.841666667233,-34.1749999995317,791
"283",35.841666667233,-25.8416666661907,2009
"284",35.841666667233,-17.5083333328496,1689
"285",35.841666667233,-9.17499999950857,3370
"286",35.841666667233,-0.841666666167527,3541
"287",35.841666667233,7.49166666717352,2187
"288",35.841666667233,15.8250000005146,3090
"289",35.841666667233,24.1583333338556,2246
"290",35.841666667233,32.4916666671967,3505
"291",35.841666667233,40.8250000005377,4790
"292",35.841666667233,49.1583333338787,5149
"293",35.841666667233,57.4916666672198,3714
"294",35.841666667233,65.8250000005608,4872
"295",35.841666667233,74.1583333339019,7966
"296",35.841666667233,82.491666667243,6688
"297",35.841666667233,90.8250000005839,6434
"298",35.841666667233,99.158333333925,6010
"299",35.841666667233,107.491666667266,4962
"300",35.841666667233,115.825000000607,2848
"301",35.841666667233,124.158333333948,1716
"302",35.841666667233,132.491666667289,1683
"303",35.841666667233,140.82500000063,3481
"304",35.841666667233,149.158333333971,0
"305",35.841666667233,157.491666667312,0
"306",35.841666667233,165.825000000653,0
"307",35.841666667233,174.158333333994,0
"308",35.841666667233,182.491666667335,0
"309",27.5083333338843,-175.841666666329,49
"310",27.5083333338843,-167.508333332988,71
"311",27.5083333338843,-159.174999999647,0
"312",27.5083333338843,-150.841666666306,0
"313",27.5083333338843,-142.508333332965,0
"314",27.5083333338843,-134.174999999624,0
"315",27.5083333338843,-125.841666666283,0
"316",27.5083333338843,-117.508333332942,2744
"317",27.5083333338843,-109.174999999601,3157
"318",27.5083333338843,-100.84166666626,3521
"319",27.5083333338843,-92.508333332919,184
"320",27.5083333338843,-84.174999999578,162
"321",27.5083333338843,-75.8416666662369,205
"322",27.5083333338843,-67.5083333328959,0
"323",27.5083333338843,-59.1749999995548,0
"324",27.5083333338843,-50.8416666662138,0
"325",27.5083333338843,-42.5083333328728,0
"326",27.5083333338843,-34.1749999995317,0
"327",27.5083333338843,-25.8416666661907,0
"328",27.5083333338843,-17.5083333328496,3235
"329",27.5083333338843,-9.17499999950857,3785
"330",27.5083333338843,-0.841666666167527,1400
"331",27.5083333338843,7.49166666717352,2257
"332",27.5083333338843,15.8250000005146,1154
"333",27.5083333338843,24.1583333338556,1078
"334",27.5083333338843,32.4916666671967,2373
"335",27.5083333338843,40.8250000005377,2044
"336",27.5083333338843,49.1583333338787,4124
"337",27.5083333338843,57.4916666672198,4127
"338",27.5083333338843,65.8250000005608,3379
"339",27.5083333338843,74.1583333339019,5342
"340",27.5083333338843,82.491666667243,7348
"341",27.5083333338843,90.8250000005839,8271
"342",27.5083333338843,99.158333333925,6854
"343",27.5083333338843,107.491666667266,4880
"344",27.5083333338843,115.825000000607,1992
"345",27.5083333338843,124.158333333948,3577
"346",27.5083333338843,132.491666667289,1694
"347",27.5083333338843,140.82500000063,331
"348",27.5083333338843,149.158333333971,0
"349",27.5083333338843,157.491666667312,1
"350",27.5083333338843,165.825000000653,62
"351",27.5083333338843,174.158333333994,0
"352",27.5083333338843,182.491666667335,0
"353",19.1750000005355,-175.841666666329,0
"354",19.1750000005355,-167.508333332988,82
"355",19.1750000005355,-159.174999999647,4079
"356",19.1750000005355,-150.841666666306,466
"357",19.1750000005355,-142.508333332965,0
"358",19.1750000005355,-134.174999999624,0
"359",19.1750000005355,-125.841666666283,0
"360",19.1750000005355,-117.508333332942,118
"361",19.1750000005355,-109.174999999601,2391
"362",19.1750000005355,-100.84166666626,5209
"363",19.1750000005355,-92.508333332919,3739
"364",19.1750000005355,-84.174999999578,2172
"365",19.1750000005355,-75.8416666662369,2409
"366",19.1750000005355,-67.5083333328959,2846
"367",19.1750000005355,-59.1749999995548,1229
"368",19.1750000005355,-50.8416666662138,0
"369",19.1750000005355,-42.5083333328728,0
"370",19.1750000005355,-34.1749999995317,0
"371",19.1750000005355,-25.8416666661907,1695
"372",19.1750000005355,-17.5083333328496,468
"373",19.1750000005355,-9.17499999950857,789
"374",19.1750000005355,-0.841666666167527,995
"375",19.1750000005355,7.49166666717352,2622
"376",19.1750000005355,15.8250000005146,3219
"377",19.1750000005355,24.1583333338556,1847
"378",19.1750000005355,32.4916666671967,1886
"379",19.1750000005355,40.8250000005377,3447
"380",19.1750000005355,49.1583333338787,2331
"381",19.1750000005355,57.4916666672198,2760
"382",19.1750000005355,65.8250000005608,407
"383",19.1750000005355,74.1583333339019,1359
"384",19.1750000005355,82.491666667243,1433
"385",19.1750000005355,90.8250000005839,2859
"386",19.1750000005355,99.158333333925,2704
"387",19.1750000005355,107.491666667266,2684
"388",19.1750000005355,115.825000000607,1062
"389",19.1750000005355,124.158333333948,3335
"390",19.1750000005355,132.491666667289,1
"391",19.1750000005355,140.82500000063,50
"392",19.1750000005355,149.158333333971,722
"393",19.1750000005355,157.491666667312,0
"394",19.1750000005355,165.825000000653,104
"395",19.1750000005355,174.158333333994,0
"396",19.1750000005355,182.491666667335,0
"397",10.8416666671867,-175.841666666329,0
"398",10.8416666671867,-167.508333332988,4
"399",10.8416666671867,-159.174999999647,0
"400",10.8416666671867,-150.841666666306,0
"401",10.8416666671867,-142.508333332965,0
"402",10.8416666671867,-134.174999999624,0
"403",10.8416666671867,-125.841666666283,0
"404",10.8416666671867,-117.508333332942,85
"405",10.8416666671867,-109.174999999601,73
"406",10.8416666671867,-100.84166666626,0
"407",10.8416666671867,-92.508333332919,3386
"408",10.8416666671867,-84.174999999578,3601
"409",10.8416666671867,-75.8416666662369,5293
"410",10.8416666671867,-67.5083333328959,4541
"411",10.8416666671867,-59.1749999995548,1256
"412",10.8416666671867,-50.8416666662138,0
"413",10.8416666671867,-42.5083333328728,0
"414",10.8416666671867,-34.1749999995317,0
"415",10.8416666671867,-25.8416666661907,2263
"416",10.8416666671867,-17.5083333328496,617
"417",10.8416666671867,-9.17499999950857,1590
"418",10.8416666671867,-0.841666666167527,915
"419",10.8416666671867,7.49166666717352,1821
"420",10.8416666671867,15.8250000005146,2276
"421",10.8416666671867,24.1583333338556,2868
"422",10.8416666671867,32.4916666671967,3246
"423",10.8416666671867,40.8250000005377,4326
"424",10.8416666671867,49.1583333338787,2347
"425",10.8416666671867,57.4916666672198,1376
"426",10.8416666671867,65.8250000005608,0
"427",10.8416666671867,74.1583333339019,2506
"428",10.8416666671867,82.491666667243,2340
"429",10.8416666671867,90.8250000005839,517
"430",10.8416666671867,99.158333333925,1654
"431",10.8416666671867,107.491666667266,2206
"432",10.8416666671867,115.825000000607,1736
"433",10.8416666671867,124.158333333948,2552
"434",10.8416666671867,132.491666667289,154
"435",10.8416666671867,140.82500000063,252
"436",10.8416666671867,149.158333333971,422
"437",10.8416666671867,157.491666667312,605
"438",10.8416666671867,165.825000000653,118
"439",10.8416666671867,174.158333333994,156
"440",10.8416666671867,182.491666667335,0
"441",2.50833333383798,-175.841666666329,51
"442",2.50833333383798,-167.508333332988,0
"443",2.50833333383798,-159.174999999647,216
"444",2.50833333383798,-150.841666666306,0
"445",2.50833333383798,-142.508333332965,0
"446",2.50833333383798,-134.174999999624,0
"447",2.50833333383798,-125.841666666283,0
"448",2.50833333383798,-117.508333332942,0
"449",2.50833333383798,-109.174999999601,0
"450",2.50833333383798,-100.84166666626,0
"451",2.50833333383798,-92.508333332919,1581
"452",2.50833333383798,-84.174999999578,671
"453",2.50833333383798,-75.8416666662369,5957
"454",2.50833333383798,-67.5083333328959,2725
"455",2.50833333383798,-59.1749999995548,2612
"456",2.50833333383798,-50.8416666662138,812
"457",2.50833333383798,-42.5083333328728,105
"458",2.50833333383798,-34.1749999995317,45
"459",2.50833333383798,-25.8416666661907,0
"460",2.50833333383798,-17.5083333328496,0
"461",2.50833333383798,-9.17499999950857,475
"462",2.50833333383798,-0.841666666167527,797
"463",2.50833333383798,7.49166666717352,3703
"464",2.50833333383798,15.8250000005146,1354
"465",2.50833333383798,24.1583333338556,1602
"466",2.50833333383798,32.4916666671967,4503
"467",2.50833333383798,40.8250000005377,4621
"468",2.50833333383798,49.1583333338787,620
"469",2.50833333383798,57.4916666672198,25
"470",2.50833333383798,65.8250000005608,0
"471",2.50833333383798,74.1583333339019,113
"472",2.50833333383798,82.491666667243,1254
"473",2.50833333383798,90.8250000005839,0
"474",2.50833333383798,99.158333333925,3206
"475",2.50833333383798,107.491666667266,1439
"476",2.50833333383798,115.825000000607,3816
"477",2.50833333383798,124.158333333948,2518
"478",2.50833333383798,132.491666667289,2676
"479",2.50833333383798,140.82500000063,156
"480",2.50833333383798,149.158333333971,472
"481",2.50833333383798,157.491666667312,78
"482",2.50833333383798,165.825000000653,288
"483",2.50833333383798,174.158333333994,200
"484",2.50833333383798,182.491666667335,0
"485",-5.82499999951078,-175.841666666329,77
"486",-5.82499999951078,-167.508333332988,84
"487",-5.82499999951078,-159.174999999647,93
"488",-5.82499999951078,-150.841666666306,6
"489",-5.82499999951078,-142.508333332965,1010
"490",-5.82499999951078,-134.174999999624,0
"491",-5.82499999951078,-125.841666666283,0
"492",-5.82499999951078,-117.508333332942,0
"493",-5.82499999951078,-109.174999999601,0
"494",-5.82499999951078,-100.84166666626,0
"495",-5.82499999951078,-92.508333332919,0
"496",-5.82499999951078,-84.174999999578,1851
"497",-5.82499999951078,-75.8416666662369,6015
"498",-5.82499999951078,-67.5083333328959,363
"499",-5.82499999951078,-59.1749999995548,691
"500",-5.82499999951078,-50.8416666662138,778
"501",-5.82499999951078,-42.5083333328728,1007
"502",-5.82499999951078,-34.1749999995317,1114
"503",-5.82499999951078,-25.8416666661907,0
"504",-5.82499999951078,-17.5083333328496,558
"505",-5.82499999951078,-9.17499999950857,0
"506",-5.82499999951078,-0.841666666167527,104
"507",-5.82499999951078,7.49166666717352,847
"508",-5.82499999951078,15.8250000005146,1530
"509",-5.82499999951078,24.1583333338556,1901
"510",-5.82499999951078,32.4916666671967,3477
"511",-5.82499999951078,40.8250000005377,5677
"512",-5.82499999951078,49.1583333338787,62
"513",-5.82499999951078,57.4916666672198,542
"514",-5.82499999951078,65.8250000005608,16
"515",-5.82499999951078,74.1583333339019,78
"516",-5.82499999951078,82.491666667243,0
"517",-5.82499999951078,90.8250000005839,0
"518",-5.82499999951078,99.158333333925,3403
"519",-5.82499999951078,107.491666667266,3002
"520",-5.82499999951078,115.825000000607,3180
"521",-5.82499999951078,124.158333333948,3111
"522",-5.82499999951078,132.491666667289,3557
"523",-5.82499999951078,140.82500000063,4504
"524",-5.82499999951078,149.158333333971,4244
"525",-5.82499999951078,157.491666667312,2512
"526",-5.82499999951078,165.825000000653,313
"527",-5.82499999951078,174.158333333994,173
"528",-5.82499999951078,182.491666667335,184
"529",-14.1583333328595,-175.841666666329,1772
"530",-14.1583333328595,-167.508333332988,803
"531",-14.1583333328595,-159.174999999647,120
"532",-14.1583333328595,-150.841666666306,1263
"533",-14.1583333328595,-142.508333332965,682
"534",-14.1583333328595,-134.174999999624,54
"535",-14.1583333328595,-125.841666666283,0
"536",-14.1583333328595,-117.508333332942,0
"537",-14.1583333328595,-109.174999999601,0
"538",-14.1583333328595,-100.84166666626,0
"539",-14.1583333328595,-92.508333332919,0
"540",-14.1583333328595,-84.174999999578,0
"541",-14.1583333328595,-75.8416666662369,6151
"542",-14.1583333328595,-67.5083333328959,5956
"543",-14.1583333328595,-59.1749999995548,1054
"544",-14.1583333328595,-50.8416666662138,1568
"545",-14.1583333328595,-42.5083333328728,1767
"546",-14.1583333328595,-34.1749999995317,560
"547",-14.1583333328595,-25.8416666661907,0
"548",-14.1583333328595,-17.5083333328496,0
"549",-14.1583333328595,-9.17499999950857,625
"550",-14.1583333328595,-0.841666666167527,95
"551",-14.1583333328595,7.49166666717352,0
"552",-14.1583333328595,15.8250000005146,2416
"553",-14.1583333328595,24.1583333338556,1735
"554",-14.1583333328595,32.4916666671967,2705
"555",-14.1583333328595,40.8250000005377,2264
"556",-14.1583333328595,49.1583333338787,2663
"557",-14.1583333328595,57.4916666672198,40
"558",-14.1583333328595,65.8250000005608,1
"559",-14.1583333328595,74.1583333339019,0
"560",-14.1583333328595,82.491666667243,0
"561",-14.1583333328595,90.8250000005839,0
"562",-14.1583333328595,99.158333333925,71
"563",-14.1583333328595,107.491666667266,292
"564",-14.1583333328595,115.825000000607,165
"565",-14.1583333328595,124.158333333948,1099
"566",-14.1583333328595,132.491666667289,633
"567",-14.1583333328595,140.82500000063,1227
"568",-14.1583333328595,149.158333333971,2474
"569",-14.1583333328595,157.491666667312,580
"570",-14.1583333328595,165.825000000653,1456
"571",-14.1583333328595,174.158333333994,1128
"572",-14.1583333328595,182.491666667335,981
"573",-22.4916666662083,-175.841666666329,645
"574",-22.4916666662083,-167.508333332988,336
"575",-22.4916666662083,-159.174999999647,291
"576",-22.4916666662083,-150.841666666306,200
"577",-22.4916666662083,-142.508333332965,126
"578",-22.4916666662083,-134.174999999624,133
"579",-22.4916666662083,-125.841666666283,79
"580",-22.4916666662083,-117.508333332942,0
"581",-22.4916666662083,-109.174999999601,19
"582",-22.4916666662083,-100.84166666626,68
"583",-22.4916666662083,-92.508333332919,67
"584",-22.4916666662083,-84.174999999578,52
"585",-22.4916666662083,-75.8416666662369,244
"586",-22.4916666662083,-67.5083333328959,6313
"587",-22.4916666662083,-59.1749999995548,1550
"588",-22.4916666662083,-50.8416666662138,1541
"589",-22.4916666662083,-42.5083333328728,2608
"590",-22.4916666662083,-34.1749999995317,14
"591",-22.4916666662083,-25.8416666661907,228
"592",-22.4916666662083,-17.5083333328496,0
"593",-22.4916666662083,-9.17499999950857,0
"594",-22.4916666662083,-0.841666666167527,0
"595",-22.4916666662083,7.49166666717352,0
"596",-22.4916666662083,15.8250000005146,2367
"597",-22.4916666662083,24.1583333338556,1940
"598",-22.4916666662083,32.4916666671967,2250
"599",-22.4916666662083,40.8250000005377,1259
"600",-22.4916666662083,49.1583333338787,2512
"601",-22.4916666662083,57.4916666672198,2805
"602",-22.4916666662083,65.8250000005608,294
"603",-22.4916666662083,74.1583333339019,0
"604",-22.4916666662083,82.491666667243,0
"605",-22.4916666662083,90.8250000005839,0
"606",-22.4916666662083,99.158333333925,0
"607",-22.4916666662083,107.491666667266,0
"608",-22.4916666662083,115.825000000607,1088
"609",-22.4916666662083,124.158333333948,775
"610",-22.4916666662083,132.491666667289,1260
"611",-22.4916666662083,140.82500000063,1062
"612",-22.4916666662083,149.158333333971,1187
"613",-22.4916666662083,157.491666667312,151
"614",-22.4916666662083,165.825000000653,1358
"615",-22.4916666662083,174.158333333994,582
"616",-22.4916666662083,182.491666667335,418
"617",-30.8249999995571,-175.841666666329,307
"618",-30.8249999995571,-167.508333332988,0
"619",-30.8249999995571,-159.174999999647,0
"620",-30.8249999995571,-150.841666666306,0
"621",-30.8249999995571,-142.508333332965,143
"622",-30.8249999995571,-134.174999999624,0
"623",-30.8249999995571,-125.841666666283,0
"624",-30.8249999995571,-117.508333332942,111
"625",-30.8249999995571,-109.174999999601,415
"626",-30.8249999995571,-100.84166666626,63
"627",-30.8249999995571,-92.508333332919,0
"628",-30.8249999995571,-84.174999999578,1236
"629",-30.8249999995571,-75.8416666662369,570
"630",-30.8249999995571,-67.5083333328959,6560
"631",-30.8249999995571,-59.1749999995548,450
"632",-30.8249999995571,-50.8416666662138,1680
"633",-30.8249999995571,-42.5083333328728,0
"634",-30.8249999995571,-34.1749999995317,0
"635",-30.8249999995571,-25.8416666661907,0
"636",-30.8249999995571,-17.5083333328496,0
"637",-30.8249999995571,-9.17499999950857,0
"638",-30.8249999995571,-0.841666666167527,0
"639",-30.8249999995571,7.49166666717352,0
"640",-30.8249999995571,15.8250000005146,2048
"641",-30.8249999995571,24.1583333338556,3001
"642",-30.8249999995571,32.4916666671967,3376
"643",-30.8249999995571,40.8250000005377,0
"644",-30.8249999995571,49.1583333338787,16
"645",-30.8249999995571,57.4916666672198,0
"646",-30.8249999995571,65.8250000005608,0
