"","ETOPO1_Ice_g_geotiff","X","Y"
"1807",1421,-62.5083333328911,75.8416666673071
"1808",1466,-60.8416666662228,75.8416666673071
"1809",1630,-59.1749999995546,75.8416666673071
"1810",1812,-57.5083333328864,75.8416666673071
"1811",2024,-55.8416666662182,75.8416666673071
"1812",2233,-54.17499999955,75.8416666673071
"1813",2382,-52.5083333328818,75.8416666673071
"1814",2511,-50.8416666662136,75.8416666673071
"1815",2621,-49.1749999995453,75.8416666673071
"1816",2718,-47.5083333328772,75.8416666673071
"1817",2812,-45.8416666662089,75.8416666673071
"1818",2899,-44.1749999995407,75.8416666673071
"1819",2927,-42.5083333328725,75.8416666673071
"1820",2927,-40.8416666662043,75.8416666673071
"1821",2884,-39.1749999995361,75.8416666673071
"1822",2831,-37.5083333328679,75.8416666673071
"1823",2804,-35.8416666661997,75.8416666673071
"1824",2792,-34.1749999995315,75.8416666673071
"1825",2741,-32.5083333328632,75.8416666673071
"1826",2685,-30.841666666195,75.8416666673071
"1827",2595,-29.1749999995268,75.8416666673071
"1828",2435,-27.5083333328586,75.8416666673071
"1829",2206,-25.8416666661904,75.8416666673071
"1830",1994,-24.1749999995222,75.8416666673071
"1831",1922,-22.508333332854,75.8416666673071
"1832",1387,-20.8416666661857,75.8416666673071
"1833",742,-19.1749999995176,75.8416666673071
"1834",186,-17.5083333328493,75.8416666673071
"1854",496,15.8250000005149,75.8416666673071
"1855",494,17.4916666671831,75.8416666673071
"1860",68,25.8250000005242,75.8416666673071
"1878",242,55.825000000552,75.8416666673071
"1879",1252,57.4916666672202,75.8416666673071
"1880",1083,59.1583333338884,75.8416666673071
"1881",899,60.8250000005566,75.8416666673071
"1882",890,62.4916666672248,75.8416666673071
"1883",1079,64.1583333338931,75.8416666673071
"1884",982,65.8250000005613,75.8416666673071
"1885",819,67.4916666672295,75.8416666673071
"1886",331,69.1583333338977,75.8416666673071
"1893",7,80.8250000005752,75.8416666673071
"1894",21,82.4916666672434,75.8416666673071
"1897",105,87.491666667248,75.8416666673071
"1898",200,89.1583333339162,75.8416666673071
"1899",388,90.8250000005845,75.8416666673071
"1900",485,92.4916666672527,75.8416666673071
"1901",479,94.1583333339209,75.8416666673071
"1902",484,95.8250000005891,75.8416666673071
"1903",359,97.4916666672573,75.8416666673071
"1904",301,99.1583333339255,75.8416666673071
"1905",375,100.825000000594,75.8416666673071
"1906",456,102.491666667262,75.8416666673071
"1907",543,104.15833333393,75.8416666673071
"1908",780,105.825000000598,75.8416666673071
"1909",1104,107.491666667267,75.8416666673071
"1910",972,109.158333333935,75.8416666673071
"1911",992,110.825000000603,75.8416666673071
"1912",653,112.491666667271,75.8416666673071
"1913",107,114.158333333939,75.8416666673071
"1926",130,135.825000000626,75.8416666673071
"1927",161,137.491666667294,75.8416666673071
"1928",178,139.158333333963,75.8416666673071
"1929",101,140.825000000631,75.8416666673071
"1930",57,142.491666667299,75.8416666673071
"1931",56,144.158333333967,75.8416666673071
"1932",59,145.825000000635,75.8416666673071
"1933",71,147.491666667304,75.8416666673071
"1934",345,149.158333333972,75.8416666673071
"1935",42,150.82500000064,75.8416666673071
"1936",93,152.491666667308,75.8416666673071
"1987",212,-124.174999999615,74.1750000006373
"1988",355,-122.508333332947,74.1750000006373
"1989",345,-120.841666666278,74.1750000006373
"1990",460,-119.17499999961,74.1750000006373
"1991",416,-117.508333332942,74.1750000006373
"1992",305,-115.841666666274,74.1750000006373
"1993",319,-114.174999999606,74.1750000006373
"1994",307,-112.508333332937,74.1750000006373
"1995",267,-110.841666666269,74.1750000006373
"1996",327,-109.174999999601,74.1750000006373
"1997",263,-107.508333332933,74.1750000006373
"1998",313,-105.841666666265,74.1750000006373
"1999",301,-104.174999999596,74.1750000006373
"2001",266,-100.84166666626,74.1750000006373
"2002",293,-99.1749999995917,74.1750000006373
"2003",375,-97.5083333329235,74.1750000006373
"2004",369,-95.8416666662553,74.1750000006373
"2005",418,-94.1749999995871,74.1750000006373
"2006",403,-92.5083333329189,74.1750000006373
"2007",576,-90.8416666662507,74.1750000006373
"2008",474,-89.1749999995824,74.1750000006373
"2009",683,-87.5083333329142,74.1750000006373
"2010",760,-85.841666666246,74.1750000006373
"2011",786,-84.1749999995778,74.1750000006373
"2012",1293,-82.5083333329096,74.1750000006373
"2013",1435,-80.8416666662414,74.1750000006373
"2014",1531,-79.1749999995732,74.1750000006373
"2015",1225,-77.508333332905,74.1750000006373
"2027",599,-57.5083333328864,74.1750000006373
"2028",1272,-55.8416666662182,74.1750000006373
"2029",1764,-54.17499999955,74.1750000006373
"2030",2116,-52.5083333328818,74.1750000006373
"2031",2351,-50.8416666662136,74.1750000006373
"2032",2539,-49.1749999995453,74.1750000006373
"2033",2688,-47.5083333328772,74.1750000006373
"2034",2814,-45.8416666662089,74.1750000006373
"2035",2925,-44.1749999995407,74.1750000006373
"2036",3023,-42.5083333328725,74.1750000006373
"2037",3088,-40.8416666662043,74.1750000006373
"2038",3115,-39.1749999995361,74.1750000006373
"2039",3125,-37.5083333328679,74.1750000006373
"2040",3129,-35.8416666661997,74.1750000006373
"2041",3120,-34.1749999995315,74.1750000006373
"2042",3072,-32.5083333328632,74.1750000006373
"2043",2912,-30.841666666195,74.1750000006373
"2044",2618,-29.1749999995268,74.1750000006373
"2045",2430,-27.5083333328586,74.1750000006373
"2046",2125,-25.8416666661904,74.1750000006373
"2047",1966,-24.1749999995222,74.1750000006373
"2048",1925,-22.508333332854,74.1750000006373
"2049",1326,-20.8416666661857,74.1750000006373
"2050",881,-19.1749999995176,74.1750000006373
"2051",29,-17.5083333328493,74.1750000006373
"2073",329,19.1583333338513,74.1750000006373
"2094",843,54.1583333338838,74.1750000006373
"2095",1069,55.825000000552,74.1750000006373
"2096",1054,57.4916666672202,74.1750000006373
"2097",850,59.1583333338884,74.1750000006373
"2098",320,60.8250000005566,74.1750000006373
"2104",14,70.8250000005659,74.1750000006373
"2107",9,75.8250000005705,74.1750000006373
"2109",1,79.158333333907,74.1750000006373
"2110",237,80.8250000005752,74.1750000006373
"2111",246,82.4916666672434,74.1750000006373
"2112",286,84.1583333339116,74.1750000006373
"2113",247,85.8250000005798,74.1750000006373
"2114",257,87.491666667248,74.1750000006373
"2115",339,89.1583333339162,74.1750000006373
"2116",414,90.8250000005845,74.1750000006373
"2117",501,92.4916666672527,74.1750000006373
"2118",573,94.1583333339209,74.1750000006373
"2119",626,95.8250000005891,74.1750000006373
"2120",757,97.4916666672573,74.1750000006373
"2121",586,99.1583333339255,74.1750000006373
"2122",576,100.825000000594,74.1750000006373
"2123",627,102.491666667262,74.1750000006373
"2124",418,104.15833333393,74.1750000006373
"2125",556,105.825000000598,74.1750000006373
"2126",616,107.491666667267,74.1750000006373
"2127",233,109.158333333935,74.1750000006373
"2128",268,110.825000000603,74.1750000006373
"2129",187,112.491666667271,74.1750000006373
"2130",115,114.158333333939,74.1750000006373
"2131",207,115.825000000608,74.1750000006373
"2132",79,117.491666667276,74.1750000006373
"2133",33,119.158333333944,74.1750000006373
"2135",6,122.49166666728,74.1750000006373
"2136",28,124.158333333949,74.1750000006373
"2137",16,125.825000000617,74.1750000006373
"2138",7,127.491666667285,74.1750000006373
"2143",187,135.825000000626,74.1750000006373
"2144",114,137.491666667294,74.1750000006373
"2145",289,139.158333333963,74.1750000006373
"2146",184,140.825000000631,74.1750000006373
"2147",187,142.491666667299,74.1750000006373
"2148",29,144.158333333967,74.1750000006373
"2150",79,147.491666667304,74.1750000006373
"2151",51,149.158333333972,74.1750000006373
"2152",46,150.82500000064,74.1750000006373
"2203",275,-125.841666666283,72.5083333339676
"2204",324,-124.174999999615,72.5083333339676
"2205",447,-122.508333332947,72.5083333339676
"2206",393,-120.841666666278,72.5083333339676
"2207",381,-119.17499999961,72.5083333339676
"2208",423,-117.508333332942,72.5083333339676
"2209",384,-115.841666666274,72.5083333339676
"2210",625,-114.174999999606,72.5083333339676
"2211",628,-112.508333332937,72.5083333339676
"2212",582,-110.841666666269,72.5083333339676
"2213",467,-109.174999999601,72.5083333339676
"2214",327,-107.508333332933,72.5083333339676
"2215",337,-105.841666666265,72.5083333339676
"2216",285,-104.174999999596,72.5083333339676
"2217",149,-102.508333332928,72.5083333339676
"2218",120,-100.84166666626,72.5083333339676
"2219",276,-99.1749999995917,72.5083333339676
"2220",344,-97.5083333329235,72.5083333339676
"2221",411,-95.8416666662553,72.5083333339676
"2222",483,-94.1749999995871,72.5083333339676
"2223",379,-92.5083333329189,72.5083333339676
"2224",328,-90.8416666662507,72.5083333339676
"2225",355,-89.1749999995824,72.5083333339676
"2226",379,-87.5083333329142,72.5083333339676
"2227",795,-85.841666666246,72.5083333339676
"2228",838,-84.1749999995778,72.5083333339676
"2229",1260,-82.5083333329096,72.5083333339676
"2230",1228,-80.8416666662414,72.5083333339676
"2231",2064,-79.1749999995732,72.5083333339676
"2232",1598,-77.508333332905,72.5083333339676
"2233",1688,-75.8416666662367,72.5083333339676
"2234",1270,-74.1749999995685,72.5083333339676
"2235",273,-72.5083333329003,72.5083333339676
"2245",834,-55.8416666662182,72.5083333339676
"2246",1464,-54.17499999955,72.5083333339676
"2247",2072,-52.5083333328818,72.5083333339676
"2248",2205,-50.8416666662136,72.5083333339676
"2249",2470,-49.1749999995453,72.5083333339676
"2250",2668,-47.5083333328772,72.5083333339676
"2251",2811,-45.8416666662089,72.5083333339676
"2252",2930,-44.1749999995407,72.5083333339676
"2253",3036,-42.5083333328725,72.5083333339676
"2254",3129,-40.8416666662043,72.5083333339676
"2255",3208,-39.1749999995361,72.5083333339676
"2256",3231,-37.5083333328679,72.5083333339676
"2257",3207,-35.8416666661997,72.5083333339676
"2258",3150,-34.1749999995315,72.5083333339676
"2259",3068,-32.5083333328632,72.5083333339676
"2260",2893,-30.841666666195,72.5083333339676
"2261",2518,-29.1749999995268,72.5083333339676
"2262",2180,-27.5083333328586,72.5083333339676
"2263",2400,-25.8416666661904,72.5083333339676
"2264",2096,-24.1749999995222,72.5083333339676
"2265",1035,-22.508333332854,72.5083333339676
"2266",70,-20.8416666661857,72.5083333339676
"2309",59,50.8250000005474,72.5083333339676
"2310",568,52.4916666672156,72.5083333339676
"2311",1152,54.1583333338838,72.5083333339676
"2312",1021,55.825000000552,72.5083333339676
"2313",173,57.4916666672202,72.5083333339676
"2319",9,67.4916666672295,72.5083333339676
"2320",53,69.1583333338977,72.5083333339676
"2321",54,70.8250000005659,72.5083333339676
"2322",44,72.4916666672341,72.5083333339676
"2323",60,74.1583333339023,72.5083333339676
"2324",34,75.8250000005705,72.5083333339676
"2325",44,77.4916666672387,72.5083333339676
"2326",69,79.158333333907,72.5083333339676
"2327",297,80.8250000005752,72.5083333339676
"2328",393,82.4916666672434,72.5083333339676
"2329",332,84.1583333339116,72.5083333339676
"2330",242,85.8250000005798,72.5083333339676
"2331",199,87.491666667248,72.5083333339676
"2332",158,89.1583333339162,72.5083333339676
"2333",229,90.8250000005845,72.5083333339676
"2334",221,92.4916666672527,72.5083333339676
"2335",221,94.1583333339209,72.5083333339676
"2336",228,95.8250000005891,72.5083333339676
"2337",222,97.4916666672573,72.5083333339676
"2338",198,99.1583333339255,72.5083333339676
"2339",207,100.825000000594,72.5083333339676
"2340",209,102.491666667262,72.5083333339676
"2341",497,104.15833333393,72.5083333339676
