"","NUTS_ID","n","TOT_P_2021","urban_pop","n_0","TIME_TOWN_5K_1_MED","TIME_TOWN_10K_1_MED","TIME_TOWN_50K_1_MED","TIME_TOWN_5K_2_MED","TIME_TOWN_10K_2_MED","TIME_TOWN_50K_2_MED","TIME_TOWN_5K_3_MED","TIME_TOWN_10K_3_MED","TIME_TOWN_50K_3_MED","N_TOWN_5K_15MN_MED","N_TOWN_5K_30MN_MED","N_TOWN_5K_60MN_MED","N_TOWN_5K_120MN_MED","N_TOWN_10K_15MN_MED","N_TOWN_10K_30MN_MED","N_TOWN_10K_60MN_MED","N_TOWN_10K_120MN_MED","N_TOWN_50K_15MN_MED","N_TOWN_50K_30MN_MED","N_TOWN_50K_60MN_MED","N_TOWN_50K_120MN_MED","POP_TOWN_5K_15MN_MED","POP_TOWN_5K_30MN_MED","POP_TOWN_5K_60MN_MED","POP_TOWN_5K_120MN_MED","POP_TOWN_10K_15MN_MED","POP_TOWN_10K_30MN_MED","POP_TOWN_10K_60MN_MED","POP_TOWN_10K_120MN_MED","POP_TOWN_50K_15MN_MED","POP_TOWN_50K_30MN_MED","POP_TOWN_50K_60MN_MED","POP_TOWN_50K_120MN_MED","TIME_TOWN_5K_1_wmean","TIME_TOWN_10K_1_wmean","TIME_TOWN_50K_1_wmean","TIME_TOWN_5K_2_wmean","TIME_TOWN_10K_2_wmean","TIME_TOWN_50K_2_wmean","TIME_TOWN_5K_3_wmean","TIME_TOWN_10K_3_wmean","TIME_TOWN_50K_3_wmean","N_TOWN_5K_15MN_wmean","N_TOWN_5K_30MN_wmean","N_TOWN_5K_60MN_wmean","N_TOWN_5K_120MN_wmean","N_TOWN_10K_15MN_wmean","N_TOWN_10K_30MN_wmean","N_TOWN_10K_60MN_wmean","N_TOWN_10K_120MN_wmean","N_TOWN_50K_15MN_wmean","N_TOWN_50K_30MN_wmean","N_TOWN_50K_60MN_wmean","N_TOWN_50K_120MN_wmean","POP_TOWN_5K_15MN_wmean","POP_TOWN_5K_30MN_wmean","POP_TOWN_5K_60MN_wmean","POP_TOWN_5K_120MN_wmean","POP_TOWN_10K_15MN_wmean","POP_TOWN_10K_30MN_wmean","POP_TOWN_10K_60MN_wmean","POP_TOWN_10K_120MN_wmean","POP_TOWN_50K_15MN_wmean","POP_TOWN_50K_30MN_wmean","POP_TOWN_50K_60MN_wmean","POP_TOWN_50K_120MN_wmean","TIME_TOWN_5K_1_Q1","TIME_TOWN_10K_1_Q1","TIME_TOWN_50K_1_Q1","TIME_TOWN_5K_2_Q1","TIME_TOWN_10K_2_Q1","TIME_TOWN_50K_2_Q1","TIME_TOWN_5K_3_Q1","TIME_TOWN_10K_3_Q1","TIME_TOWN_50K_3_Q1","N_TOWN_5K_15MN_Q1","N_TOWN_5K_30MN_Q1","N_TOWN_5K_60MN_Q1","N_TOWN_5K_120MN_Q1","N_TOWN_10K_15MN_Q1","N_TOWN_10K_30MN_Q1","N_TOWN_10K_60MN_Q1","N_TOWN_10K_120MN_Q1","N_TOWN_50K_15MN_Q1","N_TOWN_50K_30MN_Q1","N_TOWN_50K_60MN_Q1","N_TOWN_50K_120MN_Q1","POP_TOWN_5K_15MN_Q1","POP_TOWN_5K_30MN_Q1","POP_TOWN_5K_60MN_Q1","POP_TOWN_5K_120MN_Q1","POP_TOWN_10K_15MN_Q1","POP_TOWN_10K_30MN_Q1","POP_TOWN_10K_60MN_Q1","POP_TOWN_10K_120MN_Q1","POP_TOWN_50K_15MN_Q1","POP_TOWN_50K_30MN_Q1","POP_TOWN_50K_60MN_Q1","POP_TOWN_50K_120MN_Q1","TIME_TOWN_5K_1_Q3","TIME_TOWN_10K_1_Q3","TIME_TOWN_50K_1_Q3","TIME_TOWN_5K_2_Q3","TIME_TOWN_10K_2_Q3","TIME_TOWN_50K_2_Q3","TIME_TOWN_5K_3_Q3","TIME_TOWN_10K_3_Q3","TIME_TOWN_50K_3_Q3","N_TOWN_5K_15MN_Q3","N_TOWN_5K_30MN_Q3","N_TOWN_5K_60MN_Q3","N_TOWN_5K_120MN_Q3","N_TOWN_10K_15MN_Q3","N_TOWN_10K_30MN_Q3","N_TOWN_10K_60MN_Q3","N_TOWN_10K_120MN_Q3","N_TOWN_50K_15MN_Q3","N_TOWN_50K_30MN_Q3","N_TOWN_50K_60MN_Q3","N_TOWN_50K_120MN_Q3","POP_TOWN_5K_15MN_Q3","POP_TOWN_5K_30MN_Q3","POP_TOWN_5K_60MN_Q3","POP_TOWN_5K_120MN_Q3","POP_TOWN_10K_15MN_Q3","POP_TOWN_10K_30MN_Q3","POP_TOWN_10K_60MN_Q3","POP_TOWN_10K_120MN_Q3","POP_TOWN_50K_15MN_Q3","POP_TOWN_50K_30MN_Q3","POP_TOWN_50K_60MN_Q3","POP_TOWN_50K_120MN_Q3"
"44","FRB",27442,2566758,616440,190,21.7,28.6,44.8,31.9,43.8,68,38.2,53.5,79.1,0,1,9,34,0,1,3,12,NA,NA,1,4,0,15752,256815,848442,0,14310,221680,708674,NA,NA,212722,525518,11.1002856911325,15.4039697938022,27.9424927866204,23.8075141871574,36.786404094192,NA,29.3642669079048,46.2049037735541,NA,0.91856536533635,2.86467715304676,13.1930785839569,47.7619343155841,0.596884864097044,1.19570446454243,5.43873477748974,20.3330937314698,NA,NA,NA,4.95534093981591,65190.4296139332,107374.466243019,1797063.94966608,4786175.80121032,63080.9750580304,96182.5264481498,1745447.01903257,4601931.87137627,NA,NA,NA,4297732.85592993,14.5,19.9,30.8,24.8,35.3,59,30.9,44.5,70.8,0,1,6,27,0,0,2,10,NA,NA,1,2,0,5283,106860,586400,0,0,83090,479410,NA,NA,67747,265653,29.3,37.9,58.2,39.1,53,79.65,46.6,62.5,89,1,2,12,52,0,1,5,20,NA,NA,2,5,5283,52931,326616,9827429.25,0,52871,283485,9630179,NA,NA,243549,9277714
"45","FRC",27210,2798594,537574,149,22.7,31.85,56.8,33.9,46.6,72.6,40.8,55.7,82,0,1,8,35,0,0,3,14,NA,NA,1,3,0,10402,134909,706805,0,0,106564,564442,NA,NA,165016,344912,12.7386572686141,18.280496778025,NA,24.9560710485338,38.5260161709775,NA,31.6777521498295,46.5330657465855,NA,1.10152240732311,3.01649113805004,12.0421726052439,47.4950260738071,0.590754857617789,1.26835260848841,5.18254666450368,19.2838050106589,NA,NA,NA,NA,42150.6324307849,79961.7795364387,427833.997961119,1559613.16539019,38694.7250394305,68733.3443947211,382583.760987124,1371044.3856976,NA,NA,NA,NA,15,21.5,38.6,26,37.4,59.2,32.5,46.4,71.1,0,0,5,25,0,0,2,9,NA,NA,1,2,0,0,67157,490330,0,0,41239,387555,NA,NA,59949,239845,31.7,43.1,75,42.6,57.5,87,49.1,67.9,93,0,2,11,54,0,1,5,23,NA,NA,2,5,0,35608,254586,1746786,0,27557,219703,1545404,NA,NA,239845,1088586
"46","FRD",26125,3309513,848789,231,17.9,26.6,44.3,28.1,41,68.6,34.7,48.8,81.2,0,2,10,41,0,1,5,19,NA,NA,1,3,0,19514,268551,1035792,0,11618,220581,922091,NA,NA,213430,645821,9.84057180014096,15.1672340915415,27.0995764331487,21.5407628856572,32.547922065875,NA,27.6916560231066,NA,NA,1.12233612619138,3.82956042172972,15.4133306018136,47.1775049682536,0.639319440654864,1.9844469563951,7.70269311527104,22.9544969305152,NA,NA,NA,5.02904928912502,84250.5462181294,159468.851392939,1102675.55077771,4109832.00404138,80598.8605178466,145495.400874086,1044602.23329686,3931259.25829148,NA,NA,NA,3605552.88518099,12.4,17.2,29.9,22.4,29.8,54.9,28.7,36.1,66.6,0,1,7,33,0,0,2,13,NA,NA,1,3,0,9670,108504,708718,0,0,86864,562437,NA,NA,151702,369737,23.8,38,57.6,33.5,52,79.4,40.4,60.4,94.4,1,3,15,53,0,2,8,25,NA,NA,2,6,8535,68508,567030,1548576,0,61728,520277,1353885,NA,NA,494119,983555
"47","FRE",20212,6118770,2172421,595,12.8,17.6,29.3,20.2,28.9,44.1,25.3,35.5,53.5,1,4,25,103,0,2,11,47,NA,1,3,12,6888,78577,756489,4384349.5,0,63149,622249,3902575,NA,135330,512961,3218665,6.18329561333404,8.83124103373711,15.9783221627876,15.6049390155211,22.3056725943286,33.2773924171034,19.6480638755829,27.0914100546354,42.326385025095,2.05011072486791,10.6573211609523,47.1642339882035,127.544199242658,1.16086043436835,5.01553367752016,21.4901779279169,55.2873595510209,NA,NA,NA,13.4856382900485,247425.651105369,768628.280408154,2750233.06603566,5930646.05992887,240910.820527328,728575.122103462,2568821.86477119,5420732.19423675,NA,NA,NA,4618423.75810383,8.2,11.1,17.6,14.8,20.8,31.6,18.5,26,41,0,2,14,85,0,1,6,39,NA,1,2,10,0,26774,345353,2888032.75,0,17004,301458,2492761.75,NA,74361,202102,1890453,18.5,25.8,40.6,26.5,37.4,55.4,32.1,43.9,64.9,2,8,40,124,1,4,19,53,NA,2,6,13,31691,206440.25,2124014,10932190.25,28874,177245,1884906,10632469.75,NA,304309,1516186,9984448
"48","FRF",24283,5575638,1651095,426,17.1,23.9,42,26.7,36.3,66.4,32.2,44.1,76,0,2,13,68,0,1,5,31,NA,NA,1,5,0,28506,322751,1596674,0,18430,280181,1250135,NA,NA,256919,668917,8.23822590347515,12.3566229730122,23.6976171336803,19.3383738686049,27.6914237796643,NA,24.4542827744555,34.2502396317694,NA,1.57924653645018,6.98640119749525,29.6134020895905,104.558721531061,0.837578766770727,2.98151565793906,12.4388475363716,40.6729481002891,NA,NA,NA,6.22641211642506,110023.734002817,252860.4735424,751732.762198514,2411453.72475652,104894.293094351,225825.314078855,633900.436933316,1970220.43932479,NA,NA,NA,1348025.67735423,10.3,14.7,24.7,18.8,26.6,48.5,23.4,33.7,61.7,0,1,7,41,0,0,3,19,NA,NA,1,3,0,8239,125826,889246,0,0,107624,739082,NA,NA,201158,462273,24.9,34,59,35.5,46.4,80,42,54,91.7,1,5,28,107,1,2,11,41,NA,NA,2,7,13288,200070,710932,2618910,10722,181821,570231,2084738,NA,NA,468228,1485673
"49","FRG",29525,3841225,911099,224,18.6,26.3,41.7,27.8,42.5,66.6,33.3,52.8,82.75,0,2,12,44,0,1,4,13,NA,NA,1,3,0,22350,372790,1029449,0,14578,312796,829293,NA,NA,363010,611008,10.5076871570918,15.312313910276,29.7207319019321,20.7506464474224,36.3074857369717,NA,26.0190855000683,47.6594372368191,NA,1.14427897350455,3.98303588048084,15.4276276448268,44.2039214052809,0.574729936413514,1.19875170030394,4.82513130576834,13.3112790841463,NA,NA,NA,3.16488542066658,108206.052484559,174717.593852482,497376.522354197,1091861.66002356,104545.248897943,156524.140908434,425189.308551309,882146.597298778,NA,NA,NA,668905.666628745,13.1,18.8,30.1,22.4,34.6,57.5,27.9,43.8,74.3,0,1,9,37,0,0,2,11,NA,NA,1,3,0,9951,224623,879351,0,0,175915,690825,NA,NA,162508,524591,24.1,33.8,53,33.5,49.8,78.4,39.1,61.1,91.9,1,3,16,50,0,1,5,15,NA,NA,2,4,6703,84005,579309,1301214,0,73191,511523,1040148,NA,NA,397950,772253
"50","FRH",26207,3403368,693373,175,18.5,27.8,37,28.1,43.4,67.2,33.7,56,83.3,0,2,10,36,0,1,3,9,NA,NA,1,3,0,18999,213499,596067,0,11610,158051,406083,NA,NA,135568,313731,10.9901225198098,17.6495173898326,26.1579329064619,21.1097401162613,37.6464372938806,NA,26.2618373916662,53.4862960161815,NA,1.45426030919959,5.11325398840208,13.6615770025457,34.5844137336897,0.519035849194092,1.15850798385599,3.40399186923071,8.50794624618907,NA,NA,NA,NA,57614.7717584463,114085.258677287,264546.869447559,670610.446847358,51352.4698807182,87717.9553083886,195159.600754018,491691.854793252,NA,NA,NA,NA,12.2,19.7,26,21,34.9,57.6,26.4,46.7,74.2,0,1,8,29,0,0,2,7,NA,NA,1,2,0,6761,117462,493894,0,0,76427,341266,NA,NA,74725,211795,25.2,36.8,47.6,34.8,53.8,77.4,40.5,65.7,93.7,1,3,17,42,0,1,4,10,NA,NA,2,4,6761,66709,344248,730029,0,52888,267591,520209,NA,NA,211795,389958
"51","FRI",65530,6045641,1337902,378,25.6,32.5,57.3,38.6,49.3,84.6,47.5,61.6,NA,0,1,4,22,0,0,2,10,NA,NA,1,2,0,7904,128010,552920,0,0,113374,461677,NA,NA,126508,308152,13.2970627597635,17.7053865586793,NA,27.6871827321539,38.2090159505007,NA,35.5878367405539,50.1099550899569,NA,0.943914962863326,3.47814152378548,10.0534418103887,24.9812519466505,0.585238025215192,1.33845939578615,4.12086129493961,10.7979661709982,NA,NA,NA,NA,113356.809687343,175674.831173237,338588.629245766,707831.298449908,110687.527382291,160288.980309284,296670.06910632,607510.542791575,NA,NA,NA,NA,17.1,22.4,39.5,29.2,39.1,72.1,37.6,51.1,NA,0,0,3,15,0,0,1,7,NA,NA,1,1,0,0,55362,370968,0,0,46194,311941,NA,NA,93474,177771,35.6,44.1,74.1,49.9,62,99,59.1,74.3,NA,0,2,8,28,0,1,4,12,NA,NA,1,2,0,30253,194909,892655,0,27209,167412,768442,NA,NA,560458,561518
"52","FRJ",50753,6013201,1600596,381,23.6,34.4,58.9,36.6,51,NA,44.6,62.3,NA,0,1,5,30,0,0,2,12,NA,NA,NA,1,0,8598,94331,898701,0,0,77785,765036,NA,NA,NA,541897,10.0865732411074,15.9880088990872,NA,21.4502732571221,32.2267396682735,NA,27.0862097076083,40.8835253137222,NA,1.60134144858953,5.83635005714926,18.9954533367503,45.5167726806405,0.877585831572901,2.40934537195746,6.75740857490046,16.6925841993308,NA,NA,NA,NA,143523.620061262,237076.857473416,523827.623234281,1050904.69357269,138349.117811794,212402.650823081,436362.384364168,845626.006141987,NA,NA,NA,NA,14.6,22.7,37.3,25.4,38.3,NA,31.8,46.9,NA,0,0,3,21,0,0,1,9,NA,NA,NA,1,0,0,39016,700021,0,0,27577,543857,NA,NA,NA,541897,34.7,46.8,79.2,48.6,63.8,NA,57.3,75.9,NA,1,2,12,36,0,1,5,14,NA,NA,NA,3,5363,36500,622767,967733,0,28626,577746,824784,NA,NA,NA,603791
"53","FRK",49561,8103084,2530979,523,22.3,29.1,47.8,33.3,42.7,71.6,38.9,50.3,82.6,0,1,8,50,0,1,4,20,NA,NA,1,3,0,18743,259269,1679035,0,10442,215861,1505405,NA,NA,393461,1222960,8.9607642966555,12.9896504096465,NA,20.15226816111,27.2881681838669,NA,24.7494439647914,33.493957226656,NA,1.55175239452041,6.22031081005701,21.6876621296287,60.9723842181569,0.924470732377944,3.01133531381385,10.0687007564034,26.4547097129932,NA,NA,NA,NA,256899.597349355,423103.887618961,938200.85940822,2053912.00808865,252624.914255733,400917.386271202,859423.002889024,1820576.42892595,NA,NA,NA,NA,13.7,18.7,31.5,22.5,30.6,55.9,27.2,37.3,67.3,0,0,4,22,0,0,2,9,NA,NA,1,2,0,0,63697,536711,0,0,44109,446864,NA,NA,181644,271882,32.9,42,66.6,46.2,58.6,89.3,52.8,67.2,98.2,1,3,17,67,0,1,7,29,NA,NA,2,5,5938,59105,696907,2326217,0,46093,623838,2070855,NA,NA,985455,1633178
"54","FRL",15476,5094795,2511289,535,15,22.8,37.8,22.9,35.8,50.9,27.6,41.75,57.8,0,3,17,65,0,1,7,23,NA,NA,4,7,0,32585,528401,2199854,0,23284,415683,1867852,NA,NA,698822,1542784,5.28341065734731,8.55351569592101,15.6055751801594,15.3312974712428,22.0624731122645,NA,18.7973165161699,28.5350161880901,NA,2.18995052794077,8.20489165903633,29.0911879673274,64.428507525818,1.15898029263199,3.5006317231606,11.296241948891,22.5314916498112,NA,NA,NA,NA,303540.505513961,563587.94321695,1221003.91791996,2010117.80773083,296361.777557488,530610.788714168,1098583.26708592,1723520.18708996,NA,NA,NA,NA,8.9,13.2,22.4,15.6,23,35.5,19.6,28.7,43.2,0,1,6,33,0,0,2,15,NA,NA,2,5,0,5347,66606,1150945.25,0,0,37510,1017090,NA,NA,264098,955409,26.4,38.8,67,38.2,57,76,45.7,65,78,1,7,31,83,1,3,11,27,NA,NA,5,8,19557,196103,1316737,2462331,18429,154366,1185392,2053617,NA,NA,1179414,1642734
"55","FRM",2953,334318,73955,13,44.2,65.7,105.45,86.7,138.6,NA,122,NA,NA,0,0,1,2,0,0,0,1,NA,NA,NA,1,0,0,6141,60565,0,0,0,55503,NA,NA,NA,55503,26.8962152800627,37.1239352951381,NA,78.6016932979978,NA,NA,123.364631279201,NA,NA,0.528535705525877,0.690967880879881,0.979636154798725,2.45854545672085,0.471404471192099,0.601301754616862,0.710033560861216,1.06001172536328,NA,NA,NA,NA,23920.3623077429,30175.8021524417,36360.5956933219,60087.1941714176,23598.6279141416,29678.7287253453,34778.8073600584,51996.4186193983,NA,NA,NA,NA,25.9,36.7,64.125,68.8,118.4,NA,99.6,NA,NA,0,0,0,2,0,0,0,1,NA,NA,NA,1,0,0,0,54075,0,0,0,42872,NA,NA,NA,55503,69.6,92.6,130.075,114,158.7,NA,147.1,NA,NA,0,1,1,3,0,0,1,1,NA,NA,NA,1,0,6141,49013,66706,0,0,42872,55503,NA,NA,NA,55503
"56","FRY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","HR0",23575,3786169,1252512,291,19.7,33.2,54.7,32.8,49.1,87.6,40.1,60.1,NA,0,1,6,28,0,0,2,10,NA,NA,1,2,0,12465,115580,848956,0,0,91893,747823,NA,NA,176732,650266,10.0858167979295,18.6685763102492,NA,24.9502777873888,NA,NA,32.3200720041818,NA,NA,1.23249569683762,3.2075681249305,10.8756912330115,34.0575859133599,0.689844272667174,1.59450304516254,4.2256259559465,11.7794440765851,NA,NA,NA,NA,178636.229781608,238372.029537245,421858.614831245,837231.717002596,174580.343658458,226765.887256749,375064.568008454,683695.265095668,NA,NA,NA,NA,12.1,20.2,37.8,24.4,37.3,73.3,31.7,46.9,NA,0,0,4,13,0,0,1,6,NA,NA,1,1,0,0,46425,324129,0,0,28196,267996,NA,NA,82561,208820,30,49.1,75.2,44.6,68.2,104.6,52.4,80.8,NA,1,2,10,40,0,1,4,14,NA,NA,1,2,6174,36945,708596,1109265,0,29666,679932,935202,NA,NA,650266,732827
"58","HU1",3034,3032996,1815908,397,7.7,9.7,22.2,15.1,17.6,32,18.6,21.4,45.05,1,9,44,112,1,5,26,56,NA,2,4,7,22313,1666829,2259069,3198767,17666,1639143,2129380,2833450,NA,1619005,1760382,1945283,2.88920944834744,3.92451948502405,8.32116191383042,13.6121265244003,15.1728508049467,21.9042600122123,16.3049079194302,18.0501264096623,35.1188091906485,2.33360413267937,14.437234338588,55.2721160858768,112.629219425281,1.78212038525603,8.95513149374414,31.4585370373057,56.8703911907566,NA,NA,NA,7.42117529993445,1174969.59362986,1648109.06353421,2416324.39438496,3215504.39244826,1171050.19108235,1609650.92816707,2250520.75308309,2843544.39894744,NA,NA,NA,1970582.0773852,4.1,4.9,9.7,11.4,13,20,14.6,16.9,35.1,1,5,32.25,109,0,3,19,54,NA,1,3,7,10375,76517,2076112,3153097,0,66951.5,1983700,2780932,NA,1567720,1698495,1945283,12.8,15.8,31.9,19.3,23,41.3,23.1,26.8,56,3,14,56,115,2,8,32,58,NA,2,5,8,1574456,1800698,2436633.5,3246115.5,1567720,1763827,2269361,2869025.75,NA,1647210,1831939,1995424
"59","HU2",10590,2916927,611792,157,15.5,21.3,41.9,26.2,34.4,71.4,32.5,43.9,83.1,0,2,11,51,0,1,5,21,NA,NA,2,4,0,41559,202987,976949.5,0,34354,168229,771323,NA,NA,126729,412402,9.30861739083632,14.1919633230451,34.1734796928411,22.4220532773017,28.9419563808076,NA,28.1629455245194,38.9683537503681,NA,1.03188835373665,3.4348099901026,17.8686552663128,71.3821679459239,0.720174690693322,1.84028397008221,8.72644635947352,33.142556532954,NA,NA,NA,NA,33528.2076095836,115959.285407211,751370.401162593,2005877.71048984,31539.9955216569,105734.335845566,691230.018142723,1750679.74370322,NA,NA,NA,NA,9.9,13.7,25.2,19.7,26,50.6,25.625,34.8,60.5,0,1,8,41,0,0,3,16,NA,NA,1,3,0,12558,136579,648769.5,0,0,105445,481700,NA,NA,79850,204695,21.5,30.5,62.4,33,43.1,91.3,39.1,53.2,103.2,1,4,16,88,1,2,8,43,NA,NA,3,7,13318,84707,327930,3063237.5,11577,71457,281905,2757723.5,NA,NA,411395,1988626
"60","HU3",13810,3736617,842685,256,13.4,21.9,41,22.5,34.4,65.4,27.8,41.9,84.8,1,3,15,63,0,1,6,25,NA,NA,1,4,5917,35555,272425,1178675,0,23769,213837,905548,NA,NA,137013,570862,8.3858115509296,15.2015643294455,36.1100911332362,20.0371407880444,31.0795228946396,65.8361893124183,25.2609279195591,38.5810275176719,NA,1.06622139759039,4.10277933221414,18.0200767164523,69.9250808953661,0.595336905013278,1.81782799789221,7.66022474339757,29.8935590669314,NA,NA,NA,4.51515207472428,39549.7399572929,92381.2708115389,464821.447954928,1622138.54505158,36293.5274466182,76632.3562604891,393879.934679953,1347339.47357142,NA,NA,NA,915856.681015475,8.2,13.2,26,17.6,26.4,53.9,22.8,34.3,72.6,0,2,11,51.25,0,0,4,20,NA,NA,1,3,0,17027,173907,929222.25,0,0,116599,703171,NA,NA,113344,381058,19.4,30.6,57.4,28.4,42.7,79.5,33.8,50.5,98.3,1,4,19,84,1,2,9,40,NA,NA,2,5,13801,90785,385189,2808904,11879,78894,318758,2515128,NA,NA,241887,1886965
"61","IE0",56106,5032798,1726686,468,22,37,58.1,34.2,50.3,77.3,42,60.1,NA,0,1,6,24,0,0,2,8,NA,NA,NA,2,0,9133,96691,392844,0,0,70529,296778,NA,NA,NA,217518,10.4003367311781,NA,NA,22.725573428538,NA,NA,NA,NA,NA,1.34723030807118,5.11779809163809,16.0370116185867,33.0319202161501,0.937059663431753,2.5898013391358,6.66942225775801,12.5765864236951,NA,NA,NA,NA,330815.081715579,461112.390593066,720041.998561238,1041436.958839,328048.839503791,444140.75890608,656519.580188396,901440.829516106,NA,NA,NA,NA,14.4,22.7,38.3,25.4,35.4,60,32.2,45.7,NA,0,0,3,15,0,0,1,5,NA,NA,NA,1,0,0,35238,212872,0,0,13105,129723,NA,NA,NA,146989,31.8,54.1,75.1,43.8,66.4,91.3,52.9,75.8,NA,1,2,10,39,0,1,4,15,NA,NA,NA,3,5656,23856,202853,1504562,0,16894,174141,1348309,NA,NA,NA,1139529
"62","ITC",33962,15768327,7578003,1753,11.6,16,30.7,18.3,25.3,46.2,22.8,31.1,56.8,1,5,34,151,0,2,14,67,NA,NA,3,12,10827,84500,1481863.5,6171260,0,62311,1356540,5510396,NA,NA,1210614,4420968,4.34529191333994,6.57741706523466,15.0692939143132,13.4296720444725,17.9639224693907,NA,16.7221461731482,22.7090707023008,NA,3.00519389279535,16.1331951068747,73.5145039166172,177.416815683744,1.69985433457842,7.98342474759688,34.1236325832157,77.2315891216614,NA,NA,NA,NA,972248.770811514,1697267.14833286,3382829.35447312,5589728.29145299,963141.52609183,1640404.13540606,3111438.48486729,4908577.41362035,NA,NA,NA,NA,6.9,9.5,17.9,12.9,18,34.4,16.4,23,44.3,0,2,15,82,0,1,8,37,NA,NA,2,6,0,32738,596038,2805128,0,21766,466443.75,2478359,NA,NA,559133,1857338,18,24.2,45.6,25.6,34.8,62.4,30.8,41,73.2,2,11,58,220,1,5,25,91,NA,NA,6,15,39231.75,449764.5,3978890,6936286.5,31800,370465,3804680,6102330,NA,NA,3519952,4893223
"63","ITF",29323,13304737,6509720,1273,14,21.6,45.1,23,34.7,66.3,29,42.5,75.55,1,3,13,60,0,1,6,31,NA,NA,2,4,5536,43955,279112,1405065,0,31182,225619,1214222,NA,NA,192342,576124,5.37803370333441,9.41943259006176,24.2866395329721,16.8207015140547,22.4320356802243,NA,21.2597624590399,28.382686557427,NA,2.09921518929686,8.18001175070202,29.1929605974173,71.713126760792,1.61869821252386,5.86338429688614,18.9933528937851,39.3435448592483,NA,NA,NA,NA,790966.119456251,1126311.62270288,1764821.44437008,2721641.09067913,787627.758802372,1110268.85991298,1694707.45510325,2502002.27567084,NA,NA,NA,NA,7.5,10.8,25.9,15.1,19.8,45.1,19.4,25.4,54.1,0,1,7,43,0,0,3,16,NA,NA,1,2,0,9650,111323,723231.5,0,0,82893,543255,NA,NA,106020,192342,23.2,35.7,67.7,32.9,49.6,88,40.2,57.8,101.5,1,6,27,78,1,3,15,43,NA,NA,4,9,29026,150107,684658,4120405,23974,125830,573825.5,3935387,NA,NA,698880,3411156
"64","ITG",12336,6287157,2890031,548,12.6,19.4,47.2,22.1,32.5,69,28,40.6,90.4,1,3,11,38,0,1,5,17,NA,NA,1,3,6539,44277,255795,1199205,0,32602,222322,1064232,NA,NA,257688,696659,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7337478609171,5.7756337244322,17.6448754182534,49.2364784273719,1.22457781792311,3.287537117333,8.72953705466557,23.6555416064845,NA,NA,NA,NA,186525.807717065,292904.825574103,540792.422653037,1249232.0212239,182968.716390413,275596.642510916,480200.247093082,1074965.22232895,NA,NA,NA,NA,6.8,10,25.3,15.4,20.5,47.9,20.5,26.4,70.6,0,1,6,25,0,0,2,8,NA,NA,1,1,0,12728,88224,467069,0,0,38176,358238,NA,NA,93722,257688,20.6,35.6,75.525,31.2,55,94.4,39.1,64,107.5,1,5,18,57,1,3,10,29,NA,NA,2,4,30236,125695,425606,1461937.75,28759,113551,343708,1274096,NA,NA,604795,778338
"65","ITH",38591,11454921,3532639,888,11.9,18.9,28.1,18.1,28.4,44.9,22.2,34.6,54.6,1,5,30,125,0,2,11,43,NA,1,4,10,7746,102306,684955,2483236,0,81706,555387,1912257,NA,126460,471216,1323792,6.61310737105911,11.322093840717,18.7009230443405,15.5784904845698,22.9220239580877,38.7933999544826,19.5263400856278,28.7941121549418,NA,2.04763961270444,9.02351268943714,41.8415917490832,135.137751190078,1.03389224596136,3.60754779539728,15.7937989271161,46.5811820090248,NA,NA,NA,NA,92325.8249525248,247779.334681749,994256.929311516,2634174.66991584,85395.9052759072,210704.04031717,818758.699279899,2043008.69888889,NA,NA,NA,NA,7.6,11.8,17.8,13.5,20.6,34.3,17.3,26.3,43.8,0,2,14,84,0,0,5,31,NA,1,2,7,0,22410,278279.5,1734236,0,0,226500,1362345.5,NA,80492,195648,851046,19.1,30.4,41.2,28.2,41.4,59,33.35,47.7,70.6,2,9,46,168,1,3,17,55,NA,2,5,13,29642.5,208799,1095192,3287239,20848,177503,897314,2529268,NA,226697,703597,1819795
