"","NUTS_ID","n","TOT_P_2021","urban_pop","n_0","TIME_TOWN_5K_1_MED","TIME_TOWN_10K_1_MED","TIME_TOWN_50K_1_MED","TIME_TOWN_5K_2_MED","TIME_TOWN_10K_2_MED","TIME_TOWN_50K_2_MED","TIME_TOWN_5K_3_MED","TIME_TOWN_10K_3_MED","TIME_TOWN_50K_3_MED","N_TOWN_5K_15MN_MED","N_TOWN_5K_30MN_MED","N_TOWN_5K_60MN_MED","N_TOWN_5K_120MN_MED","N_TOWN_10K_15MN_MED","N_TOWN_10K_30MN_MED","N_TOWN_10K_60MN_MED","N_TOWN_10K_120MN_MED","N_TOWN_50K_15MN_MED","N_TOWN_50K_30MN_MED","N_TOWN_50K_60MN_MED","N_TOWN_50K_120MN_MED","POP_TOWN_5K_15MN_MED","POP_TOWN_5K_30MN_MED","POP_TOWN_5K_60MN_MED","POP_TOWN_5K_120MN_MED","POP_TOWN_10K_15MN_MED","POP_TOWN_10K_30MN_MED","POP_TOWN_10K_60MN_MED","POP_TOWN_10K_120MN_MED","POP_TOWN_50K_15MN_MED","POP_TOWN_50K_30MN_MED","POP_TOWN_50K_60MN_MED","POP_TOWN_50K_120MN_MED","TIME_TOWN_5K_1_wmean","TIME_TOWN_10K_1_wmean","TIME_TOWN_50K_1_wmean","TIME_TOWN_5K_2_wmean","TIME_TOWN_10K_2_wmean","TIME_TOWN_50K_2_wmean","TIME_TOWN_5K_3_wmean","TIME_TOWN_10K_3_wmean","TIME_TOWN_50K_3_wmean","N_TOWN_5K_15MN_wmean","N_TOWN_5K_30MN_wmean","N_TOWN_5K_60MN_wmean","N_TOWN_5K_120MN_wmean","N_TOWN_10K_15MN_wmean","N_TOWN_10K_30MN_wmean","N_TOWN_10K_60MN_wmean","N_TOWN_10K_120MN_wmean","N_TOWN_50K_15MN_wmean","N_TOWN_50K_30MN_wmean","N_TOWN_50K_60MN_wmean","N_TOWN_50K_120MN_wmean","POP_TOWN_5K_15MN_wmean","POP_TOWN_5K_30MN_wmean","POP_TOWN_5K_60MN_wmean","POP_TOWN_5K_120MN_wmean","POP_TOWN_10K_15MN_wmean","POP_TOWN_10K_30MN_wmean","POP_TOWN_10K_60MN_wmean","POP_TOWN_10K_120MN_wmean","POP_TOWN_50K_15MN_wmean","POP_TOWN_50K_30MN_wmean","POP_TOWN_50K_60MN_wmean","POP_TOWN_50K_120MN_wmean","TIME_TOWN_5K_1_Q1","TIME_TOWN_10K_1_Q1","TIME_TOWN_50K_1_Q1","TIME_TOWN_5K_2_Q1","TIME_TOWN_10K_2_Q1","TIME_TOWN_50K_2_Q1","TIME_TOWN_5K_3_Q1","TIME_TOWN_10K_3_Q1","TIME_TOWN_50K_3_Q1","N_TOWN_5K_15MN_Q1","N_TOWN_5K_30MN_Q1","N_TOWN_5K_60MN_Q1","N_TOWN_5K_120MN_Q1","N_TOWN_10K_15MN_Q1","N_TOWN_10K_30MN_Q1","N_TOWN_10K_60MN_Q1","N_TOWN_10K_120MN_Q1","N_TOWN_50K_15MN_Q1","N_TOWN_50K_30MN_Q1","N_TOWN_50K_60MN_Q1","N_TOWN_50K_120MN_Q1","POP_TOWN_5K_15MN_Q1","POP_TOWN_5K_30MN_Q1","POP_TOWN_5K_60MN_Q1","POP_TOWN_5K_120MN_Q1","POP_TOWN_10K_15MN_Q1","POP_TOWN_10K_30MN_Q1","POP_TOWN_10K_60MN_Q1","POP_TOWN_10K_120MN_Q1","POP_TOWN_50K_15MN_Q1","POP_TOWN_50K_30MN_Q1","POP_TOWN_50K_60MN_Q1","POP_TOWN_50K_120MN_Q1","TIME_TOWN_5K_1_Q3","TIME_TOWN_10K_1_Q3","TIME_TOWN_50K_1_Q3","TIME_TOWN_5K_2_Q3","TIME_TOWN_10K_2_Q3","TIME_TOWN_50K_2_Q3","TIME_TOWN_5K_3_Q3","TIME_TOWN_10K_3_Q3","TIME_TOWN_50K_3_Q3","N_TOWN_5K_15MN_Q3","N_TOWN_5K_30MN_Q3","N_TOWN_5K_60MN_Q3","N_TOWN_5K_120MN_Q3","N_TOWN_10K_15MN_Q3","N_TOWN_10K_30MN_Q3","N_TOWN_10K_60MN_Q3","N_TOWN_10K_120MN_Q3","N_TOWN_50K_15MN_Q3","N_TOWN_50K_30MN_Q3","N_TOWN_50K_60MN_Q3","N_TOWN_50K_120MN_Q3","POP_TOWN_5K_15MN_Q3","POP_TOWN_5K_30MN_Q3","POP_TOWN_5K_60MN_Q3","POP_TOWN_5K_120MN_Q3","POP_TOWN_10K_15MN_Q3","POP_TOWN_10K_30MN_Q3","POP_TOWN_10K_60MN_Q3","POP_TOWN_10K_120MN_Q3","POP_TOWN_50K_15MN_Q3","POP_TOWN_50K_30MN_Q3","POP_TOWN_50K_60MN_Q3","POP_TOWN_50K_120MN_Q3"
"723","FRE11",4926,2716478,1348723,347,9,12.4,19.2,14.5,20.8,30.8,17.5,24.8,40,2,9,52,146,1,4,22,62,NA,2,7,14,24888,258963,1960145,4934459,17004,217390,1745641,4326492,NA,208471,1447412,3426834,3.60521877961096,5.30786934405508,9.33767794180553,13.0333637158114,18.3983631746696,25.7136228970012,15.9831389026526,22.0278360067705,34.6881615091305,2.42699517537046,14.729921611734,67.3130877555423,155.987900141286,1.41666378303082,6.81974711372593,30.1840780598996,66.86917214128,NA,NA,NA,15.7625399506272,471791.566970909,861758.699854738,2272556.9848414,5098726.79128784,464676.529089505,806761.202708802,2011851.7101276,4470802.41612375,NA,NA,NA,3479842.74641392,5.7,7.7,11.3,11.3,16,24.1,14,19.7,33.5,1,7,38,123,0,2,14,50,NA,1,5,13,6957,140856,1608862,3411067,0,98336,1461263,2910605,NA,135115,1289409,2257113,12.7,17.6,29.2,18,26.5,38,21.2,31.4,46.4,3,14,66,163,1,7,30,69,NA,2,8,16,139168,1096129,2223451.75,5296637,116574,1066362,1966747,4612232.5,NA,1015775,1569153,3669649
"724","FRE12",4787,1469873,448169,143,12.1,17.7,24.6,19.1,27.5,34.8,23.5,35,45.3,1,5,28,101,0,2,11,42,NA,2,4,11,6618,109507,710881,2901871,0,87854,593424,2468892,NA,168979,452011,1862802,6.28626337105315,9.32404908451275,14.7088611737205,14.6086178873958,20.7561583211611,27.6189489840279,18.6174780406198,26.4601911185524,36.3966444039723,2.4845609110447,10.634062262522,40.9561744450031,115.439606006777,1.28490216501698,4.79603475946561,17.6615823271806,47.0209766421997,NA,NA,NA,12.9519216966364,105616.50000102,531187.827621162,1426767.5166045,3242374.51917411,96432.996841904,488602.07231237,1260771.86802941,2763134.06049162,NA,NA,NA,2116187.70820948,7.9,11.1,14.4,13.9,20.6,25.2,17.7,26.4,36.1,0,2,18,82,0,1,7,33,NA,1,3,10,0,33366,418028,2612068,0,13293,341704,2258371,NA,74561,283032,1764741,17.6,26.35,35,25.5,36.4,45.3,30.1,42.8,57.6,2,8,41,126,1,4,18,52,NA,2,6,13,60950,281361,1803925,3234841,60950,254969,1620995,2713956,NA,283032,1385736,2001316
"725","FRE21",3946,529076,78693,25,17.6,21,40.9,26.5,35.5,56.9,33.2,42.7,69.4,0,2,13,86,0,1,7,42,NA,NA,2,10,0,26593,342108,10043804.5,0,19628,312809,9803804,NA,NA,254125,9293503,11.2201163915959,14.1284017797065,32.6532418782934,23.8373978407638,32.2597602234839,53.9191571721266,30.2797112324127,38.7411016564728,65.1179569664851,0.775003969184011,2.73766150798751,16.2534664207033,90.6549531636287,0.531666528060241,1.44214441781521,8.85016330357075,42.188063718634,NA,NA,NA,9.74647309649275,18048.6419436905,50965.9205539469,2097643.1325991,7062746.948669,16186.0006350694,41759.5593128397,2044367.60808844,6721279.92679124,NA,NA,NA,6112356.46625249,11.9,15,29.9,21,29.6,50.9,27.8,36.6,61.6,0,1,9,77,0,1,5,37,NA,NA,1,7,0,18156,222177,2977461.75,0,10271,185746,2571675,NA,NA,156783,1976915,23.7,28.2,49.8,32.4,41.3,63.7,38.8,48.4,78.6,1,3,16,99,0,2,9,46,NA,NA,2,11,10182,58764,450918,10732901.5,0,52967,404591,10450078,NA,NA,256919,9836282
"726","FRE22",3353,837078,135776,37,14,17.4,34.4,21.4,26.7,46.5,26.3,31.4,54,1,4,29,100,0,2,16,48,NA,NA,4,12,6224,70847,9588290,11280466,0,67532,9507428,10912495,NA,NA,9280685.5,10204389,9.211128950946,11.9448230630837,25.152240770872,17.9876445205823,22.1141698861994,40.6612531926535,22.0023401642381,26.4691575934381,48.5606448861397,1.52961611701657,7.48830455465321,33.0793044375793,103.81890934895,0.950760860995033,4.44773246937561,18.0935480325609,49.6216804168787,NA,NA,NA,11.8017544362652,43431.8381942901,1787840.32965387,8572556.99579131,11330491.2889026,39195.011012116,1765657.14903151,8466519.91159127,10944013.3584409,NA,NA,NA,10218714.6413895,9.7,11.5,23.8,16.2,19.1,38.4,19.9,23.3,44.5,0,2,21,92,0,1,10,46,NA,NA,2,11,0,33293,528811,11176918,0,20817,505742,10825034,NA,NA,427830,10156611,19.2,26.4,42.6,26.7,35.6,53,31.5,39.9,60.2,1,7,35,109,1,4,19,52,NA,NA,5,12,18365,163905,9782988,11424799,12659,140918,9663324,11036815,NA,NA,9390420,10293155
"727","FRE23",3200,566265,161060,43,15.2,24.1,32.3,23.9,36.8,54.8,29.9,43.7,65.4,0,3,13,95,0,1,6,43,NA,NA,2,10,0,31827,324868,2932114,0,31204,262216,2501318.5,NA,NA,202102,1900247,9.10162150230014,14.9023999364255,21.9888032988089,19.3134262227049,36.0546118866607,54.0487220647578,26.4908954288187,43.0560216506405,63.8498701138159,1.07519271012688,3.26480004944681,16.3226157364485,92.0531482609732,0.510195756403804,1.10820728810716,6.55288425030684,41.7988556594527,NA,NA,NA,9.9310958650102,55065.1333015461,102082.620771194,480011.958215676,7859511.6812782,50642.6649413261,85057.0175182997,407832.609350746,7496243.38230687,NA,NA,NA,6901127.51931869,10.3,16.4,23.7,19.8,30.9,46.2,25.5,38.875,56.6,0,2,11,68,0,0,4,28,NA,NA,1,8,0,20405,258545,2439769.25,0,0,205453,2141098,NA,NA,127541,1643000,20.7,30.3,41.025,28.6,41.6,62.1,34.2,49.2,71.2,1,4,19,106,0,1,8,49,NA,NA,3,11,8697,143856,524309.5,11295823.25,0,127541,453270,10915308,NA,NA,410437,10263554
"728","FRF11",2632,1157221,479184,104,11.6,21.1,29.2,18.5,29.1,52.3,22.7,37.45,64.4,1,6,35,169,0,2,10,59,NA,1,2,9,8239,119459,880131,3191404.5,0,92916,739006,2435294.5,NA,402265,631484,1628217,5.6135420978361,10.7189946432012,14.9947353184914,15.208114612507,26.6175009786376,50.1958478976791,19.0803232053342,33.1583503064669,59.2814361301773,1.79763588804559,10.8864339655087,46.2848202720137,186.093211236229,0.658100743073276,2.20692417437983,15.1251014283356,65.6775300482795,NA,NA,NA,10.0369030634598,210430.132681657,403291.46117898,1141127.87648859,3658646.57562384,202704.810156401,345402.347821203,925381.589406864,2821721.35547834,NA,NA,NA,1853008.89935025,7,13.5,19.875,13.575,23.6,42.575,17.4,30.5,55.9,0,3,27,142,0,1,7,51,NA,1,2,8,0,26953,696155,2882433,0,10699.75,542947,2226295,NA,402265,468228,1485673,17.625,29.4,38.7,24.3,36.4,59.6,28.725,44.9,72.5,2,10,46,206,1,2,16,72,NA,1,3,10,21190.5,474888,1163421,3944169.75,10722,429473,960302,3031414,NA,402265,677389,2012072
"729","FRF12",2059,786055,299206,88,11.7,15.3,17.6,17.9,25.3,30.2,21.6,30,41.5,1,6,36,126,0,2,16,47,NA,2,5,8,9828,278159,1225146,2822809,0,260761,1079501,2329994,NA,244179,880781,1631841,5.88380113350847,7.96532316440961,9.28191309768401,13.7984253010286,22.148257055804,27.536058163869,18.723640966599,26.4163681930654,37.1392542506567,1.8404373739751,8.80122764946473,42.8477829159537,136.109614467181,0.892247997913632,4.03695415715185,18.7853381760818,50.6084650565164,NA,NA,NA,8.74811686205164,143994.842882495,443358.086331109,1340886.16300895,3253570.45699347,137499.519920362,411418.618447819,1176850.28369262,2668308.77970117,NA,NA,NA,1877548.30497103,7.1,9.5,10.85,13,19.6,24.9,17.2,24.7,34.65,0,3,23,110,0,1,10,41,NA,1,4,7,0,82419,873166.5,2455588.5,0,65963,790639.5,1988367.5,NA,178216,695270,1346869,17.9,23.2,26.7,23.75,32.6,40.3,27.8,38.2,53.1,2,9,43,142,1,4,19,52,NA,2,5,10,178216,414402,1351786,3539014,178216,391142,1169354,2952265,NA,569358,880781,2139337
"730","FRF21",2165,269102,19717,7,21.9,31.4,59.5,30.2,40.2,77.7,34.9,46.8,89.25,0,1,8,53,0,0,4,25,NA,NA,1,5,0,10754,251719,1220751,0,0,245690,1008256,NA,NA,201158,621593,13.1879521519721,20.4101745806423,57.0741841383565,21.9475310477068,28.9385723628958,NA,27.3133919480345,37.1683291094083,NA,1.03623533084109,2.91638858128145,8.84816909573322,60.6490215605978,0.60652466351049,1.64438762996931,3.70803264189787,25.8174372542753,NA,NA,NA,5.30677586937295,19633.9733186673,59337.2414140363,222380.575491821,1454013.24222414,17086.6376243952,51467.0406240013,188899.047390952,1210087.74529361,NA,NA,NA,806977.440762239,13.7,20.2,49.7,22.5,29.7,70.2,27.6,37,82.9,0,0,6,44,0,0,3,21,NA,NA,1,3,0,0,94298,1016568,0,0,70534,853773,NA,NA,201158,463772,30.5,40.8,68.2,38.8,48.9,85.2,43,55.5,96.6,1,3,10,65,0,2,4,27,NA,NA,1,7,5024,64007,312480,1408569,0,57246,271692,1150594,NA,NA,209647,760647
"731","FRF22",2074,309479,106376,28,22.7,28.85,33.6,40.05,48.4,78.9,49,59.4,NA,0,1,5,24,0,1,3,12,NA,NA,1,2,0,15911,134600,528596,0,10048,126874,449839,NA,NA,97576,286750,10.8971025497691,13.7634463081502,18.5222454512261,37.2889158876693,42.9627716258615,NA,47.9303943078528,57.8418364412447,NA,0.674252534097629,1.17022802839611,5.91592321288359,30.2903977329641,0.59736201810139,0.855263200411013,3.00875342107219,15.7621809557353,NA,NA,NA,1.98542065859073,52481.5392999202,70186.2231427657,150660.077549688,2054618.673784,52053.3475163097,68270.6910517353,133663.948791356,1958312.9946103,NA,NA,NA,1699771.59768191,14.3,18.1,22,34.1,41.4,70.2,42.5,53.5,NA,0,0,4,22,0,0,2,10,NA,NA,1,1,0,0,121030,375475,0,0,107624,296234,NA,NA,97576,97576,30.7,37.3,43.8,44.9,55.2,88.7,53.2,65.575,NA,1,1,6,31,0,1,4,17,NA,NA,1,3,5024,97576,170083,656109,0,97576,144417,560350,NA,NA,97576,298734
"732","FRF23",2736,564466,218869,51,18.6,21.45,44.2,30.5,36.3,69.9,38.5,44.4,77.4,0,1,7,41,0,1,5,23,NA,NA,1,4,0,28526,290190,903555.5,0,19889,279206,790390,NA,NA,201158,466290,8.35555870504158,9.42149571453373,21.5299463563793,26.5426312656564,31.8269419238714,NA,33.8727023416822,38.969213734751,NA,0.77579871949772,1.94555562248213,8.49232726151797,39.9057941488061,0.723505047248196,1.34757806493217,5.31511729670166,21.8303015593499,NA,NA,NA,3.24002685724207,100850.694323484,151717.000696233,327044.504753165,2720813.81295773,100561.054908533,148355.634885006,309149.108991507,2601734.57422768,NA,NA,NA,2248192.06758246,11.9,13.6,26.2,25.7,29.7,63.975,33.5,38.8,71,0,1,6,29,0,0,4,16,NA,NA,1,2,0,10370,172209.25,665251,0,0,132321,578608,NA,NA,201158,298734,25.1,30.8,57.6,35.8,42.4,77.5,42.9,50.5,86.7,1,2,9,54,1,2,5,29,NA,NA,1,5,11898,201158,321016,9982425,11898,201158,301089.75,9817337,NA,NA,201158,9358831
"733","FRF24",1821,170197,9449,3,26.7,36.6,70.7,39.7,59,87.2,48.9,70.8,104.2,0,1,4,26,0,0,2,11,NA,NA,NA,2,0,7314,42914,594239,0,0,33314,490939,NA,NA,NA,354190,17.7119332303154,24.3464191495737,69.1445219363444,36.1815049618971,52.192663795484,NA,43.7651427463469,60.5519844650611,NA,0.443204051775296,1.26684371639923,5.24326515743521,27.7817587854075,0.361381222935774,0.83093121500379,2.26600351357544,11.6849063144474,NA,NA,NA,2.74685217718291,7064.46332191519,16299.1276050694,82881.8176289829,683506.170567049,6468.03833205051,13367.1450848135,63771.0689318848,580547.852506213,NA,NA,NA,429211.856037415,18.9,26.1,62.1,35,50.1,79.3,44.4,62.1,95.125,0,0,4,23,0,0,1,9,NA,NA,NA,2,0,0,36997,516081,0,0,18430,419446,NA,NA,NA,294241,33.2,46,78.1,43.7,65.8,95.775,52.9,75.3,111.875,0,1,6,33,0,1,2,13,NA,NA,NA,3,0,18430,77464,742133,0,17400,58834,636845,NA,NA,NA,489377
"734","FRF31",2294,733729,248573,56,14.3,17.4,27.1,20.8,26.7,54.9,24,33.9,82.6,1,4,18,83,0,2,7,36,NA,1,2,5,5894,222405,511086,1533847.5,0,202627,443351,1206275.5,NA,202627,259646,645800,6.56744111245431,8.5294407063098,16.1815066598158,14.8582854160051,21.6388267330309,47.8273051767069,18.9163576742912,27.9908246777761,NA,1.74285192489325,7.01988063712897,21.3593874577671,81.4180548949272,0.923021987682101,3.63015091402957,9.71073107373431,35.7114629515802,NA,NA,NA,4.22020664305214,106769.829385236,236958.777853949,555838.055493241,1501913.22797109,100645.948530043,212658.469734739,475721.34175697,1187352.76441438,NA,NA,NA,623030.595485527,8.7,11.2,19.9,14.7,21.1,44.5,18.1,26.4,71.1,0,3,15,71,0,1,6,32,NA,1,1,4,0,33744,358674,1366936.5,0,16239,291261,1086184,NA,202627,202627,569841,20.7,24.5,36.2,26.2,33.4,67,29.375,42.2,93,2,7,23,90,1,4,12,38,NA,1,2,5,20201,250740,597137,1668681,14265,227197,520333,1285351,NA,202627,370183,898360
"735","FRF32",1835,180375,12830,4,22.9,28.8,59.8,34.5,41.8,78.6,38.9,49,94.7,0,1,8,49,0,1,5,26,NA,NA,1,4,0,13606,239880,1136420,0,11106,212776,986282,NA,NA,202627,569841,16.0086835758836,21.1784343728344,57.8158042966043,31.8092668052668,38.7353884961884,77.8489347193348,36.7162899514899,47.7893045045045,NA,0.514694386694387,1.63248787248787,9.99563132363132,50.5653943173943,0.344848232848233,0.898783090783091,6.17676507276507,25.842334026334,NA,NA,NA,3.58228135828136,5638.41633818434,18862.5774414414,228738.358863479,1158711.9454359,4484.02953291753,14059.9135634096,203246.934403326,992872.342841303,NA,NA,NA,564202.162716563,15.2,20.35,50.1,27.4,35.5,68.25,32.45,43.25,86.55,0,1,6,41.5,0,0,4,22,NA,NA,1,3,0,5272,69565,1013451,0,0,53887,875017,NA,NA,167556,462273,29.9,35.8,70.2,41.6,47.4,87.3,45.8,54.6,101.9,0,2,13,61,0,1,7,31,NA,NA,1,4,0,17616,317828,1327797,0,13970,283938,1137071,NA,NA,202627,663431
"736","FRF33",3461,1045007,230186,72,15,21.9,28.4,22.3,28.7,43.9,26.5,32.5,59.8,0,4,38,110,0,2,18,41,NA,1,3,6,0,176193,814295,2122735,0,140758,662843,1642060,NA,167556,370183,972106,8.05589522366835,12.71124911125,19.3235531436632,15.8511122892,21.1210121080529,39.2716793284637,19.5694469032265,24.4873174055294,55.0910905859961,2.44133005807617,9.90890204563223,43.3513249193546,110.293632482845,1.44425156960671,5.82546432703322,20.9301420947419,43.1772428318662,NA,NA,NA,5.89899780575633,89095.32075766,265677.961120835,928654.997561739,2012494.99310244,81968.0140640206,236992.265272864,770731.137283291,1541391.05685799,NA,NA,NA,863539.876012314,8.9,12.2,18.6,15.3,20.6,37.1,18.6,23.8,53.1,0,2,25,97,0,0,9,40,NA,1,2,5,0,18395,609059,1683820,0,0,495438,1271500,NA,107568,275124,645800,22.4,34,42.9,29.8,40.6,55.9,35.4,44.1,67.8,1,10,46,133,1,6,23,49,NA,1,4,7,42229,250909,970231,2527278,36957,219314,793475,1933187,NA,167556,509833,1131490
"737","FRF34",3206,360007,26705,13,16.2,26.7,60,25,40.15,80.3,31,48,91.9,0,2,12,58,0,1,4,22,NA,NA,NA,6,0,20474,148712,1455099,0,11811,92255,1250135,NA,NA,NA,1002964,11.2087673295242,21.2640545878275,55.4829964417358,21.0761715744416,36.9936551233727,NA,27.3485023902313,46.8827511687272,NA,0.985175288258284,3.26822256233907,14.4324860349938,65.4847711294503,0.390050749013214,1.03912146152714,4.60807150972064,24.6440374770491,NA,NA,NA,5.49646812423092,12870.5269286431,37927.0379937057,255876.292683198,1557461.22092348,9199.12227262248,24422.8087453855,193806.121511526,1284148.20584878,NA,NA,NA,970303.187774127,11.1,18.4,52.225,19.8,33.3,72.5,25.2,42.6,80.9,0,1,10,47,0,0,3,19,NA,NA,NA,4,0,10941,106168,963956.75,0,0,57606,776924,NA,NA,NA,506755,21.975,35.1,67.3,30.7,47.9,88.5,36.475,54.4,101.4,1,4,15,78,0,1,5,30,NA,NA,NA,7,6060,40954,325884.5,2158311,0,33560,260757,1821663,NA,NA,NA,1485673
"738","FRG01",6184,1454918,503610,111,17.4,24.1,34,26.1,37.4,61.45,29.75,44.3,80,0,3,18,52,0,1,5,15,NA,NA,1,3,0,57379.5,599538,1271818.5,0,48284,517928,985559,NA,NA,397950,772253,8.11209353379363,12.0837248559713,19.7947369542476,16.8231744331983,28.6000770490159,NA,21.2083049353984,42.2766262428537,NA,1.51652532994987,6.16895041507494,19.774262192096,47.7116167371632,0.749947419717125,1.53523635008983,5.90528538378108,14.9377861845135,NA,NA,NA,3.21302781325133,209253.272546631,317904.846170025,651003.478557554,1179040.32567609,204127.738061526,286956.012193127,555975.511013679,955034.978314242,NA,NA,NA,714973.836923455,11.6,17,23.3,18.5,30.4,54.5,22.7,39.1,71.9,0,1,15,43,0,1,4,14,NA,NA,1,3,0,10446,554129,1060841,0,10446,474000,859343,NA,NA,397950,644755,23.3,29.9,44.1,31.7,44.1,70.6,35.8,50.1,90.6,1,5,20,56,0,1,6,16,NA,NA,2,4,9424,422317,689195,1331761,0,397950,591546,1060548,NA,NA,560458,822803
"739","FRG02",6590,823254,200505,53,17.1,25.8,34.9,24.75,42.4,58.8,29.7,51.3,77.2,0,3,13,48,0,1,4,14,NA,NA,2,4,0,49062,427084,1310136,0,43381,369347,1079528,NA,NA,312796,866654,9.66669581927326,14.4236573402619,23.3371973898699,18.1917707050315,41.2754855731038,57.4600444091374,23.4074974430734,48.9780551324378,NA,1.24065355285246,3.41247780150476,15.668084212163,48.6994560609484,0.528350909925734,1.01766162083634,4.2417832163585,13.2970504850265,NA,NA,NA,3.65368282449888,69829.7794799661,123208.19468718,533105.981276738,1245731.76747152,65530.6863932638,108192.524460252,456211.969507588,1008491.21399835,NA,NA,NA,813689.458982283,12.3,18.9,25.5,20.2,36.5,53.2,25.4,46,70.5,0,2,11,44,0,0,3,12,NA,NA,1,3,0,15297,282734,1040361,0,0,231235,829293,NA,NA,162508,618992,22,32.4,43.175,29,47.9,65.9,33.8,56.6,84.9,1,4,16,55,0,1,5,15,NA,NA,2,4,6985,173145,651089,1384825,0,162508,573628,1114404,NA,NA,560458,923468
"740","FRG03",5019,306805,13529,4,21.5,34.3,56.4,32.5,50.8,74,39,62.5,87.9,0,1,9,46,0,0,2,11,NA,NA,1,3,0,13222,244542,922582,0,0,192862,690721,NA,NA,162508,524591,14.8566578119653,24.7824214077346,55.4508886752171,30.5215462590245,49.7168960740535,68.6493036293409,35.9941050504392,58.7747028242696,NA,0.510226365280879,1.53429051025896,12.140304101954,46.4142598719056,0.281383940939685,0.596711266113655,2.91572823128697,9.86480337673767,NA,NA,NA,3.31189517771875,13756.324394974,30737.6030833917,309723.305135184,1004318.01573312,11970.0729127622,23382.4278580858,243808.197822721,758479.88762895,NA,NA,NA,626602.075849481,16.3,25.7,50.1,27.8,45.4,66.1,35,56.9,79.6,0,1,6,43,0,0,2,9,NA,NA,1,3,0,7283,94461,875195,0,0,55796,638677,NA,NA,150288,524591,27.1,41.1,64.5,37.9,55.9,84.6,44,68,99.4,0,2,11,49,0,1,3,12,NA,NA,1,4,0,42574,309573,1299795,0,42574,264815,1036991,NA,NA,211795,922541
"741","FRG04",5791,563524,166115,47,18.2,30.5,33.2,27.7,48.3,62.8,33.4,63.3,82.6,0,2,10,36,0,0,2,10,NA,NA,1,3,0,18241,243170,857210,0,0,192862,687609,NA,NA,150288,525518,9.96976100396791,17.6909799760082,18.9491707540406,20.9260496447356,46.3732694614603,NA,26.8164168695566,62.1183264599201,NA,1.05537119980693,2.95233743372066,10.5454106657392,35.5558609748653,0.48110816930601,0.744899951022494,2.38819642109298,9.74242800661551,NA,NA,NA,3.18933887465308,73566.5981448882,116502.361732597,297088.390196336,855928.62920479,70234.1949020805,103908.105479092,245809.909860095,680967.252145428,NA,NA,NA,528466.269965432,12.5,21.7,23.8,22.4,42.4,54.125,28.7,58.8,74.3,0,1,8,34,0,0,2,9,NA,NA,1,3,0,7716,220876,807766,0,0,175915,634689,NA,NA,150288,525518,23.7,37.7,39.95,33.7,53.4,73.7,38.7,68.7,90,1,3,11,37,0,1,3,11,NA,NA,2,4,5352,160939,395951,918497,0,150288,355370,748348,NA,NA,312796,593265
"742","FRG05",5941,692724,27340,9,19.5,21.3,55.9,29.6,33.8,80.3,35.8,42.3,NA,0,2,9,38,0,1,6,15,NA,NA,1,2,0,22748,218692,933159,0,17634,193033,774661,NA,NA,397950,482247,15.0500303151038,17.0200801473603,55.5212982371044,27.5703171826009,32.4637284113154,NA,34.1602648385216,40.7127181965689,NA,0.601066225509727,1.99306361552364,11.4402676968028,37.5502913137122,0.467923732973017,1.34309624034969,6.07785784814731,14.3417161813363,NA,NA,NA,2.39786841512637,11595.8782040178,46324.5681541278,378297.453134293,956599.653416079,10672.6068809511,41789.3566124459,339889.099677505,797337.388366795,NA,NA,NA,533066.10766337,14.2,15.6,46.6,24,27.8,72.3,30.3,36,NA,0,1,7,34,0,1,4,13,NA,NA,1,2,0,12176,128660,865873,0,12176,108736,726377,NA,NA,84297,482247,24.9,27.8,66.2,35.6,40.4,90.3,41.7,49.9,NA,1,2,14,43,0,2,7,16,NA,NA,1,3,6135,48145,582293,1126861,0,39193,516391,950840,NA,NA,397950,644755
"743","FRH01",6742,611889,69746,28,19.5,33.9,40,29.5,55.4,71.8,36.1,63.3,90.8,0,2,8,35,0,0,2,9,NA,NA,1,3,0,12264,109582,592026,0,0,76427,406083,NA,NA,52888,313731,12.6888677521577,23.749181469188,31.3287423045684,24.7320116883944,54.6163158677474,NA,32.0059630096308,60.9551199645686,NA,0.657153503331487,2.28327196599383,9.46497322226744,31.9512182765175,0.264198245106547,0.640670121541652,2.17205244742102,7.79974145637526,NA,NA,NA,2.97705956472497,15674.8005389866,39130.3779263886,164925.872020906,538546.628721876,12837.2869670806,27198.6840276586,113901.60905491,372063.367553592,NA,NA,NA,287752.461975947,14,26.1,30.2,24,45.9,60.9,31.5,54.4,78.9,0,1,6,31,0,0,1,7,NA,NA,1,2,0,6761,92342,508476,0,0,52888,349669,NA,NA,52888,263181,26,41.4,49.1,35.3,64.4,81.7,41.2,70.5,101.6,1,2,10,38,0,1,3,9,NA,NA,1,4,5684,53990,139397,668005,0,37618,90506,473332,NA,NA,74725,389958
