"","NUTS_ID","n","TOT_P_2021","urban_pop","n_0","TIME_TOWN_5K_1_MED","TIME_TOWN_10K_1_MED","TIME_TOWN_50K_1_MED","TIME_TOWN_5K_2_MED","TIME_TOWN_10K_2_MED","TIME_TOWN_50K_2_MED","TIME_TOWN_5K_3_MED","TIME_TOWN_10K_3_MED","TIME_TOWN_50K_3_MED","N_TOWN_5K_15MN_MED","N_TOWN_5K_30MN_MED","N_TOWN_5K_60MN_MED","N_TOWN_5K_120MN_MED","N_TOWN_10K_15MN_MED","N_TOWN_10K_30MN_MED","N_TOWN_10K_60MN_MED","N_TOWN_10K_120MN_MED","N_TOWN_50K_15MN_MED","N_TOWN_50K_30MN_MED","N_TOWN_50K_60MN_MED","N_TOWN_50K_120MN_MED","POP_TOWN_5K_15MN_MED","POP_TOWN_5K_30MN_MED","POP_TOWN_5K_60MN_MED","POP_TOWN_5K_120MN_MED","POP_TOWN_10K_15MN_MED","POP_TOWN_10K_30MN_MED","POP_TOWN_10K_60MN_MED","POP_TOWN_10K_120MN_MED","POP_TOWN_50K_15MN_MED","POP_TOWN_50K_30MN_MED","POP_TOWN_50K_60MN_MED","POP_TOWN_50K_120MN_MED","TIME_TOWN_5K_1_wmean","TIME_TOWN_10K_1_wmean","TIME_TOWN_50K_1_wmean","TIME_TOWN_5K_2_wmean","TIME_TOWN_10K_2_wmean","TIME_TOWN_50K_2_wmean","TIME_TOWN_5K_3_wmean","TIME_TOWN_10K_3_wmean","TIME_TOWN_50K_3_wmean","N_TOWN_5K_15MN_wmean","N_TOWN_5K_30MN_wmean","N_TOWN_5K_60MN_wmean","N_TOWN_5K_120MN_wmean","N_TOWN_10K_15MN_wmean","N_TOWN_10K_30MN_wmean","N_TOWN_10K_60MN_wmean","N_TOWN_10K_120MN_wmean","N_TOWN_50K_15MN_wmean","N_TOWN_50K_30MN_wmean","N_TOWN_50K_60MN_wmean","N_TOWN_50K_120MN_wmean","POP_TOWN_5K_15MN_wmean","POP_TOWN_5K_30MN_wmean","POP_TOWN_5K_60MN_wmean","POP_TOWN_5K_120MN_wmean","POP_TOWN_10K_15MN_wmean","POP_TOWN_10K_30MN_wmean","POP_TOWN_10K_60MN_wmean","POP_TOWN_10K_120MN_wmean","POP_TOWN_50K_15MN_wmean","POP_TOWN_50K_30MN_wmean","POP_TOWN_50K_60MN_wmean","POP_TOWN_50K_120MN_wmean","TIME_TOWN_5K_1_Q1","TIME_TOWN_10K_1_Q1","TIME_TOWN_50K_1_Q1","TIME_TOWN_5K_2_Q1","TIME_TOWN_10K_2_Q1","TIME_TOWN_50K_2_Q1","TIME_TOWN_5K_3_Q1","TIME_TOWN_10K_3_Q1","TIME_TOWN_50K_3_Q1","N_TOWN_5K_15MN_Q1","N_TOWN_5K_30MN_Q1","N_TOWN_5K_60MN_Q1","N_TOWN_5K_120MN_Q1","N_TOWN_10K_15MN_Q1","N_TOWN_10K_30MN_Q1","N_TOWN_10K_60MN_Q1","N_TOWN_10K_120MN_Q1","N_TOWN_50K_15MN_Q1","N_TOWN_50K_30MN_Q1","N_TOWN_50K_60MN_Q1","N_TOWN_50K_120MN_Q1","POP_TOWN_5K_15MN_Q1","POP_TOWN_5K_30MN_Q1","POP_TOWN_5K_60MN_Q1","POP_TOWN_5K_120MN_Q1","POP_TOWN_10K_15MN_Q1","POP_TOWN_10K_30MN_Q1","POP_TOWN_10K_60MN_Q1","POP_TOWN_10K_120MN_Q1","POP_TOWN_50K_15MN_Q1","POP_TOWN_50K_30MN_Q1","POP_TOWN_50K_60MN_Q1","POP_TOWN_50K_120MN_Q1","TIME_TOWN_5K_1_Q3","TIME_TOWN_10K_1_Q3","TIME_TOWN_50K_1_Q3","TIME_TOWN_5K_2_Q3","TIME_TOWN_10K_2_Q3","TIME_TOWN_50K_2_Q3","TIME_TOWN_5K_3_Q3","TIME_TOWN_10K_3_Q3","TIME_TOWN_50K_3_Q3","N_TOWN_5K_15MN_Q3","N_TOWN_5K_30MN_Q3","N_TOWN_5K_60MN_Q3","N_TOWN_5K_120MN_Q3","N_TOWN_10K_15MN_Q3","N_TOWN_10K_30MN_Q3","N_TOWN_10K_60MN_Q3","N_TOWN_10K_120MN_Q3","N_TOWN_50K_15MN_Q3","N_TOWN_50K_30MN_Q3","N_TOWN_50K_60MN_Q3","N_TOWN_50K_120MN_Q3","POP_TOWN_5K_15MN_Q3","POP_TOWN_5K_30MN_Q3","POP_TOWN_5K_60MN_Q3","POP_TOWN_5K_120MN_Q3","POP_TOWN_10K_15MN_Q3","POP_TOWN_10K_30MN_Q3","POP_TOWN_10K_60MN_Q3","POP_TOWN_10K_120MN_Q3","POP_TOWN_50K_15MN_Q3","POP_TOWN_50K_30MN_Q3","POP_TOWN_50K_60MN_Q3","POP_TOWN_50K_120MN_Q3"
"242","RO41",9715,1875029,554741,105,26.2,33.8,45.3,39.5,52.6,82.5,50.7,67.3,111.1,0,1,3,13,0,0,2,8,NA,NA,1,3,0,7696,101024,500652,0,0,95836,459919,NA,NA,83592,407458,16.035598382745,21.7885649235292,32.7478083272313,33.7548300852946,44.5403911086175,NA,44.0130928108309,61.5595252126764,NA,0.632784346268778,1.33255645646014,4.53309628811074,17.1520552482122,0.511801684133952,0.875184330482355,2.75895412817615,9.17888363326647,NA,NA,NA,2.80142227133554,56801.7251658508,78349.1134691783,192120.332804986,535359.755437916,55905.8495031277,75102.5482208542,179783.299236972,480743.904480411,NA,NA,NA,370321.872740635,15.9,20.8,29.7,30.4,39.4,69.5,41.8,54.8,95,0,0,2,10,0,0,1,6,NA,NA,1,2,0,0,75866,398635,0,0,69509,364878,NA,NA,69509,323866,40.1,48.9,59.3,51.8,65.8,97,62.6,81.7,127.8,0,1,4,18,0,1,3,10,NA,NA,1,4,0,67191,242356,622803,0,67191,235643,567216,NA,NA,256675,471017
"243","RO42",6939,1667290,563785,127,22.5,34,53,39.1,54.1,74.7,48.8,62.7,108.3,0,1,4,20,0,0,2,9,NA,NA,2,3,0,7994,124789,578474,0,0,105523,512522,NA,NA,133431,417402,10.706809013429,19.003187387917,NA,27.9537981994732,42.5885893275913,NA,38.7150513707874,54.5917734767198,NA,0.906719286986667,2.23648435485129,6.8578369689736,24.2985641370128,0.664116020608292,1.16883325636212,3.2144042128244,10.6817752160692,NA,NA,NA,NA,92258.1543738642,126882.424513432,296516.481943153,690313.462422854,90657.9191664317,119882.773038284,273300.988400938,602004.500617169,NA,NA,NA,NA,12.2,19.1,31.9,26.1,38.5,54.5,34.7,48.5,88.4,0,0,2,14,0,0,1,6,NA,NA,1,2,0,0,32348,326429,0,0,18808,275980,NA,NA,108366,133431,35.9,56.6,79.2,53.9,74.6,97.9,64.1,83.1,137,1,2,7,26,0,1,4,12,NA,NA,2,3,6723,60960,314373,775335.5,0,54129,309036,678785,NA,NA,309036,550833
"244","SE11",4741,2428254,1655994,393,16,19.6,26.5,24.7,30.1,37.1,28.9,35.5,51.7,0,3,17,41,0,1,9,20,NA,2,4,6,0,103455,1541453,1990650,0,85954,1486311,1829497,NA,1241785,1379506,1589360,3.03937664675937,3.96201608233735,6.07367235882244,14.6860837869514,15.8615866379711,20.5355079410968,17.753103340919,21.5775699329642,34.2218936322147,2.16026371211578,9.73527686971791,28.8962863851969,43.9406128848135,1.64887898877136,5.92826450610192,14.3190448775128,21.5733251134354,NA,NA,NA,NA,967640.15827957,1304758.60944901,1714331.66210125,2044144.01364108,963661.31073891,1275237.3715295,1603643.90231829,1879869.17429272,NA,NA,NA,NA,8.3,10.5,14.4,14.6,18.2,25.4,18.1,24.6,40.4,0,1,7,37,0,1,5,18,NA,1,2,5,0,12778,1309029,1865456,0,12778,1283592,1730176,NA,1184860,1264963,1490039,26,29.6,44.1,42.7,44.1,52.4,47,49.7,68.9,2,7,25,45,1,4,13,22,NA,2,4,6,63952,1301592,1661279,2063105,57618,1276048,1576220,1900342,NA,1264963,1379506,1589360
"245","SE12",21207,1748517,601437,170,21.8,29,40.2,31.6,44.7,66.5,38.8,54.8,83.3,0,1,7,28,0,1,3,12,NA,NA,1,3,0,13930,149456,566173,0,11424,125147,459478,NA,NA,99321,295562,8.60156532650239,13.1275591830105,22.2416784623771,21.2380405795311,32.334051198816,NA,28.5758016078769,44.2502289082693,NA,1.09907767553876,2.84481820880209,10.8625652481503,35.5583137024118,0.793502722592917,1.35625790312591,5.02797170402118,15.9311456508573,NA,NA,NA,4.51215058246503,49039.6481389658,93262.4355885588,493123.081098439,1253849.0602705,47025.0317205952,83344.2752069325,454030.718651863,1119428.23533028,NA,NA,NA,904284.914660824,14.4,19.1,27.15,23.9,34,54.3,30.7,44.5,70.4,0,0,5,22,0,0,2,9,NA,NA,1,2,0,0,112749,383981,0,0,97132,303030,NA,NA,85708,185029,30.6,41,53.4,40.8,55.4,80.1,47.85,65.1,100.5,1,2,10,41,0,1,4,20,NA,NA,2,6,5637,88893,221172,2004666,0,85708,184263,1856239,NA,NA,150414,1589360
"246","SE21",16902,869965,74534,25,27,38.7,NA,40.3,60.8,NA,47.8,75,NA,0,1,4,19,0,0,1,6,NA,NA,NA,NA,0,7298,44368,220961,0,0,30692,121975,NA,NA,NA,NA,14.3712803388643,25.1852233135816,NA,NA,NA,NA,NA,NA,NA,1.00782675165093,2.11141942491939,5.52781203841534,18.7850844574207,0.487420758306369,0.821029581649837,1.87269257958654,6.49960860494388,NA,NA,NA,NA,15501.7409976263,28079.2681119355,66410.600809228,251958.6753674,11893.0658543735,19140.9836752053,39838.0329220141,163216.562888162,NA,NA,NA,NA,18.2,26.525,NA,30.8,48.3,NA,38,64.2,NA,0,0,2,11,0,0,1,5,NA,NA,NA,NA,0,0,20609,139764,0,0,12248,89310,NA,NA,NA,NA,37.3,51.9,NA,50.4,72.7,NA,58.1,86.9,NA,0,1,6,23,0,1,2,7,NA,NA,NA,NA,0,14723,73235,301375,0,12172,42864,194818,NA,NA,NA,NA
"247","SE22",11179,1551276,615635,148,16.5,29.2,40.3,25.1,47.9,56.4,31.3,53.4,69,0,2,12,54,0,1,4,19,NA,NA,2,5,0,22442,194604,2034617,0,14182,128285,1786671,NA,NA,350235,1560801,6.15486863717352,12.7740018539577,NA,16.7928124975826,32.0348482152758,NA,21.5148419107882,37.636735822639,NA,2.14221711674776,8.61683414170012,25.3029976612801,60.7953600777682,0.943264770421253,2.97770545022291,9.54776003754329,24.5025849687612,NA,NA,NA,NA,114620.513677128,451199.873987608,1154690.10458358,1911389.73142626,106145.285004087,413500.891720107,1047535.97430567,1660433.47118437,NA,NA,NA,NA,10.8,18.2,23.5,18.3,29.2,39.2,23.2,36.4,51.1,0,1,8,37,0,0,1,10,NA,NA,1,4,0,8855,70738,640593,0,0,16911,466169,NA,NA,83643,1492348,23.6,40.4,61.7,32.2,66.9,73.6,38.6,75.95,85.7,1,5,23,68,0,2,8,27,NA,NA,4,5,8855,112744,622933,2228448.5,0,94010,512341,1941427,NA,NA,1477158,1560801
"248","SE23",20309,2083010,700046,202,22.1,29.7,64.1,33,45.8,83.4,40.8,57.6,NA,0,1,6,25,0,1,3,10,NA,NA,NA,2,0,13058,81780,782587,0,11418,60366,680547,NA,NA,NA,523928,9.03000369657373,14.1637546147162,NA,22.3735020955252,32.2829478975136,NA,29.3704384040405,43.5621233695466,NA,1.21844686295313,4.5372196964969,11.7011440175515,26.5362825910581,0.703791628460737,1.73203729218775,4.72757307934191,10.6806481966001,NA,NA,NA,NA,180478.073283854,260498.691103739,449469.562811028,769904.243802478,176747.268131694,239487.97603276,398895.914810779,657567.559398179,NA,NA,NA,NA,15,20.5,39.1,25.5,36.6,66.1,33.7,48,NA,0,0,4,22,0,0,2,8,NA,NA,NA,1,0,0,56159,332289,0,0,30564,227519,NA,NA,NA,467240,31,41.6,87.4,43,57.6,102,51,70.4,NA,0,2,9,32,0,1,4,12,NA,NA,NA,2,0,30762,525331,855753,0,28681,504418,713995,NA,NA,NA,523928
"249","SE31",14297,858677,70326,23,28.1,52.25,NA,46.7,71.6,NA,57.8,82.6,NA,0,1,3,12,0,0,1,4,NA,NA,NA,NA,0,5732,20904,123803,0,0,12453,70963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.813167232847741,1.89379126260515,4.51802948023529,12.7462782862473,0.422738701514073,0.847079868215872,1.77479308284722,4.85014271955578,NA,NA,NA,NA,13717.5832134784,26276.6903993003,55837.010150499,194620.93176829,11184.5623849247,19614.7595603469,38485.6134809713,144662.340059184,NA,NA,NA,NA,17.5,30.4,NA,32.6,47.2,NA,41.1,63.7,NA,0,0,1,7,0,0,0,2,NA,NA,NA,NA,0,0,8074,78857,0,0,0,47773,NA,NA,NA,NA,44.2,76.7,NA,63.7,93.5,NA,74.9,104.9,NA,0,1,5,15,0,0,2,6,NA,NA,NA,NA,0,12453,62535,236980,0,0,41732,151383,NA,NA,NA,NA
"250","SE32",7785,375675,25477,7,41.1,66.3,NA,63.5,NA,NA,78.1,NA,NA,0,0,1,3,0,0,0,1,NA,NA,NA,NA,0,0,7583,28502,0,0,0,21558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.640463166300659,1.0270473148333,1.78352299194783,4.07970186996739,0.435581287016703,0.752703799826978,0.997564384108604,1.45330937645571,NA,NA,NA,NA,10309.9503160977,16393.1771291675,24051.2095481467,51294.5615598589,8990.74067478539,14623.4671910561,19277.7074945099,33997.0259426366,NA,NA,NA,NA,23.5,36.1,NA,37.9,NA,NA,56.8,NA,NA,0,0,0,1,0,0,0,1,NA,NA,NA,NA,0,0,0,21558,0,0,0,21558,NA,NA,NA,NA,68.4,92.2,NA,89.5,NA,NA,98.9,NA,NA,0,1,2,6,0,0,1,2,NA,NA,NA,NA,0,6843,21558,62829,0,0,21558,37197,NA,NA,NA,NA
"251","SE33",9517,526895,114417,46,39.5,48.2,NA,54.8,NA,NA,75.7,NA,NA,0,0,1,3,0,0,0,1,NA,NA,NA,NA,0,0,14261,64612,0,0,0,22900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.87759990130861,1.49801383577373,2.55264711185341,4.19481300828438,0.442296852314028,0.574653393939969,0.812643885404113,1.13346681976485,NA,NA,NA,NA,23315.342003625,32107.9782518339,45934.248983194,63533.2840793706,19815.2286280948,24991.8855901081,32068.1884018638,39649.5584262519,NA,NA,NA,NA,22,30.7,NA,39,NA,NA,55.6,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,NA,0,0,0,13181,0,0,0,0,NA,NA,NA,NA,63.95,69.4,NA,74.3,NA,NA,91.7,NA,NA,0,1,2,5,0,0,1,2,NA,NA,NA,NA,0,9368,55210,86495,0,0,22900,71918,NA,NA,NA,NA
"252","SI03",8826,1103545,155079,44,20.7,33.5,47.6,30.1,48.1,69.9,35.6,55.6,90.8,0,1,11,54,0,0,3,18,NA,NA,1,4,0,13143,212932,1504054,0,0,142557,1245432,NA,NA,211853,951696,13.0965437748348,24.6723474801661,37.8752321835538,24.3136221903049,42.7257907924009,62.4796595517173,30.3518477270977,50.979792849408,86.0244398733175,0.802387759447961,2.89353855076141,14.3430145576302,56.4879782881532,0.31058543149577,0.80902636503269,4.25278443561432,18.2520848719354,NA,NA,NA,3.89461870607905,18817.0247230516,58819.2937877477,387149.617208179,1533518.0720315,15245.0208537033,43499.0870340584,314625.341683393,1264398.73534382,NA,NA,NA,997177.412830469,14.2,24.1,35.8,23.7,39.3,60.5,29.1,47.5,82.2,0,1,7,50,0,0,2,16,NA,NA,1,3,0,5398,119614,1321655.75,0,0,82561,1141903,NA,NA,82561,944680,27.9,43.7,58.8,37,57.5,78.6,42.7,65.4,99.2,1,3,14,58,0,1,5,19,NA,NA,2,4,5491,37016,444570,1671524.25,0,27554,350258,1413562,NA,NA,301430,1163549
"253","SI04",4446,996476,307440,75,17.8,24.8,34.4,26,34.3,71.3,29.8,40.2,87.9,0,3,15,56,0,1,7,22,NA,NA,1,5,0,44402,360397,1233086,0,44402,301715,999359,NA,NA,211853,663232,7.94876805863863,11.4329021471666,19.8085429051979,16.5875541407921,22.1836068304705,64.6296720643547,19.8842554160863,28.948096190977,77.8040845941096,1.89480328678262,6.36428875356757,19.7860269590035,59.1860536530734,1.02194734243474,3.11078641131347,8.36944492391187,22.818577667701,NA,NA,NA,4.95148101911135,102800.674653479,219271.100211144,430198.874732558,1289388.76282219,97336.4215625866,196865.835988022,352870.795049755,1040913.08274359,NA,NA,NA,696002.189525889,11,14.7,23.1,18.6,22.925,60.2,22.1,30.525,76.7,0,1,10,50,0,0,4,20,NA,NA,1,4,0,5503,291081,1060991.75,0,0,251692,866382,NA,NA,211853,541613,26.6,35.5,47.6,35.8,45.3,82.3,39.8,51.7,97.7,1,5,19,61,1,2,8,24,NA,NA,2,5,11598,238498,448580,1306260,11598,217017,368713,1049578,NA,NA,262654,663340
"254","SK01",836,777989,435582,82,8.95,11.55,18.8,15.15,19,38.8,18.95,22.1,57,1,9,32,105,1,5,18,46,NA,1,3,5,17902,400560,789401,3438104,15951,386609,698261,3042156,NA,260816,384541,2164524,3.24045609899369,4.18954843834553,8.5734023231691,12.2614844168748,13.8780753969529,37.6022981044719,15.0777966012373,16.986270114359,54.4923600462217,2.89204474613394,11.4434381462977,37.1652182742944,104.009690368373,2.25804863564909,6.74562108204615,22.1846568524748,44.8270206905239,NA,NA,NA,5.13665360307151,240755.295514461,413773.94127809,2056419.24543021,3392397.12414829,236935.706420014,385396.443825041,1959886.17100242,2992063.09662733,NA,NA,NA,2191076.63935865,5.2,6.775,12.1,11.3,14.2,31.475,14.3,17.5,52.1,1,5,28,103,0,3,16,45,NA,1,2,5,8353,316325.5,701973,3366989,0,306187.25,617395,2971060,NA,260816,321577,2164524,13.5,16.4,26.7,20.725,25.2,49.725,25.1,27.5,63.125,3,12,35,108,2,7,20,48,NA,1,4,6,277740.75,438163,2490430.25,3516690,271258,408972,2396582.75,3130045,NA,260816,2101560,2225355
"255","SK02",6102,1822685,333104,75,13.7,17.95,43.8,21.7,29.3,60.9,26.8,35.2,71.9,1,3,18,93,0,2,10,46,NA,NA,2,6,5850,53868,321370,2004917,0,42023.5,267596,1673277,NA,NA,123725,807779,8.94863122261937,11.915634736666,37.1711360438036,19.3529500709119,26.08996573736,54.5318282643463,23.9936092083932,31.5905415911142,66.0175690259151,1.10284223549324,4.68891004205334,22.2600175016528,92.6657365370319,0.726174846449057,2.67072752560097,11.5922861053885,46.1450705964004,NA,NA,NA,6.23393345531455,25219.7052743617,95394.8592027695,497722.080363859,2454826.96799996,22663.9855433056,82087.3399912766,427585.174715872,2146623.94801022,NA,NA,NA,1324669.1621465,9,12,29.7,17.2,22.6,48.7,22.2,28.4,60.925,0,2,14,81,0,1,7,42,NA,NA,1,5,0,31315,229283,1587806,0,23710,185890.75,1322043,NA,NA,62964,535120,19.3,24.3,56.3,27.3,36.4,72.1,32.3,42,81.2,1,5,24,101,1,3,13,49,NA,NA,3,7,20493,89803,618848.75,3400519,20331,76067,548794,3068636,NA,NA,384541,2221380
"256","SK03",5736,1317266,318197,86,14.4,21.1,50.3,24.6,34.3,79.5,31.4,42.4,92.7,1,2,11,58,0,1,6,30,NA,NA,1,4,5194,28812,186279,1038608,0,18682,147208,842381,NA,NA,124936,315600,8.80273088351176,14.5278965675877,40.1728686537116,21.1667183393483,29.5312044795812,67.7056899669467,27.3895948122854,37.0864249893339,NA,1.07095681510037,3.36021805770437,12.7201719318649,64.2991635706076,0.678336038431114,2.00615061802248,6.91972995583276,35.2678805951114,NA,NA,NA,NA,26891.7598935978,67985.0849889088,227618.19872372,1503451.64071797,23933.0067214974,58043.2233990705,187234.402687081,1302416.58936388,NA,NA,NA,NA,9.4,13.1,31,19.1,26.8,55.775,25.5,34.8,76.5,0,1,8,50,0,1,4,25,NA,NA,1,3,0,15089,112214,807334.5,0,10078,80826,630634,NA,NA,66939,203952,20.3,29.9,72.3,30.5,42.1,98.5,37.5,50.625,110.1,1,3,14,70,1,2,8,37,NA,NA,2,6,12049,63121,259746,1902748.25,11143,51745,227694,1706753.25,NA,NA,124936,918922
"257","SK04",4950,1591909,357052,67,14.7,18.6,63.9,24.8,32.9,100.2,32.4,42.5,128.1,1,2,10,44,0,1,6,24,NA,NA,NA,2,5430,33272,198177,890961,0,31139,166304,742477,NA,NA,NA,255376,8.98755318300229,12.5510708840769,49.7818459472243,20.5601020535722,26.7731358387949,NA,27.6813781441025,37.0454292299371,NA,1.22260694549751,3.23564161016742,12.1105056884533,46.9553146568051,0.922736161426313,2.16719297397025,6.78344804885204,23.7551361290124,NA,NA,NA,NA,54493.8510335704,110446.805746434,298678.048877166,914240.983963907,52388.430787187,103023.714918378,261084.9713162,750415.421661665,NA,NA,NA,NA,9.6,12.3,42,18.9,23.3,85.8,25.1,32.725,118.2,0,1,7,37,0,1,4,19,NA,NA,NA,2,0,17281,110643,746144,0,12460,94844.75,624451,NA,NA,NA,255376,20.5,27.1,79.9,31.575,43.9,116,39.9,54.1,139.2,1,3,13,51,1,2,8,26,NA,NA,NA,2,17281,86478,385639,992396.25,17154,82767,342289,810893,NA,NA,NA,328975
"258","UKC1",1963,1190996,577464,173,7.3,8.5,14.7,11.6,13.3,22.6,13.8,16.7,31.1,3,15,45,82,2,9,26,45,1,3,5,10,104217,610076,1962430,3665393,92103,577010,1847905,3424525,322605,546505,1426625,2784919,3.02638363185099,3.87275414862855,7.9618560431773,10.5818203419659,12.2886502557523,18.7404859462165,12.8274392189394,15.2593715679986,26.008097508304,4.10887777960631,16.844687135809,46.3488290472848,84.4803273898485,2.90132040745729,10.8005081461231,27.0133787183164,47.6052942243299,NA,NA,NA,10.4677605970129,367338.440857904,1046571.48259776,2011154.08930173,3642064.05202284,359524.703354167,1007511.79020165,1884928.20371353,3393498.04891284,NA,NA,NA,2655831.55284065,4.5,5.2,8.2,8.7,10.2,15.7,10.8,13,22.8,1,8,40,73,1,4,24,39,1,2,5,8,15966,258545.5,1872023,2514982,15825,223406.5,1775812,2302021,83474,406079,1426625,1705179,11.25,14.8,24.3,16.5,19.3,33.6,18.7,22.85,40.6,5,21,49,95,3,14,28,55,2,4,5,13,378965,1536369.5,2028447,4283252,372600,1502870,1884572,4004345.5,406079,1343151,1426625,3165276
"259","UKC2",2751,1430517,1010725,308,13.6,24,27.7,22.2,29.9,41.8,26.5,31.7,58.5,1,4,29,60,0,2,18,32,NA,2,3,6,5038,901072,1364117,2188030,0,880120,1274619,2001690,NA,941718,1011473,1496380,2.1436484851281,4.02576823623906,5.62979761862319,10.9092320468754,12.5619333429802,18.7091313140634,13.21672311479,14.8504341437397,39.6908670781263,4.48792010161361,19.6214837013471,43.0815271681497,59.5609692160247,3.32776821247143,13.3579398217567,24.8005658094241,32.3792845523681,NA,NA,NA,NA,837496.671968246,1206365.01080938,1896588.66532799,2198505.56188008,829106.35863887,1162151.52941349,1776650.10687814,2016833.68708446,NA,NA,NA,NA,6.5,8.8,13,12,14.35,27.9,14.3,16.2,47.8,0,1,16,57,0,0,8,30,NA,1,2,6,0,5991,1097336,2155650,0,0,1041245,1976936,NA,880120,941718,1496380,22.2,39.05,43,31.9,44.8,58.5,37.6,47.15,74.7,3,14,42,64,2,9,25,33,NA,2,5,6,889931,1108537,1933855,2262219,880120,1066629,1821930,2050455,NA,941718,1426625,1496380
"260","UKD1",3087,493927,122128,38,13.9,17.4,38.5,24,32.2,72.3,31.2,44.9,80,1,2,9,66,0,1,4,34,NA,NA,1,6,5841,63972,178885,2478210,0,41630,148588,2270929,NA,NA,69755,1633209,6.92739007991059,10.3644360401436,40.5602234743192,18.901769694712,30.6671246965645,NA,24.3614327623313,46.8819714249274,NA,1.42548797696826,3.35683613165508,10.1910282288678,58.8965312687907,0.734205661970291,1.48646054983834,4.79104806985648,32.0867496613872,NA,NA,NA,8.33954410267104,33675.4038855944,62865.0913778757,299710.226976861,3476794.74608596,28686.6882596011,49967.688190765,261855.110927323,3292985.13001516,NA,NA,NA,2756662.56119831,9,11.5,20.75,18.5,26.35,61.5,24.6,38.9,69.325,0,1,8,48,0,1,4,23,NA,NA,1,4,0,29256,151812,1682869,0,19676,123925,1500171,NA,NA,69755,1011473,19.6,24.3,52.9,30.5,38.6,86.225,37.8,51.2,89.4,1,4,12,85,1,2,5,48,NA,NA,2,15,28875,82295,283875,6369933,24663,69755,231291,6193353,NA,NA,171265,5611463
"261","UKD3",1164,2779687,2544944,761,0,0,0,13.35,14.3,21,16.35,18.5,25.4,2,14,81,228,2,10,57,137,1,5,19,35,2336079,3069247.5,7396592,12980522,2326090,3056539,7224448.5,12405043,2326090,2961495,6505519,10515476,0.378308025328032,0.42820598146482,0.563469232327237,14.8376851062728,15.6766009266511,21.9846151383231,17.324838228189,19.1395555686666,26.1395394157688,2.0216740230105,14.6304709846828,82.5545214263333,226.46250531085,1.7233897197778,10.7541449810716,58.4332638890638,136.392690256133,NA,4.15332121925958,18.833394551257,35.7335926670881,2386544.23912908,3311550.35275339,7400896.88627892,12781582.4302459,2384484.13758887,3285984.24068897,7236064.15330971,12144317.0280661,NA,3176170.86681378,6481809.55464266,10172695.9225582,0,0,0,9.275,10.2,16.2,12.575,15.1,20.9,1,11,76,216,1,8,52,131,1,2,18,33,2326090,2613168.25,7073683,10801742.75,2326090,2586882,6912373,10192974,2326090,2470967,6213559,8277667,3.6,3.725,4.1,17.5,18.425,25.4,19.7,21.5,30.025,3,17,86,235,2,13,61,141,1,6,19,38,2351378.5,4131960,7589581.75,14021939,2344324,4107368,7421852.75,13362583,2326090,3993122,6652787,11353575
"262","UKD4",2176,1487917,820006,239,7.2,8.1,10.2,12.2,14.2,17.6,15.5,17.9,22.6,2,10,48,159,2,7,32,100,1,4,13,25,186620,663959,5303092,9274370,171265,638956,5174236,8848906,215657,1313474,4717931,7359510,2.63991015627888,3.2091034647766,6.57139040685738,11.2069584526556,12.1831270830295,16.9932581588892,14.9436462517734,17.2440872037889,23.1427224771274,3.16335454195362,13.3478419831214,52.3994893532368,160.617301905953,2.59553389066729,9.25092125434416,35.3857143913269,99.4492078523197,NA,NA,13.2890067120679,24.6435910067564,418313.748088099,2265365.08480782,5720607.72478572,9136724.97713515,414349.186873999,2235668.85437225,5603378.58048601,8703270.4351076,NA,NA,5121649.36815226,7224833.40833259,4.2,4.8,5.6,9.1,10.3,13.6,12.1,13.9,17.5,1,6,37,133,1,4,25,85,1,3,10,23,54088,449327,4947147.75,8413229,44440,424409,4868476,8028170,171265,386922,4491812,6895871,10.7,12.4,17.125,16.6,19.7,24.3,20.7,23.9,32.9,4,15,61,184,3,11,41,113,2,6,15,27,331435,2982506,6391951,9813905,331435,2964732,6274814.5,9280227,320449,2961495,5789293,7585855
