"","lv1","lv2","n","TOT_P_2021","urban_pop","n_0","TIME_TOWN_5K_1_MED","TIME_TOWN_10K_1_MED","TIME_TOWN_50K_1_MED","TIME_TOWN_5K_2_MED","TIME_TOWN_10K_2_MED","TIME_TOWN_50K_2_MED","TIME_TOWN_5K_3_MED","TIME_TOWN_10K_3_MED","TIME_TOWN_50K_3_MED","N_TOWN_5K_15MN_MED","N_TOWN_5K_30MN_MED","N_TOWN_5K_60MN_MED","N_TOWN_5K_120MN_MED","N_TOWN_10K_15MN_MED","N_TOWN_10K_30MN_MED","N_TOWN_10K_60MN_MED","N_TOWN_10K_120MN_MED","N_TOWN_50K_15MN_MED","N_TOWN_50K_30MN_MED","N_TOWN_50K_60MN_MED","N_TOWN_50K_120MN_MED","POP_TOWN_5K_15MN_MED","POP_TOWN_5K_30MN_MED","POP_TOWN_5K_60MN_MED","POP_TOWN_5K_120MN_MED","POP_TOWN_10K_15MN_MED","POP_TOWN_10K_30MN_MED","POP_TOWN_10K_60MN_MED","POP_TOWN_10K_120MN_MED","POP_TOWN_50K_15MN_MED","POP_TOWN_50K_30MN_MED","POP_TOWN_50K_60MN_MED","POP_TOWN_50K_120MN_MED","TIME_TOWN_5K_1_wmean","TIME_TOWN_10K_1_wmean","TIME_TOWN_50K_1_wmean","TIME_TOWN_5K_2_wmean","TIME_TOWN_10K_2_wmean","TIME_TOWN_50K_2_wmean","TIME_TOWN_5K_3_wmean","TIME_TOWN_10K_3_wmean","TIME_TOWN_50K_3_wmean","N_TOWN_5K_15MN_wmean","N_TOWN_5K_30MN_wmean","N_TOWN_5K_60MN_wmean","N_TOWN_5K_120MN_wmean","N_TOWN_10K_15MN_wmean","N_TOWN_10K_30MN_wmean","N_TOWN_10K_60MN_wmean","N_TOWN_10K_120MN_wmean","N_TOWN_50K_15MN_wmean","N_TOWN_50K_30MN_wmean","N_TOWN_50K_60MN_wmean","N_TOWN_50K_120MN_wmean","POP_TOWN_5K_15MN_wmean","POP_TOWN_5K_30MN_wmean","POP_TOWN_5K_60MN_wmean","POP_TOWN_5K_120MN_wmean","POP_TOWN_10K_15MN_wmean","POP_TOWN_10K_30MN_wmean","POP_TOWN_10K_60MN_wmean","POP_TOWN_10K_120MN_wmean","POP_TOWN_50K_15MN_wmean","POP_TOWN_50K_30MN_wmean","POP_TOWN_50K_60MN_wmean","POP_TOWN_50K_120MN_wmean","TIME_TOWN_5K_1_Q1","TIME_TOWN_10K_1_Q1","TIME_TOWN_50K_1_Q1","TIME_TOWN_5K_2_Q1","TIME_TOWN_10K_2_Q1","TIME_TOWN_50K_2_Q1","TIME_TOWN_5K_3_Q1","TIME_TOWN_10K_3_Q1","TIME_TOWN_50K_3_Q1","N_TOWN_5K_15MN_Q1","N_TOWN_5K_30MN_Q1","N_TOWN_5K_60MN_Q1","N_TOWN_5K_120MN_Q1","N_TOWN_10K_15MN_Q1","N_TOWN_10K_30MN_Q1","N_TOWN_10K_60MN_Q1","N_TOWN_10K_120MN_Q1","N_TOWN_50K_15MN_Q1","N_TOWN_50K_30MN_Q1","N_TOWN_50K_60MN_Q1","N_TOWN_50K_120MN_Q1","POP_TOWN_5K_15MN_Q1","POP_TOWN_5K_30MN_Q1","POP_TOWN_5K_60MN_Q1","POP_TOWN_5K_120MN_Q1","POP_TOWN_10K_15MN_Q1","POP_TOWN_10K_30MN_Q1","POP_TOWN_10K_60MN_Q1","POP_TOWN_10K_120MN_Q1","POP_TOWN_50K_15MN_Q1","POP_TOWN_50K_30MN_Q1","POP_TOWN_50K_60MN_Q1","POP_TOWN_50K_120MN_Q1","TIME_TOWN_5K_1_Q3","TIME_TOWN_10K_1_Q3","TIME_TOWN_50K_1_Q3","TIME_TOWN_5K_2_Q3","TIME_TOWN_10K_2_Q3","TIME_TOWN_50K_2_Q3","TIME_TOWN_5K_3_Q3","TIME_TOWN_10K_3_Q3","TIME_TOWN_50K_3_Q3","N_TOWN_5K_15MN_Q3","N_TOWN_5K_30MN_Q3","N_TOWN_5K_60MN_Q3","N_TOWN_5K_120MN_Q3","N_TOWN_10K_15MN_Q3","N_TOWN_10K_30MN_Q3","N_TOWN_10K_60MN_Q3","N_TOWN_10K_120MN_Q3","N_TOWN_50K_15MN_Q3","N_TOWN_50K_30MN_Q3","N_TOWN_50K_60MN_Q3","N_TOWN_50K_120MN_Q3","POP_TOWN_5K_15MN_Q3","POP_TOWN_5K_30MN_Q3","POP_TOWN_5K_60MN_Q3","POP_TOWN_5K_120MN_Q3","POP_TOWN_10K_15MN_Q3","POP_TOWN_10K_30MN_Q3","POP_TOWN_10K_60MN_Q3","POP_TOWN_10K_120MN_Q3","POP_TOWN_50K_15MN_Q3","POP_TOWN_50K_30MN_Q3","POP_TOWN_50K_60MN_Q3","POP_TOWN_50K_120MN_Q3"
"792","Mostly unhinabited areas","SE21",15312,159470,159470,15312,27.8,39.6,NA,40.9,61.4,NA,48.5,75.5,NA,0,1,4,19,0,0,1,6,NA,NA,NA,NA,0,7073,44368,220961,0,0,30546,121975,NA,NA,NA,NA,26.9891540728663,37.0641449802471,NA,NA,NA,NA,NA,NA,NA,0.271022762902113,1.12243055120085,4.24244685520788,16.7817771367655,0.100144227754437,0.447055872577914,1.5308208440459,5.80496645137016,NA,NA,NA,NA,3261.22650028218,14266.0212767292,51737.5971530695,227535.802000376,2026.83349219289,9409.78917664765,31915.9579732865,147645.646478962,NA,NA,NA,NA,19.2,27.7,NA,31.9,49,NA,39,64.8,NA,0,0,2,11,0,0,1,5,NA,NA,NA,NA,0,0,20609,139764,0,0,12248,89310,NA,NA,NA,NA,38.1,52.5,NA,51,73.3,NA,58.6,87.3,NA,0,1,6,23,0,1,2,7,NA,NA,NA,NA,0,12248,69583,297679,0,12172,42864,194818,NA,NA,NA,NA
"793","Mostly unhinabited areas","SE22",9108,134257,134257,9108,17.8,31.1,43.15,26.3,49.7,58.7,32.4,55.45,72.1,0,2,11.5,53,0,0,3,18,NA,NA,2,5,0,16911,182354,2010919,0,0,121509,1759526,NA,NA,350235,1560801,16.755346834802,27.7185502431903,NA,24.3447596773353,45.5002711218038,NA,30.3847568469428,52.7399554585608,NA,0.847121565355996,4.18686548932272,16.6911371474113,51.8958862480169,0.262720007150465,1.31966303432968,5.37820001936584,18.8123300833476,NA,NA,NA,NA,27620.7392985096,128901.4821797,586484.691837297,1630901.38155925,23598.9961715218,109121.121461078,508065.881719389,1399800.92817507,NA,NA,NA,NA,12.2,20.2,26.9,19.6,32,41.9,24.7,38.5,54.2,0,1,7,35,0,0,1,10,NA,NA,1,4,0,7957,63773,591069,0,0,16911,418848.75,NA,NA,83643,1492348,24.8,41.9,63.125,33.1,67.9,75.1,39.7,76.8,87,1,4,22,67,0,1,7,26,NA,NA,3,5,7008,41617,555449,2214586,0,22864,443305,1931174,NA,NA,1408705,1560801
"794","Mostly unhinabited areas","SE23",17062,231717,231717,17062,23.5,31.4,67.9,34.4,47.4,85.7,42,59.2,NA,0,1,6,25,0,0,3,10,NA,NA,NA,2,0,9916,80048,776530,0,0,54463,670552,NA,NA,NA,523928,22.6500554555772,30.4496118109592,NA,33.2950871105704,46.1352766521232,NA,41.1991260891519,58.2213277403039,NA,0.301069839502497,1.57132191423158,7.3771799220601,26.6524639970309,0.135911478225594,0.694838963045439,3.05587850697187,10.3725881139493,NA,NA,NA,NA,11907.1437270464,58731.3608108166,235383.551306119,699931.962493041,10727.622742397,52461.9048149251,204581.319631274,584919.748477669,NA,NA,NA,NA,16.7,22.5,44.3,27,38.7,69.4,35,49.7,NA,0,0,4,22,0,0,2,8,NA,NA,NA,1,0,0,50089,322389,0,0,30546,218829,NA,NA,NA,467240,32.5,43.3,89.5,44.3,59.2,104.1,52.4,72,NA,0,2,9,32,0,1,4,12,NA,NA,NA,2,0,25613,153014,858620,0,17454,112328,713995,NA,NA,NA,523928
"795","Mostly unhinabited areas","SE31",11975,142059,142059,11975,29.7,54.9,NA,47.6,74.9,NA,58.8,85.9,NA,0,1,3,12,0,0,1,4,NA,NA,NA,NA,0,5236,19947,123803,0,0,10654,67941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.210680069548568,0.881309878290006,3.23035499334783,11.5526084232608,0.0677887356661669,0.305366080290583,1.12624332143687,4.29975573529308,NA,NA,NA,NA,2301.28815492155,10074.0490007673,37581.4604072956,187397.208357091,1356.05653284903,6330.29484932317,24085.2487769166,140940.557416285,NA,NA,NA,NA,19.6,33.5,NA,33.8,49.5,NA,42.2,65.3,NA,0,0,1,7,0,0,0,2,NA,NA,NA,NA,0,0,6946,78769,0,0,0,47773,NA,NA,NA,NA,46.05,78.5,NA,65.3,95,NA,76.4,106.6,NA,0,1,5,15,0,0,2,6,NA,NA,NA,NA,0,10609,60168,235655,0,0,41732,151383,NA,NA,NA,NA
"796","Mostly unhinabited areas","SE32",6781,74597,74597,6781,44.1,68.4,NA,65.8,NA,NA,80.2,NA,NA,0,0,1,3,0,0,0,1,NA,NA,NA,NA,0,0,6843,25632,0,0,0,21558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.114495220987439,0.497580331648726,1.26651205812566,3.350872018982,0.0573883668244031,0.276606297840396,0.635561751813076,1.26818772872904,NA,NA,NA,NA,1507.98935614033,6813.98684933711,16467.6918106626,42578.2907757685,1133.86696515946,5380.59295950239,12505.6292344196,28975.1481963082,NA,NA,NA,NA,26,39.8,NA,39.6,NA,NA,58.9,NA,NA,0,0,0,1,0,0,0,1,NA,NA,NA,NA,0,0,0,21558,0,0,0,21558,NA,NA,NA,NA,70.8,93.7,NA,92.5,NA,NA,100.975,NA,NA,0,1,2,5,0,0,1,2,NA,NA,NA,NA,0,5652,21558,62829,0,0,21558,37197,NA,NA,NA,NA
"797","Mostly unhinabited areas","SE33",8279,76824,76824,8279,42.2,50.6,NA,57.4,NA,NA,77.6,NA,NA,0,0,1,3,0,0,0,1,NA,NA,NA,NA,0,0,9402,64612,0,0,0,22900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.174724044569405,0.623073518692075,1.81694522545038,3.78987035301468,0.07640841403728,0.25697698635843,0.619142455482662,1.14345777361241,NA,NA,NA,NA,4091.66976465688,13925.1562011871,33475.9977611163,60658.1498359888,3303.00587056128,11027.2367359159,24075.6209908362,40211.7410314485,NA,NA,NA,NA,25.8,34,NA,42,NA,NA,58.4,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,NA,0,0,0,9402,0,0,0,0,NA,NA,NA,NA,66.6,71.7,NA,76.1,NA,NA,92.8,NA,NA,0,1,2,5,0,0,1,2,NA,NA,NA,NA,0,7194,47990,86495,0,0,22900,71918,NA,NA,NA,NA
"798","Mostly unhinabited areas","SI03",4571,100599,100599,4571,24.2,37.3,52.4,33.4,51.5,73.3,39.4,59.4,93.5,0,1,10,52,0,0,3,17,NA,NA,1,4,0,7652,186821,1472966,0,0,125984,1224282,NA,NA,211853,944680,24.0334436724023,36.7343114742691,50.0166810803287,32.6734102724679,50.3930486386544,71.08841837394,38.2505054722213,58.2676149862325,92.242424874999,0.193033727969463,1.52368313800336,10.3116830187179,51.757104941401,0.0418990248412012,0.394487022733824,3.09677034562968,17.1499915506118,NA,NA,NA,3.66469845624708,2293.1734609688,24635.0986391515,290907.743615742,1399588.78545512,1232.45922921699,16639.9081601209,239756.358273939,1155346.10998121,NA,NA,NA,906019.530790564,18,28.45,40.9,27,42.65,64.6,32.5,50.5,85.4,0,0,6,46,0,0,1,15,NA,NA,1,3,0,0,89637,1048648.5,0,0,48828,804322,NA,NA,82561,580281,31.4,47.9,63.2,40.4,61.5,81.2,46.5,69.8,101.6,0,2,12,56,0,1,4,19,NA,NA,1,4,0,19100,357486,1603727,0,12173,289494.5,1364019,NA,NA,301430,1163549
"799","Mostly unhinabited areas","SI04",2393,46982,46982,2393,22.3,31.1,40.3,31.3,40.3,76.2,35,46,93.4,0,1,12,53,0,0,5,22,NA,NA,1,5,0,11598,328578,1193151,0,0,278443,945238,NA,NA,211853,608611,22.4281597207441,29.9598782512452,39.8934804818867,31.1666489293772,38.8594759695202,73.9248563279554,35.161670426972,44.9771742369418,89.8811268145248,0.351581456728109,2.31429057937082,13.1848154612405,53.8683964071346,0.171704056872845,1.05121110212422,5.53463028393853,21.4911455451024,NA,NA,NA,4.53073517517347,14090.5111532076,84633.220978247,330185.888553063,1266516.68541143,12912.8629262271,76393.400004257,279095.420842025,1046265.3005832,NA,NA,NA,723393.265016389,15.6,21.8,29.9,24,30.6,63.4,27.6,36.7,82.5,0,0,7,47,0,0,3,19,NA,NA,1,4,0,0,241354,1020136,0,0,211853,828377,NA,NA,211853,541505,31.2,41,56.1,42.2,51,86.8,46.2,57.8,101.3,0,3,16,60,0,1,7,23,NA,NA,1,5,0,128764,398243,1289997,0,128764,325056,1034978,NA,NA,211853,663340
"800","Mostly unhinabited areas","SK01",367,19066,19066,367,10.9,13.2,22.1,17.7,22.1,41.2,21.7,24.4,59.5,1,7,31,105,1,5,18,47,NA,1,3,5,12132,360601,768344,3445751,12132,353011,687479,3055532,NA,260816,384541,2164524,9.53089793349418,11.2622941361586,17.6615755795657,15.382120004196,18.4925784118326,37.9583342074898,18.6223486835204,21.2464544214833,55.2260778348894,1.89976922270009,9.69364313437533,32.7939263610616,104.401185356131,1.19133536137627,5.70665058218819,18.7425259624462,46.6924367984895,NA,NA,NA,5.35329906640092,113006.258837722,380975.083814119,1334719.40894787,3439210.76298122,108733.406377845,356552.416553026,1244822.82654988,3048454.86625406,NA,NA,NA,2206833.90522396,7.6,8.85,15.65,12.9,16.4,32.95,16.55,19.2,52.45,0,4,26,103,0,2,14,45,NA,1,2,5,0,87016,644472,3383625.5,0,78663,570466,3001587,NA,260816,321577,2164524,15.6,18.25,29.5,22.8,27.75,53.3,27.55,30.3,65.2,2,10,34,108,1,6,19,49,NA,1,3,6,42206,422942.5,2266690,3531694.5,34570.5,398741,2177885,3145619,NA,260816,1947076,2369103
"801","Mostly unhinabited areas","SK02",2813,51876,51876,2813,15.2,20.1,46.5,23,31.5,63.4,28.3,37.2,73.8,0,3,17,93,0,1,9,46,NA,NA,2,6,0,45414,300803,1994829,0,37601,251915,1663724,NA,NA,123725,807779,13.9187678309816,17.5723667977485,42.6989667669057,22.0973205335801,29.401571054052,59.8468443981803,26.9263435885573,35.0668131698666,70.7249807232631,0.827453928598967,3.82286606523248,19.5897717634359,90.2421350913717,0.493021821266096,2.10523170637674,10.244891664739,44.8504510756419,NA,NA,NA,6.14077800909862,17457.5919693114,74929.3963682628,430616.756881795,2415592.64440204,15123.7113694194,63507.0357005166,369040.124277122,2115347.20452618,NA,NA,NA,1318762.76010101,10.3,13.9,33.3,18.3,24.8,51.2,23.6,30.5,63,0,2,13,80,0,1,7,41,NA,NA,1,5,0,26023,216440,1567689,0,16573,168599,1296320,NA,NA,62964,518154,21.2,26.4,57.8,29.1,38,74.8,34,43.2,82.8,1,4,22,101,1,2,12,48,NA,NA,2,7,16573,76959,453675,3389951,13953,62964,374218,3062206,NA,NA,354539,2221380
"802","Mostly unhinabited areas","SK03",2972,46731,46731,2972,16.05,23.9,52.6,26.5,36.3,84.8,33.3,44.5,96.3,0,2,11,56,0,1,5,29,NA,NA,1,4,0,23524,175602,996115.5,0,15089,137637,807277,NA,NA,66939,315600,15.2564978279942,22.6512101174809,50.8298110462006,25.5908411974921,34.923464081659,77.0165372022856,31.8674263336972,42.5272046393186,NA,0.638056108364897,2.45216237615288,11.3080824292226,60.4190152147397,0.324238728039203,1.2807772142689,5.94502578588089,32.2647065117374,NA,NA,NA,NA,11475.9898354411,42069.6660674927,194142.946908904,1404785.66279343,9295.31743382337,33813.3011919283,157010.204960305,1212451.8964071,NA,NA,NA,NA,11.275,15.7,35.5,20.875,29.6,59.375,27.375,37.1,80,0,1,8,49,0,0,4,24,NA,NA,1,3,0,10692.5,104716,764782,0,0,76373,591355,NA,NA,66939,191875,22.225,32.4,73.3,32.3,44.025,101,39.025,52,112.8,1,3,13,67,0,2,7,36,NA,NA,2,5,9333,48666,237043,1899279,0,36762.75,198060,1694294.25,NA,NA,124936,918922
"803","Mostly unhinabited areas","SK04",2035,43834,43834,2035,16.1,20.2,66.1,26.1,34.3,101.5,33.6,43.3,129.5,0,2,9,44,0,1,5,23,NA,NA,NA,2,0,30145,181501,881519,0,24444,150507,736880,NA,NA,NA,255376,14.758523064288,18.8127001870694,57.9098211434047,24.2833166035498,31.656410548889,NA,31.5285942419126,41.2336382716613,NA,0.736916548797737,2.73112196012228,10.6954190810786,44.1872290915728,0.532326504539855,1.81254277501483,6.09540539307387,22.6716703928457,NA,NA,NA,NA,31620.0692156773,87691.6722635397,256387.159921522,885308.399005338,30160.5355431857,81186.7531824611,223798.564881142,732985.517657526,NA,NA,NA,NA,10.7,13.6,42.2,20.2,24.55,86.35,26.35,33.85,119.6,0,1,6,36,0,1,3,19,NA,NA,NA,1,0,16894,102714,744619.5,0,10908,79925,624489.5,NA,NA,NA,191962,22.1,28.3,83,33,44.6,117.7,41,55.55,140.9,1,3,13,50,1,2,8,25,NA,NA,NA,2,12957,82767,378519,986756,12460,79665,337225,809133,NA,NA,NA,328975
"804","Mostly unhinabited areas","UKC1",1047,15698,15698,1047,9.6,11.6,19.2,13.8,15.7,28.8,16,19.8,35.9,2,13,43,83,1,7,25,45,NA,2,5,10,43860,535212,1940291,3807585,29699,498182,1821930,3554960,NA,484907,1426625,2843268,10.1811440947892,13.7187157599694,18.9963307427698,15.1455726844184,18.2672251242196,27.6702127659575,17.478920881641,21.4107402216843,34.8486749904447,2.8641228181934,13.1939737546184,42.024716524398,86.6438399796152,1.81800229328577,8.027837941139,24.5082176073385,48.8959103070455,NA,NA,NA,11.4285896292521,189178.897630271,709911.391132628,1882789.20677793,3821839.27513059,182641.527710536,677255.904127914,1768753.47547458,3568108.23187667,NA,NA,NA,2823748.1977959,6.3,7.3,10.6,10.05,11.1,17.9,11.9,14.3,26.25,1,5,37,75,0,3,22,40,NA,1,5,8.5,5012,145592,1824777.5,2795166.5,0,120457,1728183,2530146.5,NA,322605,1426625,1793179,14.1,20.35,28.7,20.8,25.1,39.6,23.2,28.4,45.9,4,19,48,96,3,13,27,56,NA,4,5,13,322605,1215246,2012225.5,4310541,322605,1176013,1877546,4043420,NA,1327751.5,1426625,3202023
"805","Mostly unhinabited areas","UKC2",1887,25968,25968,1887,17.5,31.2,34.1,27.2,37.1,48.6,32.5,39.3,64.4,0,2,23,60,0,0,13,31,NA,NA,2,6,0,15861,1260051,2200626,0,0,1203384,2004388,NA,NA,941718,1496380,16.8733287122612,29.5777341343192,34.2342074861368,25.2239063462723,35.0365796364757,48.2040395871842,29.2897065619224,37.0130044670363,64.968665280345,1.12188077634011,5.65538354898336,25.392983672212,59.9143946395564,0.568584411583487,3.01055144793592,14.4163971041282,30.6270794824399,NA,NA,NA,NA,132361.148567468,470391.029074245,1268962.62965958,2224160.78115373,128315.881430992,451573.82513093,1193984.07297443,2027139.69212107,NA,NA,NA,NA,11.6,18.1,22.75,18.8,23.55,37.5,21.5,25.55,54.8,0,1,14,57,0,0,7,29,NA,NA,2,6,0,5991,1067881,2149726,0,0,1017600,1965464,NA,NA,941718,1496380,25.1,42.8,47.3,34.7,48,63.35,39.8,50,78.75,1,9,34,64,0,5,20,33,NA,NA,3,6,5991,982677,1441919,2277416,0,958950,1353447,2063965,NA,NA,1020546,1496380
"806","Mostly unhinabited areas","UKD1",2169,37068,37068,2169,15.3,18.6,37,25,33,71.8,32.3,45.2,79.9,0,2,9,66,0,1,4,35,NA,NA,1,6,0,63972,179295,2483646,0,41630,148588,2270929,NA,NA,69755,1633209,15.4390552498112,18.9783128304737,37.9811643466062,25.0161675838999,32.7075833603108,NA,31.7072407467357,44.8118161217224,NA,0.656738966224237,2.5069871587353,10.8173896622424,68.6164076831769,0.396703355994389,1.25666342937304,5.19998381353189,37.3435577856912,NA,NA,NA,9.58883673249164,18025.8164724291,54975.1491313262,359027.712663214,3793005.57756016,16309.8790870832,46621.7306841481,320296.79426999,3578958.23607964,NA,NA,NA,2975182.31798317,10.8,13,20.4,19.8,27.3,61.1,26.6,39,69.7,0,1,8,51,0,1,4,26,NA,NA,1,4,0,24663,151938,1811086,0,19676,123925,1600549,NA,NA,69755,1094947,20.7,25.7,52.6,31.3,39.5,84,38.8,51.3,89.2,1,3,12,86,1,2,5,49,NA,NA,2,15,24663,82295,286503,6369180,19676,69755,232659,6151326,NA,NA,241020,5532514
"807","Mostly unhinabited areas","UKD3",119,3182,3182,119,5.6,6,6.1,11.1,12.2,17.8,13.7,16.5,23,3,12,77,225,2,9,54,136,1,5,18,35,2344324,3792855,7258259,13646492,2338202,3782843,7087710,13057907,2326090,3708138,6348528,11072938,5.66926461345066,6.2953488372093,6.42240729101194,10.2603708359522,11.0715273412948,19.8892206159648,13.367536140792,15.8220301697046,24.4203016970459,3.46008799497172,13.4355751099937,76.3004399748586,218.124135763671,2.67379006913891,9.70301697045883,52.7822124450031,132.18258956631,NA,4.3196103079824,17.5565681961031,34.1797611565053,2369119.02451289,3441171.42017599,7071400.90509114,12182761.6200503,2364083.82998114,3417113.61439346,6909010.11125079,11572991.522313,NA,3311327.36737901,6226502.74544312,9655020.10967945,3.8,3.8,3.8,8.7,9.7,14.05,11.1,13.15,20.1,2,9,71.5,212.5,2,5.5,49,129,1,2.5,16,32,2326090,2574155.5,6853991.5,11073160,2326090,2554415.5,6690763,10451944,2326090,2490743,6059694,8564490,7.6,8.15,8.25,14.1,14.9,23.55,17.05,19.9,29.9,4,17,84,230,3,12,60,139,2,5,19,36,2485547,3979602,7391472,13821593.5,2481711.5,3946829,7210506.5,13194791.5,2469781,3821857,6505519,11215809
"808","Mostly unhinabited areas","UKD4",934,22923,22923,934,9.5,10.8,12.9,14.2,17.45,21,18.1,21,25.6,2,8,43,153,1,6,29.5,96,1,4,11,24,126861,504097,5160733,9131508.5,119002,504097,5067667,8729591,215657,522942,4605531,7348570,10.1033765213977,11.349888758016,15.1868123718536,14.7696505692972,17.1919949395803,21.2031714871526,17.9501941281682,20.5595820791345,27.2321554770318,2.31736683680147,9.76652270645203,45.654669982114,154.650918291672,1.58766304584915,6.89268420363827,30.8068315665489,96.7249923657462,NA,NA,11.8749291105004,24.6202940278323,303911.494481525,1380459.37263883,5248432.16132269,9071364.36421934,298405.425336998,1359092.11115474,5145323.69406273,8661669.13052393,NA,NA,4720637.96501331,7242631.15866161,6.625,7.4,8.5,10.5,12.4,15.4,13.4,15.6,19.725,1,5,35,132,0,3,22,84,1,3,10,23,7859,340691,4886463,8358236.25,0,332832,4803153,7997264,143691,386922,4491812,6864829.25,14.7,16.2,23.5,20,23.25,28.575,23.8,26.6,36,3,12,55,181,2,9,37,112,2,5,15,27,225305,2716268,6101189.75,9820689.5,217836.5,2702557,5963229,9296556.25,320449,2817804,5607636,7585855
"809","Mostly unhinabited areas","UKD6",906,22488,22488,906,9.3,10.4,13.7,12.6,13.4,21,15.4,17,26.25,2,14,64,218,2,11,43,134,1,4,13,37,83722,2453988,5737432,13723901.5,83337,2432974,5583738,13125313.5,316563,2326090,4907104,11210704,9.87308786908574,11.3339736748488,14.1085512273212,13.346709356101,14.4646344717183,20.8924493062967,15.7836179295624,17.74441924582,25.7877623621487,2.75026680896478,14.1419868374244,66.3481856990395,212.395277481323,2.08133226609747,10.4274724297403,45.1440768409819,129.262717893988,NA,NA,13.6239327641409,37.0842671647101,606122.885361081,2156409.54437922,6261344.04442369,13601866.9823461,601815.758448951,2131635.32773035,6116878.61428317,13024244.4190679,NA,NA,5530220.259783,11256782.4300516,6.7,7.3,9.225,9.7,10.7,15.025,12.2,13.7,20.725,1,10,56,188.25,0.25,7,39,118,1,2,12,35,10027,529141.5,5283118.25,12973399,2506.75,507771.5,5150619.5,12474490.25,68469,425856.75,4568460,10972405.25,12.7,14.975,18.8,17.1,18,26.2,19.2,21.4,30.8,4,18,77,241.75,3,14,52,143,2,5,16,40,431371.75,3190840,7412709.5,14576109.25,416933.75,3163041,7282229.5,13867893,2326090,2969718,6805449,11901708
"810","Mostly unhinabited areas","UKD7",101,2247,2247,101,4.8,5.2,5.5,8.5,8.7,11.5,11.1,12.6,17.5,4,17,68,167,3,13,48,102,2,6,15,27,1244277,4068120,5893588,9624632,1244277,4048282,5755465,9149062,1207199,3898160,5079838,7595153,4.55763239875389,4.8196261682243,5.3070315976858,8.05353805073431,8.69163328882955,10.5101468624833,10.7394748553627,11.995015576324,16.4808633733867,4.14018691588785,16.4040943480196,67.1655540720961,166.443257676903,3.39074321317312,12.4161103693814,46.8584779706275,104.709835336004,NA,5.63773920783267,13.960836671117,28.1891410769915,1255765.97196262,3177220.31330663,5664725.20916778,10845902.9510458,1251524.81931464,3152511.14864263,5526041.81664441,10414714.0391633,NA,3011600.30930129,4892965.14908767,8936805.51490877,3.6,3.7,3.7,6.4,7.1,8,9.3,10.5,14,3,14,53,136,3,10,36,88,2,4,11,26,1157444,1454322,4986931,9153723,1152405,1432395,4901447,8777125,1149363,1319599,4502274,7449091,6.1,6.5,7.5,9.9,11.3,14.3,13.3,14.4,20.3,5,19,78,181,4,14,54,112,3,7,16,30,1352076,4146888,6072424,12185959,1352076,4124104,5912620,11715496,1352076,3934257,5236829,10218106
"811","Mostly unhinabited areas","UKE1",1308,23237,23237,1308,12,18,22,18.2,26.2,38.3,22.6,32.95,45.95,1,5,34,142,0,2,16,75,NA,1,5,19,8411,309319,1404096,5400406,0,298713,1249357,4919302,NA,298713,1013734,3704118,12.055652622972,17.2877479881224,21.8508284201919,18.1573611051341,27.1632181434781,39.6859017945518,22.560468218789,33.9582820501786,47.1863407496665,1.03722511511813,5.78723587382192,40.2358307871068,140.820846064466,0.420450144166631,2.497009080346,20.3173817618453,74.7130438524767,NA,NA,NA,18.580496621767,60630.6536127727,274665.154408917,1787239.27034471,6339800.83849034,56224.7240607652,249905.637905065,1636064.47863321,5866668.03696691,NA,NA,NA,4755086.23036537,8.4,12.8,14.9,15.1,22.2,30.6,19.6,27.9,37.975,0,4,19,114,0,1,7,62,NA,1,2.5,15,0,104182,673855,4612537.75,0,87824,582583,4255998.5,NA,166012,453154.5,3344476,15.825,22.9,29.7,21.8,31.425,50.1,25.6,38.2,60.05,1,7,53,164,1,3,29,87,NA,2,8,22,72350,372173,2473289.75,8295702.5,72350,341816,2289283.75,7778124.25,NA,298713,1922865,6515115
"812","Mostly unhinabited areas","UKE2",3235,51838,51838,3235,13.3,16.7,24.1,18.9,25.8,36.1,22.9,30.1,41.2,1,5,39,155,0,2,23,90,NA,1,7,22,6560,164744,2101910,8668483,0,142871,1998485,8157227,NA,322605,1710936,6869110,14.2230834522937,18.3698503028666,25.4618619545507,19.6919074809985,26.1943767120645,37.0358038504571,23.7536999884255,30.4415660326401,42.9260002314904,1.06958215980555,6.38168910837609,40.7454570006559,153.286604421467,0.572610826034955,3.39779698290829,23.4093907943979,87.473610092982,NA,NA,NA,22.1694124001698,53150.0120760832,397973.417280759,2421722.86434662,8176179.71362707,49725.8882672943,376909.703460782,2297480.49870751,7707678.61715344,NA,NA,NA,6423954.02222308,9.6,11.9,16.35,14.9,19.4,27.4,18.5,23.5,33.05,0,3,24,129,0,1,12,74,NA,1,4,19,0,39386,1466738,7297461.5,0,26157,1405103,6965649,NA,142871,1365027,5901542,18.3,25.3,34.85,24.8,34.2,47.1,29.5,38.6,52.15,2,8,48,177,1,4,29,100,NA,2,9,26,26648.5,469931,2958663.5,9360860,18451,443954,2818431,8838600,NA,975059,2482957,7391085
