"","lv1","lv2","n","TOT_P_2021","urban_pop","n_0","TIME_TOWN_5K_1_MED","TIME_TOWN_10K_1_MED","TIME_TOWN_50K_1_MED","TIME_TOWN_5K_2_MED","TIME_TOWN_10K_2_MED","TIME_TOWN_50K_2_MED","TIME_TOWN_5K_3_MED","TIME_TOWN_10K_3_MED","TIME_TOWN_50K_3_MED","N_TOWN_5K_15MN_MED","N_TOWN_5K_30MN_MED","N_TOWN_5K_60MN_MED","N_TOWN_5K_120MN_MED","N_TOWN_10K_15MN_MED","N_TOWN_10K_30MN_MED","N_TOWN_10K_60MN_MED","N_TOWN_10K_120MN_MED","N_TOWN_50K_15MN_MED","N_TOWN_50K_30MN_MED","N_TOWN_50K_60MN_MED","N_TOWN_50K_120MN_MED","POP_TOWN_5K_15MN_MED","POP_TOWN_5K_30MN_MED","POP_TOWN_5K_60MN_MED","POP_TOWN_5K_120MN_MED","POP_TOWN_10K_15MN_MED","POP_TOWN_10K_30MN_MED","POP_TOWN_10K_60MN_MED","POP_TOWN_10K_120MN_MED","POP_TOWN_50K_15MN_MED","POP_TOWN_50K_30MN_MED","POP_TOWN_50K_60MN_MED","POP_TOWN_50K_120MN_MED","TIME_TOWN_5K_1_wmean","TIME_TOWN_10K_1_wmean","TIME_TOWN_50K_1_wmean","TIME_TOWN_5K_2_wmean","TIME_TOWN_10K_2_wmean","TIME_TOWN_50K_2_wmean","TIME_TOWN_5K_3_wmean","TIME_TOWN_10K_3_wmean","TIME_TOWN_50K_3_wmean","N_TOWN_5K_15MN_wmean","N_TOWN_5K_30MN_wmean","N_TOWN_5K_60MN_wmean","N_TOWN_5K_120MN_wmean","N_TOWN_10K_15MN_wmean","N_TOWN_10K_30MN_wmean","N_TOWN_10K_60MN_wmean","N_TOWN_10K_120MN_wmean","N_TOWN_50K_15MN_wmean","N_TOWN_50K_30MN_wmean","N_TOWN_50K_60MN_wmean","N_TOWN_50K_120MN_wmean","POP_TOWN_5K_15MN_wmean","POP_TOWN_5K_30MN_wmean","POP_TOWN_5K_60MN_wmean","POP_TOWN_5K_120MN_wmean","POP_TOWN_10K_15MN_wmean","POP_TOWN_10K_30MN_wmean","POP_TOWN_10K_60MN_wmean","POP_TOWN_10K_120MN_wmean","POP_TOWN_50K_15MN_wmean","POP_TOWN_50K_30MN_wmean","POP_TOWN_50K_60MN_wmean","POP_TOWN_50K_120MN_wmean","TIME_TOWN_5K_1_Q1","TIME_TOWN_10K_1_Q1","TIME_TOWN_50K_1_Q1","TIME_TOWN_5K_2_Q1","TIME_TOWN_10K_2_Q1","TIME_TOWN_50K_2_Q1","TIME_TOWN_5K_3_Q1","TIME_TOWN_10K_3_Q1","TIME_TOWN_50K_3_Q1","N_TOWN_5K_15MN_Q1","N_TOWN_5K_30MN_Q1","N_TOWN_5K_60MN_Q1","N_TOWN_5K_120MN_Q1","N_TOWN_10K_15MN_Q1","N_TOWN_10K_30MN_Q1","N_TOWN_10K_60MN_Q1","N_TOWN_10K_120MN_Q1","N_TOWN_50K_15MN_Q1","N_TOWN_50K_30MN_Q1","N_TOWN_50K_60MN_Q1","N_TOWN_50K_120MN_Q1","POP_TOWN_5K_15MN_Q1","POP_TOWN_5K_30MN_Q1","POP_TOWN_5K_60MN_Q1","POP_TOWN_5K_120MN_Q1","POP_TOWN_10K_15MN_Q1","POP_TOWN_10K_30MN_Q1","POP_TOWN_10K_60MN_Q1","POP_TOWN_10K_120MN_Q1","POP_TOWN_50K_15MN_Q1","POP_TOWN_50K_30MN_Q1","POP_TOWN_50K_60MN_Q1","POP_TOWN_50K_120MN_Q1","TIME_TOWN_5K_1_Q3","TIME_TOWN_10K_1_Q3","TIME_TOWN_50K_1_Q3","TIME_TOWN_5K_2_Q3","TIME_TOWN_10K_2_Q3","TIME_TOWN_50K_2_Q3","TIME_TOWN_5K_3_Q3","TIME_TOWN_10K_3_Q3","TIME_TOWN_50K_3_Q3","N_TOWN_5K_15MN_Q3","N_TOWN_5K_30MN_Q3","N_TOWN_5K_60MN_Q3","N_TOWN_5K_120MN_Q3","N_TOWN_10K_15MN_Q3","N_TOWN_10K_30MN_Q3","N_TOWN_10K_60MN_Q3","N_TOWN_10K_120MN_Q3","N_TOWN_50K_15MN_Q3","N_TOWN_50K_30MN_Q3","N_TOWN_50K_60MN_Q3","N_TOWN_50K_120MN_Q3","POP_TOWN_5K_15MN_Q3","POP_TOWN_5K_30MN_Q3","POP_TOWN_5K_60MN_Q3","POP_TOWN_5K_120MN_Q3","POP_TOWN_10K_15MN_Q3","POP_TOWN_10K_30MN_Q3","POP_TOWN_10K_60MN_Q3","POP_TOWN_10K_120MN_Q3","POP_TOWN_50K_15MN_Q3","POP_TOWN_50K_30MN_Q3","POP_TOWN_50K_60MN_Q3","POP_TOWN_50K_120MN_Q3"
"32","Dispersed rural areas","BE",9785,1552344,1552344,9785,10.5,14.7,22.6,15.3,21,31.8,18.4,25.2,38.8,1,9,60,199,1,4,28,87,NA,2,8,20,15689,318164,2715999,6450666,10594,279269,2472616,5672990,NA,361543,2142406,4349039,11.5082766448674,16.9125181016578,23.6766781074298,16.744003841932,23.6687819194715,33.7981246424761,20.057185327479,28.1558512159676,41.1488862649002,1.63923331426539,9.48639927747973,57.2244669995826,200.295500224177,0.743721108207975,4.41584854903295,26.2521902361848,89.2021922975835,NA,NA,NA,20.509517864597,91884.4021215658,507221.59225146,2530164.08321029,6623931.44066328,85689.2875876739,471941.642583087,2314806.52527468,5854483.75088125,NA,NA,NA,4519435.65139299,7.6,10.4,15.3,12.4,16.8,25.2,15.5,20.7,32.5,1,6,42,159,0,2,18,68,NA,1,5,16,5971,102457,1753485,5371140,0,69978,1553184,4744298,NA,198380,1232048,3699431,14,20.9,30.4,19.2,27.2,39.3,22.7,32.4,46.4,2,13,74,238,1,6,35,107,NA,2,9,25,62609,731635,3415134,7758950,54758,676188,3153335,6827133,NA,911959,2697469,5281832
"33","Dispersed rural areas","BG",7595,970442,970442,7595,22.9,31.6,51.1,37.3,50.6,84,47.1,66,104.3,0,1,4,20,0,0,2,9,NA,NA,1,3,0,10489,118047,613945,0,0,102615,536382,NA,NA,122846,438388,23.8948513151739,32.4898178355842,51.8215795482883,37.1517142704046,50.4022913270448,NA,46.8620681091708,65.0010894005,NA,0.347295356136688,1.32899647789358,5.48437310009253,21.4376964311108,0.196212653615569,0.720142986391768,2.7268327215846,9.69199807922575,NA,NA,NA,NA,29694.609756173,87471.0784055101,259080.737652534,792025.373044448,28684.3866732891,83412.7454294023,240691.339198015,713273.800963891,NA,NA,NA,NA,14.7,19.6,31.7,27.7,37,65.7,37.6,50.95,86.1,0,0,3,16,0,0,1,7,NA,NA,1,2,0,0,52967,396575,0,0,38300,336116,NA,NA,70507,220358,33.35,46.6,69.8,47.1,64.3,105.6,57.2,80,125.1,1,2,6,26,0,1,4,12,NA,NA,2,4,5278,51113,225738,971111.5,0,49884,209052,861579,NA,NA,352747,670270
"34","Dispersed rural areas","CH",6317,977785,977785,6317,11.1,15.7,24.8,16.8,23.7,41,20.5,28.8,53.8,1,7,32,126,0,3,14,50,NA,1,3,8,12978,184703,807264,2998453,0,148238,693992,2414198,NA,217838,569358,1527009,12.8995666736553,17.5329202227483,30.4888978660953,18.8065933717534,25.6631491585574,45.8018027480479,23.0846707609546,30.9431384200003,NA,1.52008570391241,7.48909116012211,35.8291812617293,123.018292364886,0.705276722387846,3.39775615293751,15.5234709061808,51.4758459170472,NA,NA,NA,NA,62671.8883527565,259435.867484161,1001024.11050691,2935178.17081465,56874.227432411,230189.516678002,856403.698760975,2428589.32040377,NA,NA,NA,NA,7.6,10.5,15.9,12.6,17.9,30.4,16,22.2,44.7,0,3,20,86,0,1,8,38,NA,1,2,7,0,48616,491222,2152800,0,33296,410865,1774112,NA,121990,349098,1119131,16.5,22.6,37.9,23.3,31.4,53.8,27.8,37.5,65.4,2,11,51,157,1,5,22,66,NA,2,4,10,51244,301927,1483927,3665334,45663,269659,1275049,3003361,NA,391142,909458,2031684
"35","Dispersed rural areas","CY",555,94822,94822,555,18.1,21.4,27.4,29.1,47.2,59.8,44.7,56.6,71.9,0,2,4,9,0,1,3,7,NA,1,2,3,0,78210,229477,490330,0,78210,222313,482972,NA,156304,263682,419986,19.3803052034338,21.9995454641328,30.411356014427,33.3817257598448,43.2397165214824,63.5630739701756,44.7027947100883,58.1168916496172,NA,0.636508405222417,1.81352428761258,4.66486680306258,8.49006559659151,0.504861740946194,1.38215814895277,3.60524983653583,6.08659382843644,NA,NA,NA,2.73462909451393,49935.9296998587,111401.102128198,273476.100008437,454879.698772437,49099.8492438464,108612.400497775,266618.016451878,439330.405707536,NA,NA,NA,388548.580898947,10.7,12.3,15.5,20.4,28.55,42.55,31.45,33.85,56.8,0,0,2,8,0,0,1,6,NA,1,1,3,0,0,163662,476051,0,0,156304,456827,NA,156304,156304,419986,30.35,34.95,46.55,51.45,60.6,80.25,61.75,82.1,84.9,1,2,7,10,1,2,6,7,NA,1,3,3,26145,163662,462122,502196,26145,156304,456827,482972,NA,197867,419986,419986
"36","Dispersed rural areas","CZ",14894,2304788,2304788,14894,12.6,19.4,37.65,20.1,30.4,60.1,25,37.6,76.3,1,4,20,90,0,1,7,33,NA,NA,2,6,6836,52001,391814,2236268,0,36969,312568,1878509,NA,NA,298302,1415443,12.881944933764,19.4232014831733,37.1918839823882,20.0262484011545,29.955152925128,NA,24.839655404315,36.9635816396128,NA,0.978199730300574,4.58295339961853,22.2610023134449,90.7470882354473,0.451076194426559,1.99946546059768,9.22492350706442,37.3211557852609,NA,NA,NA,6.3367008158668,50486.6706443282,203903.372478944,726295.531155143,2307613.54461191,46918.6363591792,186588.925436526,639331.396046838,1950438.39238837,NA,NA,NA,1334719.57419685,8.7,12.7,24.3,15.8,22.7,43.6,20.4,29.5,60.8,0,2,15,77,0,1,5,25,NA,NA,1,4,0,26680,232739.75,1578927,0,12288,167285,1178934,NA,NA,96762,620138,17.3,26.8,52.5,25.1,38.3,75.9,30.2,45.8,90.7,1,6,27,102,1,3,11,44,NA,NA,3,8,17742.75,140772,1220343,2745506.25,14289,126595,1157453,2372722,NA,NA,1183054,1962576
"37","Dispersed rural areas","DE",69318,10320453,10320453,69318,11.8,17.5,30.9,17.9,26,46.6,21.8,31.4,57.8,1,6,36,129,0,2,14,50,NA,NA,3,8,8835,90700,972668,3418730,0,66870,814150,2866049.5,NA,NA,654575,1955025,12.3567835442882,18.2498392851553,NA,18.3037415315005,26.7349791622521,NA,22.275466464505,32.1243585916236,NA,1.37971966928196,7.77221348714054,44.5435527878476,154.189595166026,0.608034550421382,3.37944574719734,19.1457455404332,63.6095551232102,NA,NA,NA,NA,86773.2424651321,360986.511848656,1542308.45749126,4092241.51947914,81456.089126611,330617.317437423,1366472.60081171,3466209.05137275,NA,NA,NA,NA,8.2,11.8,20.3,13.6,19.6,35.5,17.1,24.4,45.9,0,3,23,98,0,1,8,36,NA,NA,2,6,0,38209,453804,2330654.25,0,19635,333347,1838146.75,NA,NA,234324,1129233,16.3,24.4,44.3,22.8,33.9,58.5,27.2,39.5,68.8,2,9,52,198,1,4,21,80,NA,NA,4,12,24801,255620.25,2001166,4654426.5,18505,218225,1821035,4079680,NA,NA,1583934,3018985
"38","Dispersed rural areas","DK",5766,763456,763456,5766,14.1,19.6,40.5,22.8,30.8,71.3,28.1,38.3,84.4,1,3,14,43,0,1,7,18,NA,NA,1,2,5706,44770,263886,822590,0,38642,217557,661611,NA,NA,213564,315861,14.7670397508174,22.1562455465671,NA,24.1814447721938,NA,NA,29.9222789525526,NA,NA,0.896534967306564,3.9394372432727,15.9518256454858,43.1203448528795,0.458319798390477,2.03085443037975,8.07960249182664,18.8773642488893,NA,NA,NA,NA,48336.4397974474,158624.976276301,525626.998306386,1054960.81591343,45448.0039949912,146027.922134347,473387.4744779,894127.38049737,NA,NA,NA,NA,9.5,12.9,26.7,17.4,23,54.4,22.6,29.2,69.6,0,2,9,32,0,1,4,14,NA,NA,1,2,0,17853,155890,585664,0,10379,117653,458996,NA,NA,102297,305004,19.5,28.9,56.3,29.2,42.4,91.225,36,51.6,107.9,1,5,21,52,1,3,11,23,NA,NA,2,4,16487,112177,520247,1758977,12804,102297,440382,1625074,NA,NA,1126923,1396697
"39","Dispersed rural areas","EE",1367,187659,187659,1367,19.7,34.9,48.2,36,69.4,NA,51.6,102.6,NA,0,1,3,10,0,0,1,3,NA,NA,1,1,0,9800,90945,206841,0,0,85364,149007,NA,NA,353458,353458,21.8362167548585,37.752495217389,NA,NA,NA,NA,NA,NA,NA,0.454611822507847,1.3581176495665,3.41377178819028,9.75134152905003,0.23667396714253,0.599907278627724,1.22723130785094,2.69611902440064,NA,NA,NA,NA,40193.6709403759,97738.591509067,159685.048023276,285842.53670221,38638.6859569752,92363.962080156,144703.502699045,237041.153688339,NA,NA,NA,NA,11.2,18.3,22.7,25.6,48.15,NA,40.4,84.75,NA,0,0,2,9,0,0,1,2,NA,NA,1,1,0,0,24740,145223.5,0,0,11089,96453,NA,NA,85364,85364,30.4,57.6,70.45,47.2,87.9,NA,61.65,134.05,NA,1,2,4,12,0,1,2,3,NA,NA,1,1,8998,85364,378047,429350,0,85364,353458,380520,NA,NA,353458,353458
"40","Dispersed rural areas","EL",10891,1427155,1427155,10891,24.1,32.4,63.5,46.6,59,NA,58.9,74.3,NA,0,1,2,10,0,0,1,5,NA,NA,NA,1,0,8356,62504,248549,0,0,54085,223504,NA,NA,NA,208984,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.412581674730495,1.2441507754939,4.15873328405114,12.6990803381553,0.220649473953425,0.633218536178621,2.00725849679958,5.80582207258497,NA,NA,NA,NA,50644.7560496232,123296.999353259,334986.968924188,709221.791825695,49313.2923109263,119105.955038521,320185.588394393,662195.408671097,NA,NA,NA,NA,13.6,18.4,38.9,30.1,43.8,NA,40,58.6,NA,0,0,1,4,0,0,1,3,NA,NA,NA,1,0,0,19270,122987,0,0,16159,107852,NA,NA,NA,139146,39.9,52.475,97.6,69.55,86.175,NA,85.2,99.9,NA,1,1,5,17,0,1,2,8,NA,NA,NA,2,5891,43619,154695,492307,0,39318,148874,422934,NA,NA,NA,822096
"41","Dispersed rural areas","ES",21079,2958114,2958114,21079,15.1,21.5,31.6,25.1,36.6,54.3,31.6,44.1,66.8,0,2,12,42,0,1,5,17,NA,NA,2,5,0,62486,397937,1209097,0,52047,350280,987204,NA,NA,369993,770594,16.8117640496614,22.7032650195359,NA,NA,NA,NA,NA,NA,NA,1.16735460499494,5.00584663065724,19.8124997887167,52.0461841565268,0.669250745576404,2.72462217480462,10.2350386090597,25.0314294851382,NA,NA,NA,NA,107749.67536241,347588.381773657,1046524.16087818,2130650.57524423,104295.173142752,331812.578671748,980571.791326501,1945471.43364962,NA,NA,NA,NA,8.9,12.1,18.5,16,22.2,38.1,20.2,28,50.4,0,1,5,24,0,0,2,8,NA,NA,1,3,0,7170,139941,715491,0,0,106389,613194,NA,NA,161736,527364,25.45,35.9,49.6,38.4,54.9,73.3,46.1,65.8,83.7,1,6,22,64,1,3,10,33,NA,NA,3,7,28868,233681,737850.5,2421988,22851,210328,686615,2215753,NA,NA,695365,1574078
"42","Dispersed rural areas","FI",6920,726968,726968,6920,19.2,26.6,40.8,33.2,55.7,NA,47.8,66.7,NA,0,1,4,9,0,1,1,3,NA,NA,NA,1,0,13665,50514,129034,0,11844,37173,94067,NA,NA,NA,145950,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.609813636913867,1.98100466595504,5.86667501182996,14.2367256880633,0.348423864599267,1.00502498046682,2.76405013700741,6.1016867317406,NA,NA,NA,NA,43503.0143335057,115457.106477864,227943.143779369,398022.872819711,41709.6769376369,108801.718855575,206869.423886608,342809.075055573,NA,NA,NA,NA,11.5,15.5,22.5,22.2,33.5,NA,30.1,39.2,NA,0,0,2,6,0,0,1,2,NA,NA,NA,1,0,0,18056,62059,0,0,12459,37173,NA,NA,NA,93945,32.8,46.7,67.5,51.6,78.7,NA,69.9,88.4,NA,1,2,7,22,0,1,3,8,NA,NA,NA,2,8381,55069.75,182702,402170.25,0,42644,155988,288081,NA,NA,NA,878305
"43","Dispersed rural areas","FR",89332,12570447,12570447,89332,16.2,22.8,38.5,26.4,37.9,62.5,32.5,47,72.7,0,2,11,41,0,1,4,15,NA,NA,1,3,0,34166,313023,1042485,0,27557,264363,868422,NA,NA,294241,645815,17.1246136831887,23.6256760320456,NA,27.099474863543,NA,NA,33.339727807611,NA,NA,0.718092602434901,3.31974360179873,15.7654894849801,54.7654902804968,0.338750006264694,1.46755887042044,6.66996973138664,22.2983568523856,NA,NA,NA,NA,80397.521294907,288623.091383703,1034616.91568518,2424624.38471297,77775.4837056312,275770.047570146,971533.308461425,2199728.85961128,NA,NA,NA,NA,10.8,15,24.4,19.4,28.3,48,24.7,36,58.6,0,1,7,28,0,0,3,10,NA,NA,1,2,0,11074,132786.5,659424,0,0,107624,514565,NA,NA,150288,363497,23.3,32.4,55.4,34.9,48.7,77,42,59.1,86.6,1,4,19,71,0,2,8,29,NA,NA,2,6,11106,133313,674570,2367085.75,0,119219,606040,2012457,NA,NA,561518,1567700
"44","Dispersed rural areas","HR",8083,948496,948496,8083,16.1,28.3,47.3,28.4,44.1,84,35.8,53.8,NA,0,2,8,34,0,1,3,11,NA,NA,1,2,0,17042,165135,983422,0,11375,121727,835025,NA,NA,650266,650266,18.4580593908672,31.2018373298358,NA,31.4653452413083,NA,NA,39.4793711307164,NA,NA,0.593738929842614,2.06741725848079,9.33345528078136,32.9752344764764,0.24802634908318,0.846720492231912,3.48385022182487,11.4262442856902,NA,NA,NA,NA,29758.575521668,110669.256215103,364978.244894022,837070.435739318,27347.8437789933,102069.006972091,324091.656624804,688850.96560344,NA,NA,NA,NA,10.8,17.4,33.4,22.2,34,70.2,29.5,43.9,NA,0,1,5,20,0,0,2,6,NA,NA,1,1,0,7575,63210,359849,0,0,43915,320049,NA,NA,82561,208820,23.4,41.6,66.4,37.3,58.3,99.4,44.85,70.5,NA,1,3,13,46,0,1,5,16,NA,NA,1,3,8217,45217,777418,1227215,0,33193,718296,1011197,NA,NA,650266,732827
"45","Dispersed rural areas","HU",9068,1408714,1408714,9068,14.9,22.1,41.5,24.4,34.6,67.7,30.3,43.2,84.4,1,2,13,60,0,1,6,24,NA,NA,2,4,5004,35450.5,234263,1168949.5,0,27540,189901,907448,NA,NA,137013,570862,15.2546156281545,22.5888041859455,42.847821985158,24.5359818245577,34.2559160340565,NA,30.2814806979982,42.6586473194702,NA,0.726987167018997,3.30784957060127,16.9399793002696,68.6031160334887,0.368540385060417,1.63289922581873,8.10921663304262,31.0614177185717,NA,NA,NA,NA,49145.1904382295,159441.311429431,601986.862718054,1777532.6588179,46740.4342535106,148197.639288741,542475.113891109,1524483.00137501,NA,NA,NA,NA,9.9,14.1,26.5,18.6,26,51.1,23.9,34.2,66.3,0,1,9,44,0,0,4,18,NA,NA,1,3,0,13600,147480,757989.75,0,0,106499,585565,NA,NA,79850,281283,20.9,31.2,59.9,31.2,43.1,86.1,36.9,52.025,100.5,1,4,19,90,1,2,9,44,NA,NA,2,6,12116,87918,420729,3005256,11103,78157,351109,2680776,NA,NA,378900,1945283
"46","Dispersed rural areas","IE",8883,936867,936867,8883,16.1,26.1,51.6,28.2,41.1,72.8,35.7,54.2,NA,0,2,7,25,0,1,3,10,NA,NA,1,2,0,18304,114293,415565,0,13225,86402,318861,NA,NA,146989,217518,18.3313257911742,NA,NA,29.6278271088639,NA,NA,NA,NA,NA,0.70241240218729,2.7483773043559,10.1883597138121,28.7823479746858,0.3603393010961,1.25925665009014,4.17285164276253,10.7239885704161,NA,NA,NA,NA,51993.0320803273,152364.044473762,410025.94432721,812811.256836883,49647.680343101,142235.174430309,368894.096905964,688266.897570306,NA,NA,NA,NA,10.1,15,29.3,20.1,27.6,51.3,26.5,38.2,NA,0,1,4,16,0,0,2,6,NA,NA,1,1,0,7275,54105,225350,0,0,29497,141755,NA,NA,74914,146989,24.5,43.6,72.8,37.7,57.1,89.2,47.1,68.9,NA,1,3,12,42,0,2,5,16,NA,NA,3,3,11127,64758,256975.5,1551773,0,54354,203484,1372991,NA,NA,1139529,1139529
"47","Dispersed rural areas","IT",43615,5882139,5882139,43615,11.9,17.5,33.1,18.8,27.8,51.1,23.5,34.25,62.8,1,4,23,87,0,2,10,39,NA,NA,2,7,8137,77311,611447,2577021,0,56011,492634,2132135,NA,NA,507007,1462308,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.27446699236451,5.82513844028507,28.6883603056643,103.082801851503,0.612557268707863,2.63306545459058,12.3539923147005,42.0524931491758,NA,NA,NA,NA,84481.5884114605,278711.391270421,1084704.94992162,2987036.84581731,79947.6302321315,256937.624077058,973336.879357152,2573591.81342212,NA,NA,NA,NA,7.8,11,20.4,13.9,19.9,37.3,17.8,25.5,48.2,0,2,12,65,0,1,5,27,NA,NA,1,4,0,26010,226473.5,1355223,0,12815,161787,1106300,NA,NA,176776,696659,18,27.5,50.6,26.6,39.4,69.5,32.4,46.3,82.6,2,8,40,137,1,4,17,53,NA,NA,4,11,30145.5,185142.5,1281284,3929496,25444,158815,1071369,3494869,NA,NA,1033175,2682252
"48","Dispersed rural areas","LI",13,2142,2142,13,10.3,11.3,31.3,15.8,20.9,43.4,19.5,26.3,70.5,1,10,35,132,1,5,17,57,NA,NA,2,7,20546,121951,535016,2680230,20546,79468,408461,2133808,NA,NA,121990,1174680,11.0288982259571,12.2859477124183,33.0780112044818,15.4647525676937,21.9065359477124,43.402614379085,19.8273109243697,26.0185340802988,69.8801120448179,1.10924369747899,10.5975723622782,35.1101774042951,131.563025210084,0.780578898225957,4.44957983193277,16.984593837535,57.2857142857143,NA,NA,2,7,18261.6788048553,127656.909897292,540311.157796452,2668194.60457516,15272.7628384687,77592.3426704015,399765.540616247,2130162.45704949,NA,NA,121990,1174680,8.6,9.2,30.2,13.3,20,39.4,18.3,25.2,64.4,1,7,33,125,0,3,16,56,NA,NA,2,7,9678,86180,510636,2587298,0,52271,371712,2086100,NA,NA,121990,1174680,12.3,16.2,41.2,16.3,22.5,49.7,20.4,27.7,72.2,2,13,38,134,1,5,19,58,NA,NA,2,7,20546,143890,568873,2696685,20546,79468,424841,2147817,NA,NA,121990,1174680
"49","Dispersed rural areas","LT",4460,546358,546358,4460,17.1,26.2,46.7,32.1,45.4,80.4,40.7,54.9,NA,0,1,6,23,0,1,3,10,NA,NA,1,2,0,17166,167987,640972.5,0,14204,152432,547975,NA,NA,261436,407689,16.4212186881129,25.7481486497864,42.4034460921227,30.3195985050095,43.3506451813647,NA,38.1617992232199,52.7355418974372,NA,0.5850559523243,1.86884606796276,7.06324424644647,22.4267879302582,0.365145197837315,1.04111406806526,3.21038586421357,9.68190819938575,NA,NA,NA,2.34730707704472,52376.8207695321,115674.603730521,262311.544717932,692955.116711021,50774.2090955015,109543.839142101,234825.431555866,603505.423442139,NA,NA,NA,450851.077452879,10.9,15.3,26.7,24.6,31.9,68.2,32.375,41.9,NA,0,1,5,19,0,0,2,8,NA,NA,1,2,0,6928,71425,431063,0,0,59325,376037,NA,NA,93747,207752,24.3,40.1,63.3,39.3,58.4,92.6,47.4,68,NA,1,2,8,26,0,1,4,11,NA,NA,1,3,9670.5,100781,396933,955838,0,93747,353162,836645,NA,NA,408266,669702
"50","Dispersed rural areas","LU",571,114963,114963,571,12,15.9,21.4,16.6,24.7,47.8,20.3,30.9,63.5,1,6,29,94,0,2,15,37,NA,1,2,5,11949,137905,528922,1653981,0,122709,438175,1271456,NA,92090,168049,645800,13.1931751954977,16.9641693414403,25.3858119568905,18.8265102685212,26.7710906987465,47.5690787470751,23.5511051381749,33.7761384097493,62.0461104877221,1.29407722484625,6.62138253177109,28.9048389481833,95.2148778302584,0.633403790784861,3.30527213103346,14.1021111140106,37.2490366465732,NA,NA,NA,6.19509755312579,37534.0384906448,143141.93003836,571188.681810669,1782699.71669146,33079.0258778911,121271.941502918,473329.021633047,1378785.55541348,NA,NA,NA,795619.319685464,8.8,11.75,14.55,13.1,19,37.9,16.6,23.75,53.5,0,2,16,90,0,1,7,35,NA,1,2,5,0,25186,282563,1540514.5,0,18600,219162,1087931,NA,92090,146848,497931,17.1,21.3,37.8,24.45,33.65,59.6,31.1,44.95,72.15,2,10,38,101,1,5,20,38,NA,1,3,7,92090,222113,777464,2008534,92090,186649,667463,1613909,NA,92090,335605,1056651
"51","Dispersed rural areas","LV",2212,281830,281830,2212,18.4,36.4,60.1,35.65,59.8,NA,47.7,72.6,NA,0,1,4,17,0,0,1,8,NA,NA,NA,1,0,8582,54655,738169,0,0,34869,670524,NA,NA,NA,554223,19.4040034772735,36.7207717418302,NA,34.9454937373594,NA,NA,45.629275804563,NA,NA,0.513316538338715,1.70099705496221,6.30024482844268,19.0024802185715,0.273278217365078,0.892882233970833,3.01560870028031,8.23632686371217,NA,NA,NA,NA,56111.0787034737,123076.029084909,268642.961136146,573736.146765781,54427.500372565,117588.446684171,246278.700007096,498733.015339034,NA,NA,NA,NA,10.2,18.6,31.6,25.6,38.1,NA,34.6,45.6,NA,0,1,3,12,0,0,1,4,NA,NA,NA,1,0,5929,31934,178321,0,0,21378,121906,NA,NA,NA,71867,28,53.5,84.4,45.825,78.675,NA,57.6,91.4,NA,1,2,8,25,0,1,4,11,NA,NA,NA,1,7590,46775,636923,842228,0,46775,610417,745551,NA,NA,NA,554223
"52","Dispersed rural areas","MT",47,8429,8429,47,6,6.6,10,9.9,10,NA,12.3,13.1,NA,4,7,8,9,3,6,6,6,1,1,1,1,288030,334327,339631,346624,285023,328665,328665,328665,258552,258552,258552,258552,5.91255190414047,16.0314746707795,18.1613002728675,16.4860600308459,18.9780875548701,NA,20.3593664728912,22.7965713607783,NA,3.46185787163365,5.97900106774232,7.58654644679084,9,2.63945901055878,4.49887293866414,5.16182228022304,6,NA,NA,NA,1,233775.870565903,265253.932020406,308734.924071657,346624,228980.650492348,256827.748368727,294518.384743149,328665,NA,NA,NA,258552,4.15,4.15,6.35,7.55,8.35,NA,10.05,11.1,NA,1.5,5,8,9,1,4,6,6,1,1,1,1,137877.5,305559.5,339631,346624,134381,300255.5,328665,328665,258552,258552,258552,258552,7.75,14.85,18.3,16.45,18.3,NA,19.35,22,NA,4,8,9,9,4,6,6,6,1,1,1,1,298987,339631,346624,346624,298987,328665,328665,328665,258552,258552,258552,258552
"53","Dispersed rural areas","NL",7730,1035612,1035612,7730,7.8,10.3,16.4,12,16,25.7,15,19.6,32.3,2,14,79,277,1,7,41,148,NA,3,10,35,50273,397716.5,2731623,10351870.5,43517,343998.5,2417808.5,9493501.5,NA,316751,1722766,7049534,8.51580427805008,11.0135334468894,18.2448198746249,12.8562010675813,16.579656087415,28.3260695125201,15.9090955879229,20.1816617613547,36.3325755205617,2.73772609819121,14.650013711699,77.522903365353,263.720842361811,1.61736731517209,8.20921928289746,42.0961701872902,138.092509549909,NA,NA,NA,NA,152524.404978892,638196.367651205,3128265.28194922,9460453.15531396,144782.687719918,593556.25457121,2882859.16911353,8593992.14635211,NA,NA,NA,NA,5.5,7,10.2,9.6,12.3,18.6,12.4,15.7,24.3,1,10,49,189,1,4,24,100,NA,1,5,22,18039,207315.25,1136811,5891711.25,10850,161730,897913.75,5228026.25,NA,163271,512119,3562456,10.7,14.3,24.5,15.1,20,36.1,18.2,23.7,44.8,4,19,104,347,2,11,58,182,NA,4,16,42,155411.5,750253,4717817.25,12817636.5,146620,695583.75,4451289.5,11700338,NA,625579,3767349,8941871.75
