"","lv1","lv2","n","TOT_P_2021","urban_pop","n_0","TIME_TOWN_5K_1_MED","TIME_TOWN_10K_1_MED","TIME_TOWN_50K_1_MED","TIME_TOWN_5K_2_MED","TIME_TOWN_10K_2_MED","TIME_TOWN_50K_2_MED","TIME_TOWN_5K_3_MED","TIME_TOWN_10K_3_MED","TIME_TOWN_50K_3_MED","N_TOWN_5K_15MN_MED","N_TOWN_5K_30MN_MED","N_TOWN_5K_60MN_MED","N_TOWN_5K_120MN_MED","N_TOWN_10K_15MN_MED","N_TOWN_10K_30MN_MED","N_TOWN_10K_60MN_MED","N_TOWN_10K_120MN_MED","N_TOWN_50K_15MN_MED","N_TOWN_50K_30MN_MED","N_TOWN_50K_60MN_MED","N_TOWN_50K_120MN_MED","POP_TOWN_5K_15MN_MED","POP_TOWN_5K_30MN_MED","POP_TOWN_5K_60MN_MED","POP_TOWN_5K_120MN_MED","POP_TOWN_10K_15MN_MED","POP_TOWN_10K_30MN_MED","POP_TOWN_10K_60MN_MED","POP_TOWN_10K_120MN_MED","POP_TOWN_50K_15MN_MED","POP_TOWN_50K_30MN_MED","POP_TOWN_50K_60MN_MED","POP_TOWN_50K_120MN_MED","TIME_TOWN_5K_1_wmean","TIME_TOWN_10K_1_wmean","TIME_TOWN_50K_1_wmean","TIME_TOWN_5K_2_wmean","TIME_TOWN_10K_2_wmean","TIME_TOWN_50K_2_wmean","TIME_TOWN_5K_3_wmean","TIME_TOWN_10K_3_wmean","TIME_TOWN_50K_3_wmean","N_TOWN_5K_15MN_wmean","N_TOWN_5K_30MN_wmean","N_TOWN_5K_60MN_wmean","N_TOWN_5K_120MN_wmean","N_TOWN_10K_15MN_wmean","N_TOWN_10K_30MN_wmean","N_TOWN_10K_60MN_wmean","N_TOWN_10K_120MN_wmean","N_TOWN_50K_15MN_wmean","N_TOWN_50K_30MN_wmean","N_TOWN_50K_60MN_wmean","N_TOWN_50K_120MN_wmean","POP_TOWN_5K_15MN_wmean","POP_TOWN_5K_30MN_wmean","POP_TOWN_5K_60MN_wmean","POP_TOWN_5K_120MN_wmean","POP_TOWN_10K_15MN_wmean","POP_TOWN_10K_30MN_wmean","POP_TOWN_10K_60MN_wmean","POP_TOWN_10K_120MN_wmean","POP_TOWN_50K_15MN_wmean","POP_TOWN_50K_30MN_wmean","POP_TOWN_50K_60MN_wmean","POP_TOWN_50K_120MN_wmean","TIME_TOWN_5K_1_Q1","TIME_TOWN_10K_1_Q1","TIME_TOWN_50K_1_Q1","TIME_TOWN_5K_2_Q1","TIME_TOWN_10K_2_Q1","TIME_TOWN_50K_2_Q1","TIME_TOWN_5K_3_Q1","TIME_TOWN_10K_3_Q1","TIME_TOWN_50K_3_Q1","N_TOWN_5K_15MN_Q1","N_TOWN_5K_30MN_Q1","N_TOWN_5K_60MN_Q1","N_TOWN_5K_120MN_Q1","N_TOWN_10K_15MN_Q1","N_TOWN_10K_30MN_Q1","N_TOWN_10K_60MN_Q1","N_TOWN_10K_120MN_Q1","N_TOWN_50K_15MN_Q1","N_TOWN_50K_30MN_Q1","N_TOWN_50K_60MN_Q1","N_TOWN_50K_120MN_Q1","POP_TOWN_5K_15MN_Q1","POP_TOWN_5K_30MN_Q1","POP_TOWN_5K_60MN_Q1","POP_TOWN_5K_120MN_Q1","POP_TOWN_10K_15MN_Q1","POP_TOWN_10K_30MN_Q1","POP_TOWN_10K_60MN_Q1","POP_TOWN_10K_120MN_Q1","POP_TOWN_50K_15MN_Q1","POP_TOWN_50K_30MN_Q1","POP_TOWN_50K_60MN_Q1","POP_TOWN_50K_120MN_Q1","TIME_TOWN_5K_1_Q3","TIME_TOWN_10K_1_Q3","TIME_TOWN_50K_1_Q3","TIME_TOWN_5K_2_Q3","TIME_TOWN_10K_2_Q3","TIME_TOWN_50K_2_Q3","TIME_TOWN_5K_3_Q3","TIME_TOWN_10K_3_Q3","TIME_TOWN_50K_3_Q3","N_TOWN_5K_15MN_Q3","N_TOWN_5K_30MN_Q3","N_TOWN_5K_60MN_Q3","N_TOWN_5K_120MN_Q3","N_TOWN_10K_15MN_Q3","N_TOWN_10K_30MN_Q3","N_TOWN_10K_60MN_Q3","N_TOWN_10K_120MN_Q3","N_TOWN_50K_15MN_Q3","N_TOWN_50K_30MN_Q3","N_TOWN_50K_60MN_Q3","N_TOWN_50K_120MN_Q3","POP_TOWN_5K_15MN_Q3","POP_TOWN_5K_30MN_Q3","POP_TOWN_5K_60MN_Q3","POP_TOWN_5K_120MN_Q3","POP_TOWN_10K_15MN_Q3","POP_TOWN_10K_30MN_Q3","POP_TOWN_10K_60MN_Q3","POP_TOWN_10K_120MN_Q3","POP_TOWN_50K_15MN_Q3","POP_TOWN_50K_30MN_Q3","POP_TOWN_50K_60MN_Q3","POP_TOWN_50K_120MN_Q3"
"63","Cities","ITI",740,3802897,3802897,740,0,0,0,13.8,18.1,33.7,17.1,22,59.7,2,10,52,99,1,6,25,44,1,1,3,5,2346990,2435100,3147692,3838611,2346990,2404604,2940671,3446397,2346990,2346990,2421730,2623970,0,0,0,14.4729638483503,18.0786676315451,35.3319807767605,17.6083842134036,22.5033572037318,NA,2.06433043019572,10.4221889259688,46.674272797817,96.2064718029439,1.5051356899753,6.04190436922168,22.8353060837567,42.2431030869361,NA,1.36721005065349,2.49383167621947,5.65638485607157,1613077.22022632,1782722.30277286,2459229.66285019,3360841.36018409,1609344.01859714,1751339.08070768,2288716.81338464,2982569.26509369,NA,1648726.75090911,1823955.59956633,2180792.14534078,0,0,0,10.9,13.375,23.5,14.075,17.4,55.4,1,7,35,92,1,4,19,41,1,1,2,5,147353,376076,1090369,2870389,147353,355914,990432,2445637,147353,243562,616118,1602679,0,0,0,17.3,22.4,42.4,20,26.5,64.3,3,14,57,101,2,8,27,44,1,2,3,5,2359116,2530481,3227885,3882089,2346990,2502798,3012853,3489503,2346990,2346990,2487224,2623970
"64","Cities","LT0",182,908864,908864,182,0,0,0,13.5,18.45,68.55,19.1,31.1,NA,2,4,12,25,1,2,4,9,1,1,1,2,268851,278667,415059,933987,261436,261436,353249,814794,261436,261436,261436,669702,0,0,0,15.4920167373777,23.0324292743469,70.1058842687135,23.4952571561862,32.0482876425956,NA,1.65551611682276,4.11430863143441,11.3357422012534,23.95787928667,1.38093818217027,2.22341186360116,4.47964271882262,9.04831305893951,1,1,1.11582260932329,2.35393414196183,293915.817407225,320136.841417418,433636.782915816,829568.493071571,291758.359423412,304491.969465178,383662.861148643,724137.258360987,283954.279959378,283954.279959378,326235.306748865,574542.559744912,0,0,0,10.5,13.425,63.75,17.1,24.925,NA,1,3,7,25,1,1,4,8,1,1,1,2,149217,159830,213358,659901,149217,159830,208122,555758,149217,149217,149217,407689,0,0,0,17.45,36.8,79.15,28.1,39.175,NA,2,5,13,27,2,3,5,10,1,1,1,3,425140,459138,525872,1053883,425140,442460,453710,920657,408266,408266,408266,763449
"65","Cities","LU0",28,122012,122012,28,0,0,0,9.55,17.4,36.9,17.4,19.85,45.45,2,15,41.5,92,1,9,21,37,1,1,3,5,100700,300279.5,826118.5,1614337,92090,266073,690778,1230672,92090,92090,335605,645800,0,0,0,9.15252680064256,17.2005147034718,36.9208372946923,17.0637338950267,19.436117758909,45.012379929843,2.34459725272924,14.6306101039242,41.9024112382389,91.902943972724,1.34459725272924,8.275341769662,21.515457495984,36.4367439268269,1,1,3.20236534111399,4.65470609448251,106203.736288234,289149.198496869,850591.154222535,1547732.46352818,97593.736288234,247015.19380061,716457.912934793,1156708.26972757,92090,92090,357373.03501295,575834.131806708,0,0,0,7.975,14.8,34.275,14.8,17.675,42.6,2,13,40.75,92,1,7,20.75,36,1,1,3,4,100700,245532,815500.25,1421678,92090,205316,684949.25,1028045,92090,92090,335605,443173,0,0,0,11.1,19.875,38.325,19.525,21.7,47.6,3,16,43.25,93,2,9,22.25,37,1,1,3.25,5,115744,313374,873920.25,1627704.25,107134,267664,733912,1230672,92090,92090,362497,645800
"66","Cities","LV0",138,625504,625504,138,0,0,0,15.85,16.9,NA,21.1,21.65,NA,1,6,16,25,1,5,10,10,1,1,1,1,554223,625325.5,761358,828691,554223,616812,723788,723788,554223,554223,554223,554223,0,0,0,15.6067719790761,22.5813264183762,NA,26.4904894293242,30.8555699084258,NA,1.47937503197422,5.28168644804829,13.5989266255691,23.1996486033662,1.39726684401698,4.14635717757201,8.46145348391057,9.77335076993912,1,1,1,1.08210818795723,473893.849230381,529565.609096025,640157.181896519,734824.538172418,473150.359588428,522268.934695861,606466.717335141,641481.231077659,466102.76815496,466102.76815496,466102.76815496,478354.705637374,0,0,0,11.725,13.875,NA,19.4,19.625,NA,1,3,14,24.25,1,3,10,10,1,1,1,1,554223,592201,747815,823149.5,554223,592201,723788,723788,554223,554223,554223,554223,0,0,0,18.25,20.55,NA,24.95,25.55,NA,2,7,16,26,2,5,10,11,1,1,1,1,571594,641641,762139,843420,571594,628749,723788,745551,554223,554223,554223,554223
"67","Cities","MT0",60,292206,292206,60,0,0,0,9.3,9.45,NA,10.9,11.5,NA,4.5,8,8,9.5,4,6,6,6.5,1,1,1,1,304056,339631,339631,354904.5,298987,328665,328665,336945.5,258552,258552,258552,258552,0,0,0,9.37277057965956,9.53773502255258,NA,11.0612656824295,11.6800188907825,NA,4.50601630356666,7.93416972957434,8.13160236271671,9.60330041135363,3.93095624319829,6,6,6.60330041135363,1,1,1,1,303577.374068294,339281.836245662,340551.295322478,356615.258112428,300347.854879777,328665,328665,338656.258112428,258552,258552,258552,258552,0,0,0,7.5,7.95,NA,9.575,10.2,NA,4,8,8,9,4,6,6,6,1,1,1,1,298987,339631,339631,346624,298987,328665,328665,328665,258552,258552,258552,258552,0,0,0,10.7,10.75,NA,12.325,13.225,NA,5,8,8,10,4,6,6,7,1,1,1,1,310153,339631,339631,363185,304491,328665,328665,345226,258552,258552,258552,258552
"68","Cities","NL1",83,333687,333687,83,0,0,0,12.3,18.2,26.4,15.6,22.3,58.2,2,12,42,113,1,5,20,51,1,2,3,9,96761,292287,742192,2073313,86209,247839,589210,1700246,86209,234143,320352,913032,0,0,0,11.9108751614537,18.3878110324945,31.7932877217272,15.1336417061498,21.9488889288465,55.1301111520676,2.50645664949489,12.2102898824347,40.2183303514971,117.085115692251,1.02461588254862,5.25989025643792,18.395106791694,51.6731847509792,1,1.67307986226614,2.64470297014867,6.98226481702913,140790.423465703,301281.998846224,729467.769343726,1951236.99199849,129591.175610677,251889.566977437,577330.223568794,1492889.39051866,129290.241519748,191196.909798704,296053.46358114,689901.552373931,0,0,0,9.4,16.7,23.85,13.05,20.75,48.85,1,10.5,36.5,108,1,4,16,48,1,1,2,5,61351,261518.5,684809.5,1696704,61351,221223,535521.5,1233732,61351,86209,259001,487523,0,0,0,16,19.8,44.9,18.05,24.4,62,3,13,44,138.5,1,6,21.5,61.5,1,2,3,10,188589,342131,799783,2443079.5,172792,283593,634828,1892197,172792,234143,320352,973512
"69","Cities","NL2",353,1266867,1266867,353,0,0,0,11.5,15.1,18.2,14,17.5,25.6,3,18,90,297,1,10,55,156,1,3,13,38,177917,492730,3070701,10209159,168140,442443,2783925,9395979,151888,324652,2202078,6874383,0,0,0,12.5873894418278,14.9412111926508,18.3135854039927,14.7859976619487,18.1803237435343,26.6207279848634,3.23131946763157,17.1619364937282,95.5382759200453,317.187864235156,2.11000207598746,9.41269683400073,50.8704631188594,165.703370598492,1.30381721206725,3.27811759245446,13.1364705213728,37.5356947493304,178590.021632894,669708.999216177,3466767.03128663,11434273.1064824,169984.163088154,614355.051505801,3156340.77564969,10388575.6410657,155773.079878945,495201.361708846,2374143.17262428,7797580.54751998,0,0,0,9.4,10.8,14.2,12.1,13.6,22.5,1,11,81,274,1,6,37,141,1,2,9,31,122809,401620,2062463,8734102,105177,348674,1752325,7682451,105177,258906,1179421,5405526,0,0,0,15.9,19.3,21.2,17.7,22.6,30.6,4,22,112,364,3,11,61,192,2,4,16,46,210321,714175,4407921,14602383,199283,643809,4125301,13423556,177917,462528,3269463,10444985
"70","Cities","NL3",1115,5339478,5339478,1115,0,0,0,10.2,10.7,11.7,12.7,13.6,16.6,4,20,85,238,3,14,58,144,2,7,21,38,1013993,2262336,5659142,9887048,1013993,2232870,5469709,9233943,996871,2043800,4668535,6959242,0,0,0,10.8738396150335,11.8308907724688,12.9651712021288,13.6440249402657,14.55573160897,16.7862396848531,3.47327809946965,19.8092894099386,88.3581123473119,239.792948112156,2.92636808317218,14.4334539818312,59.6675189971754,143.009000879861,2.17671146879901,7.28378897712473,21.4628536722129,38.102394840844,940095.646965864,2134961.51120915,5645246.5691075,9836759.7894944,936229.873013617,2095987.30042244,5442969.68577883,9161509.77832646,917973.136231669,1921435.01516159,4573393.96690838,6895067.49781795,0,0,0,8.4,8.7,9.2,10.9,11.4,13.2,2,16,75,211,2,12,51,130,1,6,19,36,408879,1778041,5133272,9157498,403765,1743261,4957836,8595813,403765,1586740,4193558,6538565,0,0,0,12.3,13.5,15.75,15.3,16.7,20,5,23,100,261.5,4,17,66,154,3,9,24,40,1173464.5,2484571,6054345.5,10490654.5,1168658,2460726,5841895.5,9705409,1143052,2265607,4918198.5,7281673
"71","Cities","NL4",489,1563102,1563102,489,0,0,0,10.7,12.6,15.8,13.1,15.5,24.9,4,21,112,333,2,12,54,178,1,4,14,41,228015,832655,4191095,13454550,215382,775383,3855147,12390903,198380,625924,3004053,9592895,0.0448423711312506,0.0448423711312506,0.0448423711312506,10.7918219028573,12.7026052042669,16.1838144919525,13.1073465455229,15.716455100179,24.9109395292182,3.76118768960695,21.6539119008229,110.519461941703,337.010909716704,2.35421744710198,11.7209094480079,55.7983093873592,172.887400822211,1.42573421312237,3.82948393642897,13.7922867477618,41.1466622139822,224323.457160185,804215.00672125,4061416.39675018,13766712.0204433,214780.638928234,737702.286125282,3692623.30591862,12646003.0173725,196573.879561922,576170.753532399,2846356.81064895,10007592.9559223,0,0,0,9.1,10.6,12.9,11.5,13.7,20.2,3,18,105,299,2,9,50,147,1,3,11,34,149022,606311,3038739,11857182,143955,542879,2622949,10779295,131908,428747,1758857,8591588,0,0,0,12.4,14.5,19.1,14.7,17.5,28.4,5,25,121,379,3,13,62,196,2,4,17,49,278625,944224,4641983,15515451,265229,869913,4287344,14286837,265229,667104,3298686,11332623
"72","Cities","NO0",385,1340655,1340655,385,0,0,0,14.4,16.3,16.85,21,25.8,NA,2,5,15,34,1,3,8,17,1,2,2,2,665714,762411,893663,1088148,665714,746749,842393,973485,665714,735881,735881,735881,0,0,0,14.6288353827047,24.1614630162122,NA,22.2218590912651,54.8788484733209,NA,1.70860288441098,5.37779294449355,13.5936068563501,24.8788390749298,1.54674468823075,3.33509292099757,6.90419235373754,12.6168857759826,1.26447520055495,1.60841156002103,1.63707217740582,1.63707217740582,497607.920008503,555233.790764962,656728.271199526,773393.415672936,496513.131561811,541555.314664847,609269.885867729,690601.871555322,491811.886950782,516279.367839601,518290.397379639,518290.397379639,0,0,0,11.3,11.8,11.65,17.2,20.5,NA,1,4,6,8,1,1,2,2,1,1,1,1,147483,166511,190338,200770,147483,147483,158180,158180,144082,144082,144082,144082,0,0,0,17.8,33.4,24.05,26.1,120.4,NA,2,7,18,35,2,4,10,18,1,2,2,2,692943,777576,928235,1102892,692943,761825,876124,989794,665714,735881,735881,735881
"73","Cities","PL2",574,2526667,2526667,574,0,0,0,12.1,12.95,17.2,16.05,17.9,27.4,2,13,58,122,2,9,40,74,1,3,8,14,1224742,1578510,2952662,4736883,1224742,1546852,2834751,4401003,1214540,1419432,2156971,3117732,0,0,0,13.0677740279981,14.8225764218237,29.2293454974478,17.7210218441924,20.3260410651661,36.2247872790518,2.27943254888753,11.045018595644,47.4540768530242,111.091932177845,2.02213667254134,8.19793744090535,31.1028034165167,66.5816492636347,1.3510684233419,2.3451230415405,6.92047428489785,12.5648263107089,875362.342285707,1137775.83035477,2780314.04381701,4350287.41769295,873736.091230067,1119332.44153385,2674095.07197545,4049629.0447558,862287.129656975,995741.745564809,2148965.88344408,2908498.87510899,0,0,0,9.2,9.6,11.525,13.1,14.4,21.825,1,5,33,99,1,4,19,59,1,1,4,12,669628,709718,2418569,4136748,669628,709718,2320657.25,3861404,669628,669628,2026255,2893273,0,0,0,15.975,16.775,47.95,20,21.8,50.075,3,16,63,124,3,13,43,76,2,4,9,14,1311895,1692976,3389781.5,4764075.25,1304947,1677930,3265258,4436569.75,1304947,1488820,2524576,3117732
"74","Cities","PL4",297,1372915,1372915,297,0,0,0,15.3,22.4,47.1,19.9,24.5,93.25,1,6,17,58,1,3,10,32,1,1,2,4,297594,398452,565106,1508854,297594,386464,533178,1263778,297594,297594,359952,715954,0,0,0,16.7026261640378,22.4190737226995,49.1315602204069,21.5784475368104,25.3398831682952,NA,1.71992803633146,6.18852004676182,18.879733268265,55.7692843329704,1.24244691040596,2.75757712604203,9.37337926965617,27.9040945724972,1,1.09423161666964,1.87029422797478,4.55298325096601,303600.638304629,366469.30383527,628203.866751401,1393294.32585921,300865.125226981,342525.881181282,559710.705272358,1195091.60542277,296610.963838257,303322.445303606,408323.464542962,751254.292822935,0,0,0,11.5,17.4,42.9,16.1,19.4,79.45,1,3,12,44,1,2,7,21,1,1,2,3,100432,125431,285740,975704,100432,109321,270323,825695,100432,101869,146940,469273,0,0,0,20.5,27.7,53.6,29.2,32.4,100.1,2,10,28,68,1,3,11,33,1,1,2,5,541835,624009,889738,1578581,536316,575340,765058,1327092,536316,536316,586643,785681
"75","Cities","PL5",205,991307,991307,205,0,0,0,15.2,16,51.5,19.3,21.2,59.9,1,6,22,83,1,5,12,45,1,1,3,9,102499,224644,814211,2052823,102499,216335,729813,1806801,102499,167789,501388,1119290,0,0,0,15.8267912967426,16.8025661071696,45.273849372596,19.379708506043,22.1333424458821,57.7908036561832,1.84925860505373,5.57376271931904,22.4727294369958,83.5890425468599,1.8170415421257,4.51113529915556,12.6572878028704,45.4430524549912,1,1.28172604450488,2.69270569056811,9.54656932716101,304701.133971615,373105.541858375,734695.289418919,2260158.11044006,304485.362863371,366366.518744445,667808.755739645,2006425.13393429,290246.877015899,312237.862799314,476145.621599565,1310709.94905312,0,0,0,12,12.1,25.1,16.2,16.8,52.5,1,4,18,80,1,3,10,41,1,1,2,9,79458,139454,446289,2015107,74165,131066,390175,1784850,72352,102499,227476,1106756,0,0,0,19.5,22,57.8,23.2,29.5,65.3,2,7,25,85,2,6,14,46,1,2,3,10,514001,588266,972313,2127931,514001,582281,901878,1886519,501388,501388,653096,1194508
"76","Cities","PL6",323,1618081,1618081,323,0,0,0,17.2,21.9,28,21,31.2,47.3,1,5,18,42,1,2,11,23,1,2,4,6,182677,354014,793065,1396420,174625,339401,738396,1255376,174625,339401,615195,882982,0,0,0,17.7119505760218,23.4017452154744,35.309392607663,22.0263729689676,30.7194050854067,NA,1.61250827368964,5.04613736889562,17.3931682035695,45.2534514650379,1.3467706499242,3.3696020162155,10.4165675265948,23.4670180293817,1.11576614520534,1.54569579644035,3.51475729583377,6.10242997723847,254609.185116196,370388.951827504,762578.98055907,1416228.06118173,252502.981327882,357870.348032021,712210.5649643,1261919.20418508,245327.834715938,313708.931814909,547925.472396623,873437.722568895,0,0,0,12.4,15.25,20.4,16,19.95,41.8,1,3,15,38,1,2,7,22,1,1,3,5,99757,130584,563128,1373546,99757,114527,521027.5,1184522,99757,114527,377353,815157,0,0,0,22.9,29,44.45,26.7,39.3,55.65,2,7,22,56,1,6,14,25,1,2,4,8,419758,669573,1061481,1474345,419758,653533,1009831.5,1346531,419758,563860,729722,906312
"77","Cities","PL7",205,1038570,1038570,205,0,0,0,17,17.1,17.6,20.4,21.4,25.2,1,6,19,50,1,5,14,34,1,3,5,9,682838,827317,1143072,1895615,682838,820695,1106745,1782112,682838,793101,911309,1252402,0,0,0,17.7136112154212,20.3137307066447,25.5567352224694,21.0659613699606,25.2831961254417,35.5109997400271,1.5574771079465,5.26599170012614,17.8300210866865,49.006710188047,1.5574771079465,4.00459670508488,12.8788979077,31.8953176001618,1.32618504289552,2.51131459603108,4.66559885226802,8.37234177763656,517004.844258933,613912.901164101,1016266.62223442,2268758.15324244,517004.844258933,605674.92951751,981583.454873528,2154530.20898447,513940.143611889,584815.607483367,815328.424571285,1654827.43949469,0,0,0,12.4,12.4,12.9,16.7,16.7,21.8,1,4,15,48,1,2,11,30,1,2,4,8,165975,178628,1062277,1806868,165975,165975,1025950,1696196,165975,165975,857922,1230995,0,0,0,22.2,26.6,26.6,25.6,30.8,40.4,2,6,21,51,2,5,15,35,2,3,6,9,734047,834241,1201587,3485456,734047,820695,1167274,3383024,734047,793101,962518,2858928
"78","Cities","PL8",230,1013751,1013751,230,0,0,0,17.45,34.5,63.4,23.4,42.2,83.4,1,3,9,29,1,1,5,16,1,1,1,4,286342,297852,381395,741985.5,286342,286342,335507,673836.5,286342,286342,286342,395793,0,0,0,19.7059400188015,31.9969325800912,63.3152955706086,26.4289099591517,41.6019522545477,NA,1.42635223047869,3.03027666557172,10.7082330868231,30.3799463576361,1.02963252317384,1.44293026591342,5.71667796135343,16.8764667063214,1,1,1.32743543532879,4.32829856641325,206616.484464134,226521.545122027,357368.485465366,835416.738132934,204419.760879151,216448.151279752,323329.311007338,744047.049148164,203322.705606209,203322.705606209,230192.980767467,502159.417921166,0,0,0,13.425,25.775,59.525,19.925,37.45,65.25,1,2,8,20,1,1,4,12,1,1,1,3,61052,62184,182696,604706,61052,61052,177325,552298,61052,61052,114339,395793,0,0,0,28.6,39.925,68.075,34.375,46,94.1,2,4,14,38,1,2,8,21,1,1,2,6,323474,365786,508256,1081739,323474,360496,470898,981330,323474,323474,323474,691967
"79","Cities","PL9",387,2212350,2212350,387,0,0,0,13.4,14.4,30,17.8,20.2,76.8,2,10,34,60,2,7,22,38,1,1,2,5,1739415,1884578,2268011,2971799,1739415,1864117,2186085,2818928,1727690,1727690,1781076,2125962,0,0,0,15.1959980563654,16.1787962573734,31.7187947657468,19.2141393088797,21.4938466788709,78.5090058083034,1.86651162790698,9.39802110877574,30.7910502406943,59.2804691843515,1.60725879720659,6.910029606527,20.2966745768075,37.5931344497932,1.06220399123104,1.53423960946505,1.91098379551156,5.33301737970936,1523900.7458196,1657725.52048139,2011906.01950731,3004536.062072,1522181.12845978,1641030.09567971,1940463.45854679,2853842.44179809,1514321.21385857,1539521.30737361,1563071.84189843,2199866.59384591,0,0,0,10.8,11.55,23.65,15.15,17.3,72.3,1,7,31,56,1,5,21,37,1,1,2,5,1727690,1832793,2231505,2930925,1727690,1819417,2163121,2777038,1727690,1727690,1781076,2125962,0,0,0,17.2,17.55,36.85,20.85,23.35,83.8,2,11.5,35,62,2,8,23,39,1,2,2,6,1747430,1913397,2303949.5,3007866,1740614,1895039,2225464,2843702,1727690,1781076,1781076,2178833
"80","Cities","PT1",719,3367575,3367575,719,0,0,0,12.4,15.9,19.2,16.5,20.9,26.8,2,12,32,51,1,6,16,22,1,3,5,5,946303,1967250,2513302,2681003,940843,1946095,2418346,2501580,940843,1934885,2232564,2232564,0,0,0,12.9696899994803,16.2099583231257,19.5634226409212,16.5695632910923,20.6156468378581,26.3160130360868,2.09999153693682,11.6083760569549,34.0361259957091,52.9734972495045,1.59660170894486,6.47693310468215,16.1275879527553,21.2881322613453,1.30996013451816,3.12305531428402,4.61070176610766,4.79784860025389,1276154.20112425,1721965.95408239,2182967.87380266,2400253.40541547,1272689.60339829,1684923.1108786,2057671.3373279,2179088.31755017,1268155.49891005,1621612.99155772,1832041.88049205,1867565.60872052,0,0,0,9,10.8,14.4,13.6,17.85,22.2,1,9,30,47,1,4,15,20,1,2,4,4,899795,1080383,1572966,1774362,887334,1050066,1394442,1488272,887334,1006966,1111960,1111960,0,0,0,15.7,20.05,23.5,19.3,24,31.05,3,14,41,61,2,8,17,22,2,4,5,5,1752933,2220184,2535985,2704397,1746610,2190807,2418346,2512606,1746610,2149402,2232564,2232564
"81","Cities","PT3",43,124579,124579,43,0,0,0,12.7,12.7,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,1,1,1,155124,155124,155124,155124,155124,155124,155124,155124,134584,134584,134584,134584,0,0,0,12.6812335947471,12.6812335947471,NA,NA,NA,NA,1.73729119675066,2,2,2,1.73729119675066,2,2,2,1,1,1,1,149727.961181258,155124,155124,155124,149727.961181258,155124,155124,155124,134584,134584,134584,134584,0,0,0,10.6,10.6,NA,NA,NA,NA,1,2,2,2,1,2,2,2,1,1,1,1,134584,155124,155124,155124,134584,155124,155124,155124,134584,134584,134584,134584,0,0,0,16.6,16.6,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,1,1,1,155124,155124,155124,155124,155124,155124,155124,155124,134584,134584,134584,134584
"82","Cities","RO1",196,1118853,1118853,196,0,0,0,17.65,23.2,74.35,24.1,44.55,110.5,1,3,9,29,1,2,5,16,1,1,1,3,177877,177877,246538,812212,177877,177877,222354,717349,177877,177877,177877,440920,0,0,0,21.2766376816257,31.5643253403262,71.4974599880413,27.8750614245124,46.8866645573637,NA,1.33172096781257,3.29295090597246,8.67325019461895,30.8968649143364,1.17350983551905,1.88129986691728,4.13502041823189,14.7604189290282,1,1,1.25995282668948,2.76432650223041,192460.836806086,210932.11171262,292895.07311595,764636.527696668,191564.400405594,202002.24111836,261775.310936289,655150.908415136,189023.797119908,189023.797119908,213379.301978008,409509.777505177,0,0,0,13.9,17.175,59.325,20.45,35.8,105.075,1,2,7,25,1,1,2,15,1,1,1,2,135522,135522,202070,704853,129986,129986,168999,588993,129986,129986,129986,331928,0,0,0,26.725,42.8,90.625,36.325,60.05,124.725,2,4,10,35,1,2,6,17,1,1,2,3,240538,294510,386923,870194.25,240538,280818,346883,749271,236719,236719,286983,485844
"83","Cities","RO2",210,1430561,1430561,210,0,0,0,18.4,36.1,84.4,34.85,59.35,103.4,1,2,6,23,1,1,3,11,1,1,1,3,174499,282741,305985,670490,174499,277503,277503,580918,174499,270708,270708,356349,0,0,0,19.7121118218657,38.1618277724613,76.327919256851,33.0783431115486,56.6114047565955,NA,1.38980022522633,3.14624682205093,7.23214529125287,22.7581920659098,1.19661167891478,1.90390203563497,3.62160159545801,10.4109010381242,1,1.24910437234064,1.33681471814204,3.32678368835722,188183.771616869,254062.957213289,316292.32086573,813863.411382667,186998.729018895,245635.961970164,291612.416524706,728931.593421742,184262.630443581,234525.915494691,240671.886345986,571602.950974478,0,0,0,14.225,18.125,46.725,25.25,43.225,97.5,1,2,5,17,1,1,2,9,1,1,1,2,97849,104757.5,193958.25,515238,97849,98591,157244,434535,80722.75,80722.75,113173,277503,0,0,0,25.35,51.225,107.85,37.975,73.9,120.7,2,3.75,9.5,25,1,2,4,12,1,1,2,5,277503,353291,431904,904081,277503,333034,413783,805730,270708,277503,277503,671476
