id,latitude,longitude,year,camp_ouvert
83,42.774518,2.873391,2011,0
83,42.774518,2.873391,2012,0
83,42.774518,2.873391,2013,0
84,42.725239,2.873973,1980,
84,42.725239,2.873973,1981,
84,42.725239,2.873973,1982,
84,42.725239,2.873973,1983,
84,42.725239,2.873973,1984,
84,42.725239,2.873973,1985,
84,42.725239,2.873973,1986,
84,42.725239,2.873973,1987,
84,42.725239,2.873973,1988,
84,42.725239,2.873973,1989,
84,42.725239,2.873973,1990,
84,42.725239,2.873973,1991,
84,42.725239,2.873973,1992,
84,42.725239,2.873973,1993,
84,42.725239,2.873973,1994,
84,42.725239,2.873973,1995,
84,42.725239,2.873973,1996,
84,42.725239,2.873973,1997,
84,42.725239,2.873973,1998,0
84,42.725239,2.873973,1999,1
84,42.725239,2.873973,2000,1
84,42.725239,2.873973,2001,1
84,42.725239,2.873973,2002,1
84,42.725239,2.873973,2003,1
84,42.725239,2.873973,2004,1
84,42.725239,2.873973,2005,1
84,42.725239,2.873973,2006,1
84,42.725239,2.873973,2007,1
84,42.725239,2.873973,2008,1
84,42.725239,2.873973,2009,1
84,42.725239,2.873973,2010,1
84,42.725239,2.873973,2011,1
84,42.725239,2.873973,2012,1
84,42.725239,2.873973,2013,1
84,42.725239,2.873973,2014,1
84,42.725239,2.873973,2015,1
84,42.725239,2.873973,2016,
85,48.057957,-1.737676,1980,
85,48.057957,-1.737676,1981,
85,48.057957,-1.737676,1982,
85,48.057957,-1.737676,1983,
85,48.057957,-1.737676,1984,
85,48.057957,-1.737676,1985,
85,48.057957,-1.737676,1986,
85,48.057957,-1.737676,1987,
85,48.057957,-1.737676,1988,
85,48.057957,-1.737676,1989,
85,48.057957,-1.737676,1990,
85,48.057957,-1.737676,1991,
85,48.057957,-1.737676,1992,
85,48.057957,-1.737676,1993,
85,48.057957,-1.737676,1994,
85,48.057957,-1.737676,1995,
85,48.057957,-1.737676,1996,
85,48.057957,-1.737676,1997,
85,48.057957,-1.737676,1998,
85,48.057957,-1.737676,1999,
85,48.057957,-1.737676,2000,
85,48.057957,-1.737676,2001,
85,48.057957,-1.737676,2002,
85,48.057957,-1.737676,2003,
85,48.057957,-1.737676,2004,
85,48.057957,-1.737676,2005,
85,48.057957,-1.737676,2006,
85,48.057957,-1.737676,2007,1
85,48.057957,-1.737676,2008,1
85,48.057957,-1.737676,2009,1
85,48.057957,-1.737676,2010,1
85,48.057957,-1.737676,2011,1
85,48.057957,-1.737676,2012,1
85,48.057957,-1.737676,2013,1
85,48.057957,-1.737676,2014,1
85,48.057957,-1.737676,2015,1
85,48.057957,-1.737676,2016,1
85,48.057957,-1.737676,2017,1
85,48.057957,-1.737676,2018,
86,49.346165,1.057856,1980,
86,49.346165,1.057856,1981,
86,49.346165,1.057856,1982,
86,49.346165,1.057856,1983,
86,49.346165,1.057856,1984,
86,49.346165,1.057856,1985,
86,49.346165,1.057856,1986,
86,49.346165,1.057856,1987,
86,49.346165,1.057856,1988,
86,49.346165,1.057856,1989,
86,49.346165,1.057856,1990,
86,49.346165,1.057856,1991,
86,49.346165,1.057856,1992,
86,49.346165,1.057856,1993,
86,49.346165,1.057856,1994,
86,49.346165,1.057856,1995,
86,49.346165,1.057856,1996,
86,49.346165,1.057856,1997,
86,49.346165,1.057856,1998,
86,49.346165,1.057856,1999,
86,49.346165,1.057856,2000,
86,49.346165,1.057856,2001,
86,49.346165,1.057856,2002,
86,49.346165,1.057856,2003,
86,49.346165,1.057856,2004,1
86,49.346165,1.057856,2005,1
86,49.346165,1.057856,2006,1
86,49.346165,1.057856,2007,1
86,49.346165,1.057856,2008,1
86,49.346165,1.057856,2009,1
86,49.346165,1.057856,2010,1
86,49.346165,1.057856,2011,1
86,49.346165,1.057856,2012,1
86,49.346165,1.057856,2013,1
86,49.346165,1.057856,2014,1
86,49.346165,1.057856,2015,1
86,49.346165,1.057856,2016,1
86,49.346165,1.057856,2017,1
86,49.346165,1.057856,2018,
87,47.59463,7.5576,1980,
87,47.59463,7.5576,1981,
87,47.59463,7.5576,1982,
87,47.59463,7.5576,1983,
87,47.59463,7.5576,1984,
87,47.59463,7.5576,1985,
87,47.59463,7.5576,1986,
87,47.59463,7.5576,1987,
87,47.59463,7.5576,1988,
87,47.59463,7.5576,1989,
87,47.59463,7.5576,1990,
87,47.59463,7.5576,1991,
87,47.59463,7.5576,1992,
87,47.59463,7.5576,1993,
87,47.59463,7.5576,1994,
87,47.59463,7.5576,1995,
87,47.59463,7.5576,1996,
87,47.59463,7.5576,1997,
87,47.59463,7.5576,1998,
87,47.59463,7.5576,1999,
87,47.59463,7.5576,2000,
87,47.59463,7.5576,2001,1
87,47.59463,7.5576,2002,1
87,47.59463,7.5576,2003,1
87,47.59463,7.5576,2004,1
87,47.59463,7.5576,2005,1
87,47.59463,7.5576,2006,1
87,47.59463,7.5576,2007,1
87,47.59463,7.5576,2008,1
87,47.59463,7.5576,2009,1
87,47.59463,7.5576,2010,1
87,47.59463,7.5576,2011,1
87,47.59463,7.5576,2012,1
87,47.59463,7.5576,2013,1
87,47.59463,7.5576,2014,1
87,47.59463,7.5576,2015,1
87,47.59463,7.5576,2016,
88,43.3961556,3.6621442,1980,
88,43.3961556,3.6621442,1981,
88,43.3961556,3.6621442,1982,
88,43.3961556,3.6621442,1983,
88,43.3961556,3.6621442,1984,
88,43.3961556,3.6621442,1985,
88,43.3961556,3.6621442,1986,
88,43.3961556,3.6621442,1987,
88,43.3961556,3.6621442,1988,
88,43.3961556,3.6621442,1989,
88,43.3961556,3.6621442,1990,
88,43.3961556,3.6621442,1991,
88,43.3961556,3.6621442,1992,
88,43.3961556,3.6621442,1993,
88,43.3961556,3.6621442,1994,
88,43.3961556,3.6621442,1995,
88,43.3961556,3.6621442,1996,
88,43.3961556,3.6621442,1997,
88,43.3961556,3.6621442,1998,
88,43.3961556,3.6621442,1999,
88,43.3961556,3.6621442,2000,
88,43.3961556,3.6621442,2001,-1
88,43.3961556,3.6621442,2002,1
88,43.3961556,3.6621442,2003,1
88,43.3961556,3.6621442,2004,1
88,43.3961556,3.6621442,2005,1
88,43.3961556,3.6621442,2006,1
88,43.3961556,3.6621442,2007,1
88,43.3961556,3.6621442,2008,1
88,43.3961556,3.6621442,2009,1
88,43.3961556,3.6621442,2010,1
88,43.3961556,3.6621442,2011,1
88,43.3961556,3.6621442,2012,1
88,43.3961556,3.6621442,2013,-1
88,43.3961556,3.6621442,2014,
88,43.3961556,3.6621442,2015,
88,43.3961556,3.6621442,2016,
89,43.410515,3.700578,1980,
89,43.410515,3.700578,1981,
89,43.410515,3.700578,1982,
89,43.410515,3.700578,1983,
89,43.410515,3.700578,1984,
89,43.410515,3.700578,1985,
89,43.410515,3.700578,1986,
89,43.410515,3.700578,1987,
89,43.410515,3.700578,1988,
89,43.410515,3.700578,1989,
89,43.410515,3.700578,1990,
89,43.410515,3.700578,1991,
89,43.410515,3.700578,1992,
89,43.410515,3.700578,1993,1
89,43.410515,3.700578,1994,1
89,43.410515,3.700578,1995,1
89,43.410515,3.700578,1996,1
89,43.410515,3.700578,1997,1
89,43.410515,3.700578,1998,1
89,43.410515,3.700578,1999,1
89,43.410515,3.700578,2000,1
89,43.410515,3.700578,2001,0
89,43.410515,3.700578,2002,1
89,43.410515,3.700578,2003,1
89,43.410515,3.700578,2004,1
89,43.410515,3.700578,2005,1
89,43.410515,3.700578,2006,1
89,43.410515,3.700578,2007,1
89,43.410515,3.700578,2008,1
89,43.410515,3.700578,2009,1
89,43.410515,3.700578,2010,1
89,43.410515,3.700578,2011,1
89,43.410515,3.700578,2012,1
89,43.410515,3.700578,2013,1
89,43.410515,3.700578,2014,1
89,43.410515,3.700578,2015,1
89,43.410515,3.700578,2016,
89,43.410515,3.700578,2017,
89,43.410515,3.700578,2018,
90,49.388124,3.324881,1980,0
90,49.388124,3.324881,1981,0
90,49.388124,3.324881,1982,0
90,49.388124,3.324881,1983,0
90,49.388124,3.324881,1984,0
90,49.388124,3.324881,1985,0
90,49.388124,3.324881,1986,0
90,49.388124,3.324881,1987,0
90,49.388124,3.324881,1988,0
90,49.388124,3.324881,1989,0
90,49.388124,3.324881,1990,0
90,49.388124,3.324881,1991,0
90,49.388124,3.324881,1992,0
90,49.388124,3.324881,1993,0
90,49.388124,3.324881,1994,0
90,49.388124,3.324881,1995,0
90,49.388124,3.324881,1996,0
90,49.388124,3.324881,1997,0
90,49.388124,3.324881,1998,0
90,49.388124,3.324881,1999,0
90,49.388124,3.324881,2000,0
90,49.388124,3.324881,2001,1
90,49.388124,3.324881,2002,1
90,49.388124,3.324881,2003,1
90,49.388124,3.324881,2004,1
90,49.388124,3.324881,2005,1
90,49.388124,3.324881,2006,1
90,49.388124,3.324881,2007,1
90,49.388124,3.324881,2008,1
90,49.388124,3.324881,2009,1
90,49.388124,3.324881,2010,1
90,49.388124,3.324881,2011,1
90,49.388124,3.324881,2012,1
90,49.388124,3.324881,2013,1
90,49.388124,3.324881,2014,1
90,49.388124,3.324881,2015,1
90,49.388124,3.324881,2016,
91,48.526862,7.691447,1980,0
91,48.526862,7.691447,1981,0
91,48.526862,7.691447,1982,0
91,48.526862,7.691447,1983,0
91,48.526862,7.691447,1984,0
91,48.526862,7.691447,1985,0
91,48.526862,7.691447,1986,0
91,48.526862,7.691447,1987,0
91,48.526862,7.691447,1988,0
91,48.526862,7.691447,1989,0
91,48.526862,7.691447,1990,0
91,48.526862,7.691447,1991,1
91,48.526862,7.691447,1992,1
91,48.526862,7.691447,1993,1
91,48.526862,7.691447,1994,1
91,48.526862,7.691447,1995,1
91,48.526862,7.691447,1996,1
91,48.526862,7.691447,1997,1
91,48.526862,7.691447,1998,1
91,48.526862,7.691447,1999,1
91,48.526862,7.691447,2000,1
91,48.526862,7.691447,2001,1
91,48.526862,7.691447,2002,1
91,48.526862,7.691447,2003,1
91,48.526862,7.691447,2004,1
91,48.526862,7.691447,2005,1
91,48.526862,7.691447,2006,1
91,48.526862,7.691447,2007,1
91,48.526862,7.691447,2008,1
91,48.526862,7.691447,2009,1
91,48.526862,7.691447,2010,1
91,48.526862,7.691447,2011,1
91,48.526862,7.691447,2012,1
91,48.526862,7.691447,2013,1
91,48.526862,7.691447,2014,1
91,48.526862,7.691447,2015,1
91,48.526862,7.691447,2016,1
91,48.526862,7.691447,2017,0
91,48.526862,7.691447,2018,1
92,43.643719,1.339225,1980,0
92,43.643719,1.339225,1981,0
92,43.643719,1.339225,1982,0
92,43.643719,1.339225,1983,0
92,43.643719,1.339225,1984,0
92,43.643719,1.339225,1985,0
92,43.643719,1.339225,1986,0
92,43.643719,1.339225,1987,0
92,43.643719,1.339225,1988,0
92,43.643719,1.339225,1989,0
92,43.643719,1.339225,1990,0
92,43.643719,1.339225,1991,0
92,43.643719,1.339225,1992,0
92,43.643719,1.339225,1993,0
92,43.643719,1.339225,1994,0
92,43.643719,1.339225,1995,0
92,43.643719,1.339225,1996,0
92,43.643719,1.339225,1997,0
92,43.643719,1.339225,1998,0
92,43.643719,1.339225,1999,0
92,43.643719,1.339225,2000,0
92,43.643719,1.339225,2001,0
92,43.643719,1.339225,2002,0
92,43.643719,1.339225,2003,0
92,43.643719,1.339225,2004,0
92,43.643719,1.339225,2005,0
92,43.643719,1.339225,2006,1
92,43.643719,1.339225,2007,1
92,43.643719,1.339225,2008,1
92,43.643719,1.339225,2009,1
92,43.643719,1.339225,2010,1
92,43.643719,1.339225,2011,1
92,43.643719,1.339225,2012,1
92,43.643719,1.339225,2013,1
92,43.643719,1.339225,2014,1
92,43.643719,1.339225,2015,1
92,43.643719,1.339225,2016,1
92,43.643719,1.339225,2017,1
92,43.643719,1.339225,2018,
93,43.626139,1.422535,1980,0
93,43.626139,1.422535,1981,0
93,43.626139,1.422535,1982,0
93,43.626139,1.422535,1983,0
93,43.626139,1.422535,1984,0
93,43.626139,1.422535,1985,0
93,43.626139,1.422535,1986,0
93,43.626139,1.422535,1987,0
93,43.626139,1.422535,1988,0
93,43.626139,1.422535,1989,0
93,43.626139,1.422535,1990,0
93,43.626139,1.422535,1991,0
93,43.626139,1.422535,1992,0
93,43.626139,1.422535,1993,0
93,43.626139,1.422535,1994,0
93,43.626139,1.422535,1995,0
93,43.626139,1.422535,1996,0
93,43.626139,1.422535,1997,0
93,43.626139,1.422535,1998,0
93,43.626139,1.422535,1999,1
93,43.626139,1.422535,2000,1
93,43.626139,1.422535,2001,1
93,43.626139,1.422535,2002,1
93,43.626139,1.422535,2003,1
93,43.626139,1.422535,2004,1
93,43.626139,1.422535,2005,1
93,43.626139,1.422535,2006,1
93,43.626139,1.422535,2007,1
93,43.626139,1.422535,2008,0
93,43.626139,1.422535,2009,0
93,43.626139,1.422535,2010,0
93,43.626139,1.422535,2011,0
93,43.626139,1.422535,2012,0
93,43.626139,1.422535,2013,0
94,43.637193,1.394234,1980,0
94,43.637193,1.394234,1981,0
94,43.637193,1.394234,1982,0
94,43.637193,1.394234,1983,0
94,43.637193,1.394234,1984,0
94,43.637193,1.394234,1985,0
94,43.637193,1.394234,1986,0
94,43.637193,1.394234,1987,0
94,43.637193,1.394234,1988,0
94,43.637193,1.394234,1989,0
94,43.637193,1.394234,1990,0
94,43.637193,1.394234,1991,0
94,43.637193,1.394234,1992,0
94,43.637193,1.394234,1993,0
94,43.637193,1.394234,1994,0
94,43.637193,1.394234,1995,0
94,43.637193,1.394234,1996,0
94,43.637193,1.394234,1997,0
94,43.637193,1.394234,1998,1
94,43.637193,1.394234,1999,1
94,43.637193,1.394234,2000,1
94,43.637193,1.394234,2001,1
94,43.637193,1.394234,2002,1
94,43.637193,1.394234,2003,1
94,43.637193,1.394234,2004,1
94,43.637193,1.394234,2005,1
94,43.637193,1.394234,2006,0
94,43.637193,1.394234,2007,0
94,43.637193,1.394234,2008,0
94,43.637193,1.394234,2009,0
94,43.637193,1.394234,2010,0
94,43.637193,1.394234,2011,0
94,43.637193,1.394234,2012,0
94,43.637193,1.394234,2013,0
95,47.415513,0.690536,1980,-1
95,47.415513,0.690536,1981,-1
95,47.415513,0.690536,1982,-1
95,47.415513,0.690536,1983,-1
95,47.415513,0.690536,1984,-1
95,47.415513,0.690536,1985,-1
95,47.415513,0.690536,1986,-1
95,47.415513,0.690536,1987,-1
95,47.415513,0.690536,1988,-1
95,47.415513,0.690536,1989,-1
95,47.415513,0.690536,1990,-1
95,47.415513,0.690536,1991,-1
95,47.415513,0.690536,1992,-1
95,47.415513,0.690536,1993,-1
95,47.415513,0.690536,1994,-1
95,47.415513,0.690536,1995,-1
95,47.415513,0.690536,1996,-1
95,47.415513,0.690536,1997,-1
95,47.415513,0.690536,1998,-1
95,47.415513,0.690536,1999,-1
95,47.415513,0.690536,2000,-1
95,47.415513,0.690536,2001,-1
95,47.415513,0.690536,2002,-1
95,47.415513,0.690536,2003,-1
95,47.415513,0.690536,2004,-1
95,47.415513,0.690536,2005,-1
95,47.415513,0.690536,2006,-1
95,47.415513,0.690536,2007,-1
95,47.415513,0.690536,2008,-1
95,47.415513,0.690536,2009,-1
95,47.415513,0.690536,2010,-1
95,47.415513,0.690536,2011,-1
95,47.415513,0.690536,2012,-1
95,47.415513,0.690536,2013,1
95,47.415513,0.690536,2014,1
95,47.415513,0.690536,2015,1
95,47.415513,0.690536,2016,
96,48.801496,2.134779,1980,0
96,48.801496,2.134779,1981,0
96,48.801496,2.134779,1982,0
96,48.801496,2.134779,1983,0
96,48.801496,2.134779,1984,1
96,48.801496,2.134779,1985,1
96,48.801496,2.134779,1986,1
96,48.801496,2.134779,1987,1
96,48.801496,2.134779,1988,1
96,48.801496,2.134779,1989,1
96,48.801496,2.134779,1990,1
96,48.801496,2.134779,1991,1
96,48.801496,2.134779,1992,1
96,48.801496,2.134779,1993,1
96,48.801496,2.134779,1994,1
96,48.801496,2.134779,1995,1
96,48.801496,2.134779,1996,1
96,48.801496,2.134779,1997,1
96,48.801496,2.134779,1998,1
96,48.801496,2.134779,1999,1
96,48.801496,2.134779,2000,1
96,48.801496,2.134779,2001,1
96,48.801496,2.134779,2002,1
96,48.801496,2.134779,2003,1
96,48.801496,2.134779,2004,1
96,48.801496,2.134779,2005,1
96,48.801496,2.134779,2006,1
96,48.801496,2.134779,2007,1
96,48.801496,2.134779,2008,1
96,48.801496,2.134779,2009,1
96,48.801496,2.134779,2010,1
96,48.801496,2.134779,2011,1
96,48.801496,2.134779,2012,1
96,48.801496,2.134779,2013,0
96,48.801496,2.134779,2014,0
96,48.801496,2.134779,2015,0
96,48.801496,2.134779,2016,
97,49.010722,2.560928,1980,0
97,49.010722,2.560928,1981,0
97,49.010722,2.560928,1982,0
97,49.010722,2.560928,1983,0
97,49.010722,2.560928,1984,0
97,49.010722,2.560928,1985,0
97,49.010722,2.560928,1986,0
97,49.010722,2.560928,1987,0
97,49.010722,2.560928,1988,0
97,49.010722,2.560928,1989,0
97,49.010722,2.560928,1990,0
97,49.010722,2.560928,1991,1
97,49.010722,2.560928,1992,1
97,49.010722,2.560928,1993,1
97,49.010722,2.560928,1994,1
97,49.010722,2.560928,1995,1
97,49.010722,2.560928,1996,1
97,49.010722,2.560928,1997,1
97,49.010722,2.560928,1998,1
97,49.010722,2.560928,1999,1
97,49.010722,2.560928,2000,1
97,49.010722,2.560928,2001,1
97,49.010722,2.560928,2002,0
97,49.010722,2.560928,2003,0
97,49.010722,2.560928,2004,0
97,49.010722,2.560928,2005,0
97,49.010722,2.560928,2006,0
97,49.010722,2.560928,2007,0
97,49.010722,2.560928,2008,0
97,49.010722,2.560928,2009,0
97,49.010722,2.560928,2010,0
97,49.010722,2.560928,2011,0
97,49.010722,2.560928,2012,0
97,49.010722,2.560928,2013,0
98,49.015725,2.584489,1980,0
98,49.015725,2.584489,1981,0
98,49.015725,2.584489,1982,0
98,49.015725,2.584489,1983,0
98,49.015725,2.584489,1984,0
98,49.015725,2.584489,1985,0
98,49.015725,2.584489,1986,0
98,49.015725,2.584489,1987,0
98,49.015725,2.584489,1988,0
98,49.015725,2.584489,1989,0
98,49.015725,2.584489,1990,0
98,49.015725,2.584489,1991,0
98,49.015725,2.584489,1992,0
98,49.015725,2.584489,1993,0
98,49.015725,2.584489,1994,0
98,49.015725,2.584489,1995,0
98,49.015725,2.584489,1996,0
98,49.015725,2.584489,1997,0
98,49.015725,2.584489,1998,0
98,49.015725,2.584489,1999,0
98,49.015725,2.584489,2000,1
98,49.015725,2.584489,2001,1
98,49.015725,2.584489,2002,1
98,49.015725,2.584489,2003,0
98,49.015725,2.584489,2004,0
98,49.015725,2.584489,2005,0
98,49.015725,2.584489,2006,0
98,49.015725,2.584489,2007,0
98,49.015725,2.584489,2008,0
98,49.015725,2.584489,2009,0
98,49.015725,2.584489,2010,0
98,49.015725,2.584489,2011,0
98,49.015725,2.584489,2012,0
98,49.015725,2.584489,2013,0
99,49.005489,2.551298,1980,0
99,49.005489,2.551298,1981,0
99,49.005489,2.551298,1982,0
99,49.005489,2.551298,1983,0
99,49.005489,2.551298,1984,0
99,49.005489,2.551298,1985,0
99,49.005489,2.551298,1986,0
99,49.005489,2.551298,1987,0
99,49.005489,2.551298,1988,0
99,49.005489,2.551298,1989,0
99,49.005489,2.551298,1990,0
99,49.005489,2.551298,1991,0
99,49.005489,2.551298,1992,0
99,49.005489,2.551298,1993,0
99,49.005489,2.551298,1994,0
99,49.005489,2.551298,1995,0
99,49.005489,2.551298,1996,0
99,49.005489,2.551298,1997,0
99,49.005489,2.551298,1998,0
99,49.005489,2.551298,1999,0
99,49.005489,2.551298,2000,0
99,49.005489,2.551298,2001,1
99,49.005489,2.551298,2002,1
99,49.005489,2.551298,2003,1
99,49.005489,2.551298,2004,1
99,49.005489,2.551298,2005,1
99,49.005489,2.551298,2006,1
99,49.005489,2.551298,2007,1
99,49.005489,2.551298,2008,1
99,49.005489,2.551298,2009,1
99,49.005489,2.551298,2010,1
99,49.005489,2.551298,2011,1
99,49.005489,2.551298,2012,1
99,49.005489,2.551298,2013,1
99,49.005489,2.551298,2014,1
99,49.005489,2.551298,2015,1
99,49.005489,2.551298,2016,1
99,49.005489,2.551298,2017,1
99,49.005489,2.551298,2018,1
99,49.005489,2.551298,2019,
100,49.016387,2.576035,1980,0
100,49.016387,2.576035,1981,0
100,49.016387,2.576035,1982,0
100,49.016387,2.576035,1983,0
100,49.016387,2.576035,1984,0
100,49.016387,2.576035,1985,0
100,49.016387,2.576035,1986,0
100,49.016387,2.576035,1987,0
100,49.016387,2.576035,1988,0
100,49.016387,2.576035,1989,0
100,49.016387,2.576035,1990,0
100,49.016387,2.576035,1991,0
100,49.016387,2.576035,1992,0
100,49.016387,2.576035,1993,0
100,49.016387,2.576035,1994,0
100,49.016387,2.576035,1995,0
100,49.016387,2.576035,1996,0
100,49.016387,2.576035,1997,0
100,49.016387,2.576035,1998,0
100,49.016387,2.576035,1999,0
100,49.016387,2.576035,2000,0
100,49.016387,2.576035,2001,0
100,49.016387,2.576035,2002,0
100,49.016387,2.576035,2003,0
100,49.016387,2.576035,2004,0
100,49.016387,2.576035,2005,0
100,49.016387,2.576035,2006,0
100,49.016387,2.576035,2007,1
100,49.016387,2.576035,2008,1
100,49.016387,2.576035,2009,0
100,49.016387,2.576035,2010,0
100,49.016387,2.576035,2011,0
100,49.016387,2.576035,2012,0
100,49.016387,2.576035,2013,0
101,54.977573,25.753142,1980,0
101,54.977573,25.753142,1981,0
101,54.977573,25.753142,1982,0
101,54.977573,25.753142,1983,0
101,54.977573,25.753142,1984,0
101,54.977573,25.753142,1985,0
101,54.977573,25.753142,1986,0
101,54.977573,25.753142,1987,0
101,54.977573,25.753142,1988,0
101,54.977573,25.753142,1989,0
101,54.977573,25.753142,1990,0
101,54.977573,25.753142,1991,0
101,54.977573,25.753142,1992,0
101,54.977573,25.753142,1993,0
101,54.977573,25.753142,1994,0
101,54.977573,25.753142,1995,0
101,54.977573,25.753142,1996,0
101,54.977573,25.753142,1997,1
101,54.977573,25.753142,1998,1
101,54.977573,25.753142,1999,1
101,54.977573,25.753142,2000,1
101,54.977573,25.753142,2001,1
101,54.977573,25.753142,2002,1
101,54.977573,25.753142,2003,1
101,54.977573,25.753142,2004,1
101,54.977573,25.753142,2005,1
101,54.977573,25.753142,2006,1
101,54.977573,25.753142,2007,1
101,54.977573,25.753142,2008,1
101,54.977573,25.753142,2009,1
101,54.977573,25.753142,2010,1
101,54.977573,25.753142,2011,1
101,54.977573,25.753142,2012,1
101,54.977573,25.753142,2013,1
101,54.977573,25.753142,2014,1
101,54.977573,25.753142,2015,1
101,54.977573,25.753142,2016,1
101,54.977573,25.753142,2017,1
101,54.977573,25.753142,2018,1
101,54.977573,25.753142,2019,
102,56.79618,23.943891,1980,0
102,56.79618,23.943891,1981,0
102,56.79618,23.943891,1982,0
102,56.79618,23.943891,1983,0
102,56.79618,23.943891,1984,0
102,56.79618,23.943891,1985,0
102,56.79618,23.943891,1986,0
102,56.79618,23.943891,1987,0
102,56.79618,23.943891,1988,0
102,56.79618,23.943891,1989,0
102,56.79618,23.943891,1990,0
102,56.79618,23.943891,1991,0
102,56.79618,23.943891,1992,0
102,56.79618,23.943891,1993,0
102,56.79618,23.943891,1994,0
102,56.79618,23.943891,1995,1
102,56.79618,23.943891,1996,1
102,56.79618,23.943891,1997,1
102,56.79618,23.943891,1998,1
102,56.79618,23.943891,1999,1
102,56.79618,23.943891,2000,1
102,56.79618,23.943891,2001,1
102,56.79618,23.943891,2002,1
102,56.79618,23.943891,2003,1
102,56.79618,23.943891,2004,1
102,56.79618,23.943891,2005,1
102,56.79618,23.943891,2006,1
102,56.79618,23.943891,2007,1
102,56.79618,23.943891,2008,1
102,56.79618,23.943891,2009,1
102,56.79618,23.943891,2010,1
102,56.79618,23.943891,2011,0
102,56.79618,23.943891,2012,0
102,56.79618,23.943891,2013,0
102,56.79618,23.943891,2014,
103,49.610512,6.258525,1980,-1
103,49.610512,6.258525,1981,-1
103,49.610512,6.258525,1982,-1
103,49.610512,6.258525,1983,-1
103,49.610512,6.258525,1984,-1
103,49.610512,6.258525,1985,-1
103,49.610512,6.258525,1986,-1
103,49.610512,6.258525,1987,-1
103,49.610512,6.258525,1988,-1
103,49.610512,6.258525,1989,-1
103,49.610512,6.258525,1990,-1
103,49.610512,6.258525,1991,-1
103,49.610512,6.258525,1992,-1
103,49.610512,6.258525,1993,-1
103,49.610512,6.258525,1994,-1
103,49.610512,6.258525,1995,-1
103,49.610512,6.258525,1996,1
103,49.610512,6.258525,1997,-1
103,49.610512,6.258525,1998,-1
103,49.610512,6.258525,1999,-1
103,49.610512,6.258525,2000,1
103,49.610512,6.258525,2001,1
103,49.610512,6.258525,2002,1
103,49.610512,6.258525,2003,1
103,49.610512,6.258525,2004,1
103,49.610512,6.258525,2005,1
103,49.610512,6.258525,2006,1
103,49.610512,6.258525,2007,1
103,49.610512,6.258525,2008,1
103,49.610512,6.258525,2009,1
103,49.610512,6.258525,2010,1
103,49.610512,6.258525,2011,1
103,49.610512,6.258525,2012,0
103,49.610512,6.258525,2013,0
103,49.610512,6.258525,2014,
103,49.610512,6.258525,2015,
103,49.610512,6.258525,2016,
104,49.628257,6.203282,1980,0
104,49.628257,6.203282,1981,0
104,49.628257,6.203282,1982,0
104,49.628257,6.203282,1983,0
104,49.628257,6.203282,1984,0
104,49.628257,6.203282,1985,0
104,49.628257,6.203282,1986,0
104,49.628257,6.203282,1987,0
104,49.628257,6.203282,1988,0
104,49.628257,6.203282,1989,0
104,49.628257,6.203282,1990,0
104,49.628257,6.203282,1991,0
104,49.628257,6.203282,1992,0
104,49.628257,6.203282,1993,0
104,49.628257,6.203282,1994,0
104,49.628257,6.203282,1995,0
104,49.628257,6.203282,1996,0
104,49.628257,6.203282,1997,0
104,49.628257,6.203282,1998,0
104,49.628257,6.203282,1999,0
104,49.628257,6.203282,2000,0
104,49.628257,6.203282,2001,0
104,49.628257,6.203282,2002,0
104,49.628257,6.203282,2003,0
104,49.628257,6.203282,2004,0
104,49.628257,6.203282,2005,0
104,49.628257,6.203282,2006,0
104,49.628257,6.203282,2007,0
104,49.628257,6.203282,2008,0
104,49.628257,6.203282,2009,0
104,49.628257,6.203282,2010,0
104,49.628257,6.203282,2011,1
104,49.628257,6.203282,2012,1
104,49.628257,6.203282,2013,1
104,49.628257,6.203282,2014,1
104,49.628257,6.203282,2015,1
104,49.628257,6.203282,2016,1
104,49.628257,6.203282,2017,1
104,49.628257,6.203282,2018,1
104,49.628257,6.203282,2019,
105,35.8183,14.50633,1980,-1
105,35.8183,14.50633,1981,-1
105,35.8183,14.50633,1982,-1
105,35.8183,14.50633,1983,-1
105,35.8183,14.50633,1984,-1
105,35.8183,14.50633,1985,-1
105,35.8183,14.50633,1986,-1
105,35.8183,14.50633,1987,-1
105,35.8183,14.50633,1988,-1
105,35.8183,14.50633,1989,-1
105,35.8183,14.50633,1990,-1
105,35.8183,14.50633,1991,-1
105,35.8183,14.50633,1992,-1
105,35.8183,14.50633,1993,-1
105,35.8183,14.50633,1994,-1
105,35.8183,14.50633,1995,-1
105,35.8183,14.50633,1996,-1
105,35.8183,14.50633,1997,-1
105,35.8183,14.50633,1998,-1
105,35.8183,14.50633,1999,-1
105,35.8183,14.50633,2000,-1
105,35.8183,14.50633,2001,-1
105,35.8183,14.50633,2002,-1
105,35.8183,14.50633,2003,1
105,35.8183,14.50633,2004,1
105,35.8183,14.50633,2005,1
105,35.8183,14.50633,2006,1
105,35.8183,14.50633,2007,1
105,35.8183,14.50633,2008,1
105,35.8183,14.50633,2009,1
105,35.8183,14.50633,2010,1
105,35.8183,14.50633,2011,1
105,35.8183,14.50633,2012,1
105,35.8183,14.50633,2013,1
105,35.8183,14.50633,2014,1
105,35.8183,14.50633,2015,1
105,35.8183,14.50633,2016,
